name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pseudomonas putida	303	species	6888188	1975	732	6.87901e-18
Ralstonia solanacearum	305	species	11186335	1105	619	1.20623e-55
Pseudomonas stutzeri	316	species	7755802	1466	764	1.75135e-31
Pseudomonas syringae	317	species	6129101	844	352	0.0
Ralstonia pickettii	329	species	6378979	1987	664	1.53346e-15
Pseudomonas pseudoalcaligenes	330	species	4691662	219	66	3.05371e-47
Burkholderia glumae	337	species	7333967	623	170	0.0
Xanthomonas	338	genus	0	30	0	0.0
Xanthomonas campestris	339	species	7063896	597	269	0.0
Xanthomonas translucens	343	species	4638247	352	184	0.0
Xanthomonas citri	346	species	17318955	289	43	0.0
Xanthomonas oryzae	347	species	17545599	412	192	0.0
Azotobacter	352	genus	0	1	0	0.0
Azotobacter chroococcum	353	species	5192286	316	136	0.0
Azotobacter vinelandii	354	species	5351632	292	122	0.0
Rhizobiales	356	order	0	6	0	0.0
Agrobacterium	357	genus	0	9	0	0.0
Agrobacterium tumefaciens	358	species	9211775	729	196	0.0
Agrobacterium vitis	373	species	6320946	246	135	0.0
Bradyrhizobium	374	genus	0	15	0	0.0
Bradyrhizobium japonicum	375	species	9215796	295	138	0.0
Bradyrhizobium sp.	376	species	7547693	272	134	0.0
Rhizobium	379	genus	0	44	0	0.0
Sinorhizobium fredii	380	species	6891900	230	119	0.0
Mesorhizobium loti	381	species	7539018	470	250	0.0
Sinorhizobium meliloti	382	species	6962835	328	183	0.0
Rhizobium leguminosarum	384	species	7369497	898	442	0.0
Rhizobium phaseoli	396	species	87841097	395	100	0.0
Rhizobium tropici	398	species	6686334	203	96	0.0
Neorhizobium galegae	399	species	6434105	405	236	0.0
Methylococcaceae	403	family	0	4	0	0.0
Methylobacillus flagellatus	405	species	2971517	153	92	0.0
Methylobacterium	407	genus	0	9	0	0.0
Methylobacterium extorquens	408	species	6163878	409	154	0.0
Methylococcus	413	genus	0	3	0	0.0
Methylococcus capsulatus	414	species	3304561	191	125	9.58152e-76
Methylomonas	416	genus	0	2	0	0.0
Methylomonas methanica	421	species	5051681	167	120	0.0
Acetobacteraceae	433	family	0	4	0	0.0
Acetobacter pasteurianus	438	species	3216979	280	175	0.0
Gluconobacter	441	genus	0	2	0	0.0
Gluconobacter oxydans	442	species	3306867	342	216	0.0
Legionella	445	genus	0	2	0	0.0
Legionella pneumophila	446	species	15688009	362	315	0.0
Legionella hackeliae	449	species	3570857	129	89	0.0
Legionella longbeachae	450	species	4149158	105	84	0.0
Tatlockia micdadei	451	species	3310028	78	67	0.0
Acinetobacter	469	genus	0	107	0	0.0
Acinetobacter baumannii	470	species	11595472	1214	334	5.39593e-35
Moraxella	475	genus	0	2	0	0.0
Moraxella catarrhalis	480	species	2846413	105	72	0.0
Neisseriaceae	481	family	0	1	0	0.0
Neisseria	482	genus	0	4	0	0.0
Neisseria gonorrhoeae	485	species	4967431	189	70	0.0
Neisseria lactamica	486	species	2220606	157	58	0.0
Neisseria meningitidis	487	species	8508873	472	244	0.0
Neisseria elongata	495	species	2256647	193	117	0.0
Psychrobacter	497	genus	0	2	0	0.0
Thermomicrobium roseum	500	species	2920744	59	45	0.0
Kingella kingae	504	species	2140065	181	96	6.84345e-44
Alcaligenaceae	506	family	0	5	0	0.0
Alcaligenes	507	genus	0	41	0	0.0
Alcaligenes faecalis	511	species	4248684	278	125	1.74359e-17
Bordetella	517	genus	0	22	0	0.0
Bordetella bronchiseptica	518	species	6491145	666	174	0.0
Bordetella parapertussis	519	species	4815611	397	28	0.0
Bordetella pertussis	520	species	48698463	319	48	0.0
Bordetella avium	521	species	3732255	180	103	0.0
Acidiphilium cryptum	524	species	3963080	166	29	0.0
Ochrobactrum	528	genus	0	2	0	0.0
Ochrobactrum anthropi	529	species	5053471	240	138	0.0
Beijerinckia indica	533	species	4418616	135	86	0.0
Chromobacterium	535	genus	0	5	0	0.0
Chromobacterium violaceum	536	species	4751080	399	175	0.0
Zymomonas mobilis	542	species	2426073	301	233	0.0
Enterobacteriaceae	543	family	0	91	0	0.0
Citrobacter	544	genus	0	5	0	0.0
Citrobacter koseri	545	species	4735357	753	80	1.46962e-23
Citrobacter freundii	546	species	16193243	3984	319	6.20522e-07
Enterobacter	547	genus	0	53	0	0.0
[Enterobacter] aerogenes	548	species	10750562	3909	236	1.39882e-06
Pantoea agglomerans	549	species	9924054	372	149	0.0
Enterobacter cloacae	550	species	10083180	4422	302	9.868e-07
Erwinia	551	genus	0	7	0	0.0
Erwinia amylovora	552	species	3869718	111	57	0.0
Pantoea ananatis	553	species	4842757	213	144	0.0
Pectobacterium carotovorum	554	species	4852842	383	165	4.22243e-67
Escherichia	561	genus	0	14	0	0.0
Escherichia coli	562	species	12319210	162673	101676	0.01618
Shimwellia blattae	563	species	4158725	246	156	9.59293e-49
Escherichia fergusonii	564	species	4643861	3161	105	4.24815e-06
Hafnia	568	genus	0	1	0	0.0
Hafnia alvei	569	species	6928293	407	221	4.68286e-72
Klebsiella	570	genus	0	146	0	0.0
Klebsiella oxytoca	571	species	16779606	4597	306	2.50203e-06
Klebsiella pneumoniae	573	species	15713353	257907	177406	0.0179576
Kluyvera	579	genus	0	1	0	0.0
Morganella	581	genus	0	28	0	0.0
Morganella morganii	582	species	3853791	273	135	1.68081e-45
Proteus	583	genus	0	42	0	0.0
Proteus mirabilis	584	species	5337360	1164	33	2.56673e-16
Proteus vulgaris	585	species	3794983	389	0	1.46701e-41
Providencia	586	genus	0	29	0	0.0
Providencia stuartii	588	species	6521015	559	110	2.23495e-39
Salmonella	590	genus	0	1	0	0.0
Serratia	613	genus	0	61	0	0.0
Serratia liquefaciens	614	species	7946985	222	122	0.0
Serratia marcescens	615	species	8465231	1548	458	3.88113e-37
Shigella	620	genus	0	41	0	0.0
Shigella boydii	621	species	4698475	19248	182	5.38069e-05
Shigella dysenteriae	622	species	4560911	24481	681	0.000256289
Shigella flexneri	623	species	4763519	19538	192	5.38362e-05
Shigella sonnei	624	species	6798914	20780	133	2.19016e-05
Xenorhabdus	626	genus	0	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	153	106	0.0
Yersinia	629	genus	0	3	0	0.0
Yersinia enterocolitica	630	species	14308813	424	228	2.42961e-59
Yersinia intermedia	631	species	4859749	150	88	0.0
Yersinia pestis	632	species	7124135	856	26	1.5231e-35
Yersinia pseudotuberculosis	633	species	9565781	926	69	4.95291e-38
Edwardsiella	635	genus	0	95	0	0.0
Edwardsiella tarda	636	species	3717889	456	114	8.89793e-45
Aeromonas	642	genus	0	77	0	0.0
Aeromonas hydrophila	644	species	7739252	1734	581	2.52819e-38
Aeromonas salmonicida	645	species	5040536	401	93	1.66499e-17
Aeromonas media	651	species	4788430	261	80	0.0
Aeromonas schubertii	652	species	4400034	308	143	4.43253e-50
Aeromonas veronii	654	species	7214925	2429	270	8.90339e-07
Photobacterium	657	genus	0	1	0	0.0
Vibrio	662	genus	0	119	0	0.0
Vibrio alginolyticus	663	species	8138835	233	111	1.345e-54
Vibrio cholerae	666	species	6170861	1946	140	1.03082e-19
Aliivibrio fischeri	668	species	4273718	220	141	0.0
Vibrio harveyi	669	species	11920371	167	68	0.0
Vibrio parahaemolyticus	670	species	10344823	404	246	1.80649e-56
Vibrio vulnificus	672	species	10215744	327	214	0.0
Grimontia hollisae	673	species	3998273	190	120	0.0
Vibrio mimicus	674	species	8922704	303	153	0.0
Vibrio fluvialis	676	species	4827724	217	136	0.0
Vibrio campbellii	680	species	12090206	159	73	0.0
Vibrio natriegens	691	species	10692018	289	114	0.0
Plesiomonas shigelloides	703	species	3405979	163	64	2.4666e-64
Pasteurellaceae	712	family	0	13	0	0.0
Actinobacillus	713	genus	0	29	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	197	120	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	235	124	1.56707e-52
Actinobacillus suis	716	species	2501598	161	76	0.0
Actinobacillus equuli	718	species	2431533	178	70	0.0
Haemophilus	724	genus	0	4	0	0.0
Haemophilus influenzae	727	species	2672708	401	245	4.94881e-55
Haemophilus parainfluenzae	729	species	2086875	100	61	0.0
[Haemophilus] ducreyi	730	species	10121291	131	62	0.0
Histophilus somni	731	species	2138367	198	157	5.4498e-06
Aggregatibacter aphrophilus	732	species	3520359	188	124	0.0
[Haemophilus] parasuis	738	species	4546750	258	198	0.0
Pasteurella	745	genus	0	33	0	0.0
Pasteurella multocida	747	species	2546987	331	221	7.75235e-48
Gallibacterium anatis	750	species	2694139	180	126	7.72862e-62
Anaplasma centrale	769	species	1206806	31	20	0.0
Anaplasma marginale	770	species	1200061	20	19	0.0
Bartonella bacilliformis	774	species	1444212	89	70	0.0
Coxiella burnetii	777	species	2076694	73	60	0.0
Ehrlichia ruminantium	779	species	2264626	74	56	0.0
Rickettsia	780	genus	0	1	0	0.0
Rickettsia conorii	781	species	1268755	56	1	0.0
Rickettsia prowazekii	782	species	1111249	57	22	0.0
Rickettsia rickettsii	783	species	1265141	46	4	0.0
Orientia tsutsugamushi	784	species	2068019	83	71	0.0
Rickettsia typhi	785	species	1112275	84	52	0.0
Rickettsia akari	786	species	1231060	59	24	0.0
Rickettsia australis	787	species	1323280	67	26	0.0
Rickettsia canadensis	788	species	1155000	46	27	0.0
Bartonella quintana	803	species	1584515	80	46	0.0
Chlamydia trachomatis	813	species	1376168	28	19	0.0
Bacteroidaceae	815	family	0	1	0	0.0
Bacteroides	816	genus	0	4	0	0.0
Bacteroides fragilis	817	species	7824806	243031	198909	0.0301278
Bacteroides thetaiotaomicron	818	species	6390542	341566	313689	0.037996
Bacteroides vulgatus	821	species	5163189	210985	181813	0.039965
Parabacteroides distasonis	823	species	4811379	119988	117039	0.00678053
Campylobacter gracilis	824	species	2281652	106	75	0.0
Sebaldella termitidis	826	species	4486650	510	420	0.0
Campylobacter ureolyticus	827	species	1641887	197	119	9.62392e-14
Fibrobacter succinogenes	833	species	7685639	356	289	0.0
Porphyromonas gingivalis	837	species	2343668	3073	2311	4.2753e-55
Prevotella	838	genus	0	3	0	0.0
Prevotella ruminicola	839	species	3619559	5182	4274	0.0
Wolinella succinogenes	844	species	2110355	84	66	0.0
Fusobacterium nucleatum	851	species	2948417	1637	1177	0.0
Syntrophomonas wolfei	863	species	2936195	215	139	0.0
Dichelobacter	869	genus	0	1	0	0.0
Dichelobacter nodosus	870	species	1389350	86	66	0.0
Desulfovibrio	872	genus	0	11	0	0.0
Desulfovibrio africanus	873	species	4200534	609	480	0.0
Desulfovibrio desulfuricans	876	species	3366008	2742	2134	0.0
Desulfovibrio salexigens	880	species	4289847	247	189	0.0
Desulfovibrio vulgaris	881	species	3802302	3045	2478	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	3851869	304	202	0.0
Desulfococcus	896	genus	0	4	0	0.0
Desulfococcus multivorans	897	species	4455399	275	195	0.0
Desulfomicrobium baculatum	899	species	3942657	506	368	0.0
Acidaminococcus fermentans	905	species	2329769	1589	1080	3.75282e-06
Megasphaera elsdenii	907	species	2504349	63066	61871	0.0107152
Nitrobacter	911	genus	0	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	136	78	0.0
Nitrobacter winogradskyi	913	species	3402093	118	54	0.0
Nitrosomonas europaea	915	species	2812094	106	84	0.0
Nitrosomonas eutropha	916	species	2781824	103	74	0.0
Thiobacillus	919	genus	0	1	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	98	62	0.0
Starkeya novella	921	species	4765023	216	107	0.0
Thiomonas intermedia	926	species	3462095	218	125	0.0
Halothiobacillus neapolitanus	927	species	2582886	131	83	0.0
Hydrogenobacter thermophilus	940	species	3486067	46	36	0.0
Ehrlichia canis	944	species	1315030	78	51	0.0
Ehrlichia chaffeensis	945	species	1174554	50	33	0.0
Anaplasma phagocytophilum	948	species	1493914	41	30	0.0
Neorickettsia risticii	950	species	879977	27	10	0.0
Neorickettsia sennetsu	951	species	859006	23	9	0.0
Francisella persica	954	species	3057444	81	58	0.0
Bdellovibrio bacteriovorus	959	species	3652240	426	336	0.0
Herbaspirillum	963	genus	0	2	0	0.0
Herbaspirillum seropedicae	964	species	8221139	410	207	0.0
Selenomonas	970	genus	0	1	0	0.0
Selenomonas ruminantium	971	species	3631933	1294	977	0.0
Cellulophaga lytica	979	species	3795066	296	218	0.0
Pedobacter heparinus	984	species	5167383	501	376	0.0
Cytophaga hutchinsonii	985	species	4433218	424	302	0.0
Flavobacterium johnsoniae	986	species	5603295	1199	949	0.0
Solitalea canadensis	995	species	5202069	597	478	0.0
Flavobacterium columnare	996	species	6492116	632	480	0.0
Flexibacter litoralis	999	species	4919337	359	278	0.0
Marivirga tractuosa	1006	species	4516490	267	211	0.0
Saprospira grandis	1008	species	4400185	176	137	0.0
Weeksella virosa	1014	species	2272954	238	178	0.0
Capnocytophaga	1016	genus	0	1	0	0.0
Capnocytophaga ochracea	1018	species	2612925	424	162	0.0
Erythrobacter	1041	genus	0	1	0	0.0
Chromatiaceae	1046	family	0	2	0	0.0
Allochromatium vinosum	1049	species	3669074	288	147	0.0
Halorhodospira halophila	1053	species	2678452	176	124	0.0
Rhodobacter	1060	genus	0	20	0	0.0
Rhodobacter capsulatus	1061	species	3871920	175	108	0.0
Rhodobacter sphaeroides	1063	species	5768316	520	316	0.0
Rhodomicrobium vannielii	1069	species	4014469	166	112	0.0
Rhodopseudomonas	1073	genus	0	5	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	1136	693	0.0
Blastochloris viridis	1079	species	11174693	229	112	0.0
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	147	101	0.0
Rhodospirillum rubrum	1085	species	4379691	207	127	0.0
Chlorobium	1091	genus	0	2	0	0.0
Chlorobium limicola	1092	species	2763181	197	139	0.0
Chlorobium phaeovibrioides	1094	species	1966858	178	126	0.0
Chlorobium phaeobacteroides	1096	species	2935152	323	249	0.0
Chlorobaculum tepidum	1097	species	2154946	212	113	0.0
Pelodictyon luteolum	1100	species	2364842	246	165	0.0
Prosthecochloris aestuarii	1102	species	2579695	174	114	0.0
Chloroflexus aurantiacus	1108	species	5258541	116	0	0.0
Porphyrobacter	1111	genus	0	2	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	180	90	0.0
Chroococcales	1118	order	0	1	0	0.0
Microcystis aeruginosa	1126	species	4810004	194	106	0.0
Synechococcus	1129	genus	0	2	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	64	47	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	90	71	0.0
Oscillatoriales	1150	order	0	2	0	0.0
Nostocaceae	1162	family	0	1	0	0.0
Trichormus azollae	1164	species	5486145	128	84	0.0
Anabaena cylindrica	1165	species	7063285	177	142	0.0
Rivulariaceae	1185	family	0	2	0	0.0
Trichodesmium erythraeum	1206	species	7750108	189	165	0.0
Prochlorococcus marinus	1219	species	1879471	649	460	0.0
Nitrosococcus oceani	1229	species	3522111	63	49	0.0
Nitrosospira multiformis	1231	species	3234309	133	96	0.0
Nitrospira	1234	genus	0	1	0	0.0
Piscirickettsia	1237	genus	0	20	0	0.0
Piscirickettsia salmonis	1238	species	10317144	148	119	0.0
Leuconostoc	1243	genus	0	4	0	0.0
Leuconostoc gelidum	1244	species	1966103	233	155	1.3542e-70
Leuconostoc mesenteroides	1245	species	1966146	193	119	5.93419e-17
Leuconostoc lactis	1246	species	1788069	144	55	1.57285e-44
Oenococcus oeni	1247	species	1780517	123	82	0.0
Leuconostoc carnosum	1252	species	1773468	163	111	3.62149e-17
Pediococcus	1253	genus	0	2	0	0.0
Pediococcus acidilactici	1254	species	2131361	105	74	9.64611e-66
Pediococcus pentosaceus	1255	species	1817384	267	190	1.69691e-64
Finegoldia magna	1260	species	1986740	31558	31288	0.000258421
Ruminococcus albus	1264	species	4482087	1611	1188	1.88305e-36
Micrococcaceae	1268	family	0	8	0	0.0
Micrococcus	1269	genus	0	2	0	0.0
Micrococcus luteus	1270	species	2501097	138	77	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	138	67	0.0
Kytococcus sedentarius	1276	species	2785024	224	140	0.0
Staphylococcus	1279	genus	0	11	0	0.0
Staphylococcus aureus	1280	species	7252422	848	420	1.17203e-46
Staphylococcus carnosus	1281	species	2605765	274	124	0.0
Staphylococcus epidermidis	1282	species	3296362	365	132	4.13189e-45
Staphylococcus haemolyticus	1283	species	2629003	279	144	6.15359e-52
Staphylococcus hyicus	1284	species	2472129	217	121	0.0
Staphylococcus simulans	1286	species	2647552	325	192	0.0
Staphylococcus xylosus	1288	species	8411206	366	278	0.0
Staphylococcus warneri	1292	species	2560716	368	149	2.39148e-46
Staphylococcus schleiferi	1295	species	12494798	365	215	4.15545e-64
Deinococcus	1298	genus	0	9	0	0.0
Deinococcus radiodurans	1299	species	6628921	233	126	0.0
Streptococcus	1301	genus	0	8	3	0.0
Streptococcus gordonii	1302	species	3335036	573	247	2.81739e-44
Streptococcus oralis	1303	species	1958690	343	107	9.47468e-45
Streptococcus salivarius	1304	species	3636237	63933	62309	0.0215595
Streptococcus sanguinis	1305	species	2388435	298	91	1.43762e-45
Streptococcus suis	1307	species	2683756	5307	3212	0.00089416
Streptococcus thermophilus	1308	species	3463400	51231	49502	0.0144232
Streptococcus mutans	1309	species	2017559	329	232	0.0
Streptococcus agalactiae	1311	species	5721038	2881	1439	4.83332e-05
Streptococcus pneumoniae	1313	species	2272871	901	387	1.02763e-29
Streptococcus pyogenes	1314	species	4096430	1907	1156	3.58929e-05
Streptococcus parasanguinis	1318	species	2162630	61209	60546	0.036347
Streptococcus anginosus	1328	species	2557124	2034	810	1.29538e-05
Streptococcus dysgalactiae	1334	species	2149105	381	151	1.08514e-43
Streptococcus equi	1336	species	2140495	421	291	0.0
Streptococcus intermedius	1338	species	1963517	424	204	1.62564e-51
Streptococcus iniae	1346	species	2086959	266	129	1.13582e-51
Streptococcus parauberis	1348	species	2143887	312	170	1.75565e-47
Streptococcus uberis	1349	species	1852352	278	148	6.60789e-54
Enterococcus	1350	genus	0	1	0	0.0
Enterococcus faecalis	1351	species	3401628	2728	1455	0.0001244
Enterococcus faecium	1352	species	5898717	78871	76342	0.0128487
Enterococcus gallinarum	1353	species	3821349	609	219	1.26574e-05
Enterococcus hirae	1354	species	2908247	1441	327	7.81339e-22
Lactococcus lactis	1358	species	2704731	1193	899	1.33895e-05
Lactococcus garvieae	1363	species	1957049	208	149	0.0
Lactococcus piscium	1364	species	2503066	259	182	6.97351e-07
Planococcus kocurii	1374	species	3485580	198	139	0.0
Aerococcus urinae	1376	species	2027618	318	242	7.18308e-07
Aerococcus viridans	1377	species	2199877	389	115	1.6207e-16
Atopobium parvulum	1382	species	1543805	358	266	0.0
Bacillales	1385	order	0	1	0	0.0
Bacillus	1386	genus	0	6	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	750	95	0.0
Bacillus anthracis	1392	species	17446789	395	23	0.0
Brevibacillus brevis	1393	species	6296436	457	278	0.0
Bacillus cereus	1396	species	9676532	2282	687	0.0
Bacillus coagulans	1398	species	4327944	640	453	0.0
Bacillus licheniformis	1402	species	8559910	335	142	0.0
Bacillus megaterium	1404	species	5334474	923	497	0.0
Bacillus mycoides	1405	species	11312355	845	304	0.0
Paenibacillus polymyxa	1406	species	6883167	1103	572	0.0
Bacillus pumilus	1408	species	20721195	1072	704	0.0
Bacillus sp.	1409	species	4233615	359	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	344	233	0.0
Lysinibacillus sphaericus	1421	species	14371778	335	195	0.0
Geobacillus stearothermophilus	1422	species	3676494	175	9	0.0
Bacillus subtilis	1423	species	7550081	1840	549	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	327	132	0.0
Bacillus thuringiensis	1428	species	10269592	2881	925	0.0
Amphibacillus xylanus	1449	species	2569486	480	344	4.84169e-06
Bacillus atrophaeus	1452	species	4171548	299	126	0.0
Geobacillus kaustophilus	1462	species	3592666	205	5	0.0
Paenibacillus larvae	1464	species	4056006	328	240	0.0
Brevibacillus laterosporus	1465	species	5153859	400	242	0.0
Bacillus methanolicus	1471	species	3425208	377	269	0.0
Sporosarcina psychrophila	1476	species	4674191	275	219	0.0
Bacillus simplex	1478	species	5521719	330	214	0.0
Bacillus smithii	1479	species	3381292	309	214	0.0
Clostridium	1485	genus	0	1	0	0.0
Clostridium acetobutylicum	1488	species	4136895	763	601	0.0
Clostridium botulinum	1491	species	4637504	3643	2312	0.0
Clostridium butyricum	1492	species	13843423	1485	1070	0.0
Clostridium cellulovorans	1493	species	5262222	1592	804	1.31213e-15
Clostridioides difficile	1496	species	6297836	13740	12625	0.000106145
Clostridium formicaceticum	1497	species	4586755	745	442	0.0
Clostridium pasteurianum	1501	species	7159922	2790	1827	0.0
Clostridium perfringens	1502	species	6907798	1491	1157	0.0
Clostridium sporogenes	1509	species	8284974	716	282	0.0
[Clostridium] stercorarium	1510	species	4042789	605	415	0.0
Acetoanaerobium sticklandii	1511	species	2715461	786	580	5.38948e-06
Clostridium tetani	1513	species	2869591	1217	695	0.0
Ruminiclostridium thermocellum	1515	species	3634338	679	494	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	608	479	0.0
Clostridium tyrobutyricum	1519	species	3134437	784	576	0.0
Clostridium beijerinckii	1520	species	6161692	1535	816	0.0
[Clostridium] cellulolyticum	1521	species	4068724	1015	499	1.39671e-13
Moorella thermoacetica	1525	species	5377887	198	133	0.0
Clostridium kluyveri	1534	species	3989551	937	571	3.48669e-06
Clostridium ljungdahlii	1538	species	4630065	844	79	0.0
Clostridium novyi	1542	species	2547720	809	498	0.0
Clostridium scatologenes	1548	species	5749410	1099	682	0.0
Gottschalkia acidurici	1556	species	3108248	623	461	0.0
Clostridium baratii	1561	species	3338630	1017	760	0.0
Desulfotomaculum	1562	genus	0	4	0	0.0
Desulfosporosinus orientis	1563	species	5863081	455	314	0.0
Desulfotomaculum ruminis	1564	species	3969014	350	243	0.0
Desulfotomaculum nigrificans	1565	species	2892255	274	175	0.0
Halobacillus halophilus	1570	species	4170008	245	174	0.0
Clavibacter	1573	genus	0	2	0	0.0
Leifsonia xyli	1575	species	2955779	406	257	0.0
Lactobacillus	1578	genus	0	8	0	0.0
Lactobacillus acidophilus	1579	species	2018718	1859	169	0.000376393
Lactobacillus brevis	1580	species	2493592	163	125	0.0
Lactobacillus buchneri	1581	species	2575738	188	146	0.0
Lactobacillus casei	1582	species	3039836	393	175	1.80449e-06
Lactobacillus delbrueckii	1584	species	1920382	230	118	2.00183e-11
Lactobacillus helveticus	1587	species	3148198	410	140	9.50832e-54
Lactobacillus plantarum	1590	species	8684028	295	161	3.28928e-25
Lactobacillus gasseri	1596	species	1894360	213	132	0.0
Lactobacillus paracasei	1597	species	4200086	233	83	2.5099e-06
Lactobacillus reuteri	1598	species	2811237	782	216	1.36152e-26
Lactobacillus sakei	1599	species	1884661	116	62	7.63148e-70
Lactobacillus acetotolerans	1600	species	1704859	148	88	0.0
Lactobacillus amylovorus	1604	species	1977087	648	25	3.41411e-35
Lactobacillus fermentum	1613	species	2108824	160	82	2.17671e-44
Lactobacillus ruminis	1623	species	2066652	58943	58852	0.0347322
Lactobacillus salivarius	1624	species	2663133	596	424	2.89693e-58
