Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,f_Acetobacteraceae,f_Acetobacteraceae,Acetobacteraceae,28,2,3,1,1,1,NA,NA,1
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium,Acetobacterium woodii,Acetobacterium woodii,29,32,16,12,22,47,68,63,62
NA,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Acetohalobium,Acetohalobium arabaticum,Acetohalobium arabaticum,30,3,3,7,7,20,53,41,33
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma brassicae,Acholeplasma brassicae,31,6,9,6,7,11,19,14,9
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma laidlawii,Acholeplasma laidlawii,32,31,22,7,18,34,17,26,20
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma oculi,Acholeplasma oculi,33,30,22,6,19,39,32,24,26
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma palmae,Acholeplasma palmae,34,11,15,15,29,11,36,32,37
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,g_Achromobacter,Achromobacter,35,3,1,1,3,1,NA,2,1
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter denitrificans,Achromobacter denitrificans,36,50,55,72,79,30,43,48,54
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Steinhofvirus,Steinhofvirus JWX,Achromobacter phage JWX,37,NA,NA,NA,NA,NA,NA,1,NA
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans,Achromobacter xylosoxidans,38,188,231,227,230,127,111,166,158
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,f_Acidaminococcaceae,f_Acidaminococcaceae,Acidaminococcaceae,39,NA,NA,NA,1,NA,NA,NA,NA
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus fermentans,Acidaminococcus fermentans,40,105,130,108,140,70,134,171,147
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus intestini,Acidaminococcus intestini,41,48,60,56,78,545,1352,6524,1929
NA,Taleaviricota,Tokiviricetes,Ligamenvirales,Lipothrixviridae,Deltalipothrixvirus,Deltalipothrixvirus pozzuoliense,Acidianus filamentous virus 2,42,NA,1,NA,NA,NA,NA,NA,NA
NA,Taleaviricota,Tokiviricetes,Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Betalipothrixvirus puteoliense,Acidianus filamentous virus 8,43,NA,NA,NA,NA,NA,1,NA,1
NA,Thermoproteota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,Acidianus hospitalis,Acidianus hospitalis,44,3,9,3,3,9,NA,3,3
NA,Unknown,Unknown,Unknown,Fuselloviridae,Betafusellovirus,Betafusellovirus yellowstonense,Acidianus spindle-shaped virus 1,45,NA,NA,NA,NA,NA,1,1,NA
NA,Unknown,Unknown,Unknown,Bicaudaviridae,f_Bicaudaviridae,Acidianus tailed spindle virus,Acidianus tailed spindle virus,46,NA,NA,NA,NA,NA,NA,1,NA
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,Acidihalobacter prosperus,Acidihalobacter prosperus,47,32,31,22,18,18,21,23,14
NA,Thermoproteota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,Acidilobus saccharovorans,Acidilobus saccharovorans,48,6,4,7,2,3,3,1,3
NA,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,Acidimicrobium ferrooxidans,Acidimicrobium ferrooxidans,49,6,11,10,6,6,7,12,13
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acidocellaceae,Acidiphilium,g_Acidiphilium,Acidiphilium,50,NA,NA,NA,NA,NA,NA,NA,2
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acidocellaceae,Acidiphilium,Acidiphilium cryptum,Acidiphilium cryptum,51,18,26,28,20,13,15,13,14
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acidocellaceae,Acidiphilium,Acidiphilium multivorum,Acidiphilium multivorum,52,22,31,32,25,13,18,14,13
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,g_Acidipropionibacterium,Acidipropionibacterium,53,NA,1,NA,NA,NA,NA,NA,NA
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,Acidipropionibacterium acidipropionici,Acidipropionibacterium acidipropionici,54,58,69,72,52,34,24,26,39
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,g_Acidithiobacillus,Acidithiobacillus,55,NA,1,1,1,NA,NA,NA,NA
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus caldus,Acidithiobacillus caldus,56,28,30,18,33,31,11,11,11
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrivorans,Acidithiobacillus ferrivorans,57,25,28,25,32,22,11,19,20
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrooxidans,Acidithiobacillus ferrooxidans,58,25,34,37,42,15,9,12,12
NA,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,f_Acidobacteriaceae,f_Acidobacteriaceae,Acidobacteriaceae,59,NA,NA,NA,NA,1,NA,1,NA
NA,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Acidobacterium,g_Acidobacterium,Acidobacterium,60,NA,NA,1,NA,NA,NA,NA,NA
NA,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Acidobacterium,Acidobacterium capsulatum,Acidobacterium capsulatum,61,39,41,55,53,23,27,31,25
NA,Actinomycetota,Actinomycetes,Acidothermales,Acidothermaceae,Acidothermus,g_Acidothermus,Acidothermus,62,NA,NA,1,1,1,NA,NA,NA
NA,Actinomycetota,Actinomycetes,Acidothermales,Acidothermaceae,Acidothermus,Acidothermus cellulolyticus,Acidothermus cellulolyticus,63,22,26,18,23,9,13,7,19
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,g_Acidovorax,Acidovorax,64,2,1,1,NA,1,1,NA,NA
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paracidovorax,Paracidovorax avenae,Acidovorax avenae,65,74,79,78,83,50,32,33,43
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paracidovorax,Paracidovorax citrulli,Acidovorax citrulli,66,51,59,80,80,22,26,43,37
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Acidovorax ebreus,Acidovorax ebreus,67,48,54,88,72,37,42,46,51
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. JS42,Acidovorax sp. JS42,68,48,66,87,66,42,37,46,66
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. KKS102,Acidovorax sp. KKS102,69,95,85,55,92,66,37,48,68
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. RAC01,Acidovorax sp. RAC01,70,68,61,66,71,53,24,49,55
NA,Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,Candidatus Aciduliprofundum,Candidatus Aciduliprofundum boonei,Aciduliprofundum boonei,71,NA,1,1,1,1,NA,3,3
NA,Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,Candidatus Aciduliprofundum,Aciduliprofundum sp. MAR08-339,Aciduliprofundum sp. MAR08-339,72,NA,1,NA,NA,1,NA,2,3
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,Acinetobacter baumannii,73,54,41,35,56,43,70,76,65
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter equi,Acinetobacter equi,74,19,11,15,13,21,25,18,32
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii,Acinetobacter johnsonii,75,21,13,9,20,13,16,16,19
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,Acinetobacter nosocomialis,76,NA,3,2,2,6,15,17,10
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter oleivorans,Acinetobacter oleivorans,77,5,7,7,21,5,16,16,13
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Lasallevirus,Lasallevirus Acj61,Acinetobacter phage Acj61,78,10,4,1,2,7,NA,NA,2
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Acajnonavirus,Acajnonavirus acj9,Acinetobacter phage Acj9,79,NA,NA,NA,NA,NA,1,NA,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Saclayvirus,Acinetobacter phage vB_AbaM_Acibel004,Acinetobacter phage vB_AbaM_Acibel004,80,NA,NA,NA,NA,NA,1,1,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Autographiviridae,Friunavirus,Friunavirus APK2,Acinetobacter phage vB_AbaM_IME200,81,NA,NA,NA,1,NA,NA,NA,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Acinetobacter phage YMC13/03/R2096,Acinetobacter phage YMC13/03/R2096,82,NA,NA,1,NA,NA,NA,NA,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Zedzedvirus,Zedzedvirus zz1,Acinetobacter phage ZZ1,83,NA,NA,NA,NA,NA,NA,2,NA
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,Acinetobacter pittii,84,14,14,14,24,15,29,34,35
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baylyi,Acinetobacter sp. ADP1,85,11,15,19,21,13,16,13,19
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter larvae,Acinetobacter sp. BRTC-1,86,11,6,7,4,13,11,9,16
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCu2D-2,Acinetobacter sp. NCu2D-2,87,5,3,5,6,8,11,13,8
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TGL-Y2,Acinetobacter sp. TGL-Y2,88,33,26,15,27,33,20,10,15
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TTH0-4,Acinetobacter sp. TTH0-4,89,19,13,15,12,18,18,13,12
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Centumtrigintavirus,Centumtrigintavirus cv133,Acinetobacter virus 133,90,NA,1,NA,NA,NA,NA,1,NA
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,g_Actinoalloteichus,Actinoalloteichus,91,NA,NA,NA,NA,NA,1,NA,NA
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus hymeniacidonis,Actinoalloteichus hymeniacidonis,92,26,36,49,32,19,24,21,20
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,g_Actinobacillus,Actinobacillus,93,NA,NA,NA,1,NA,NA,NA,NA
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus equuli,Actinobacillus equuli,94,51,27,11,26,44,20,18,26
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae,Actinobacillus pleuropneumoniae,95,64,47,27,46,69,26,23,46
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus succinogenes,Actinobacillus succinogenes,96,8,9,15,11,10,15,18,15
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus suis,Actinobacillus suis,97,12,13,17,22,18,15,23,18
NA,Actinomycetota,Actinomycetes,c_Actinomycetes,c_Actinomycetes,c_Actinomycetes,c_Actinomycetes,Actinobacteria,98,1,1,NA,NA,NA,NA,NA,NA
NA,Actinomycetota,Actinomycetes,c_Actinomycetes,c_Actinomycetes,c_Actinomycetes,Actinobacteria bacterium IMCC26256,Actinobacteria bacterium IMCC26256,99,30,14,16,19,17,10,3,13
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,g_Actinomyces,Actinomyces,100,1,3,2,3,1,NA,NA,1
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia meyeri,Actinomyces meyeri,101,33,24,36,20,15,12,20,20
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,Actinomyces oris,102,32,69,44,59,17,23,28,35
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces radicidentis,Actinomyces radicidentis,103,23,64,67,38,20,21,27,33
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 414,Actinomyces sp. oral taxon 414,104,54,66,76,60,12,25,34,31
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Boudabousia,Boudabousia tangfeifanii,Actinomyces sp. VUL4_3,105,25,33,18,13,11,12,9,14
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,f_Actinomycetaceae,f_Actinomycetaceae,Actinomycetaceae,106,1,NA,NA,NA,NA,NA,NA,NA
NA,Actinomycetota,Actinomycetes,Actinomycetales,o_Actinomycetales,o_Actinomycetales,o_Actinomycetales,Actinomycetales,107,NA,NA,1,NA,NA,NA,NA,NA
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,g_Actinoplanes,Actinoplanes,108,NA,2,NA,1,1,NA,NA,NA
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes friuliensis,Actinoplanes friuliensis,109,60,75,59,56,39,39,44,49
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes missouriensis,Actinoplanes missouriensis,110,58,56,95,53,40,32,34,40
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. N902-109,Actinoplanes sp. N902-109,111,77,94,104,75,51,35,53,47
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. SE50/110,Actinoplanes sp. SE50/110,112,65,67,71,67,50,32,44,33
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,Actinosynnema mirum,Actinosynnema mirum,113,49,87,91,90,42,33,32,52
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinotignum,Actinotignum schaalii,Actinotignum schaalii,114,18,25,31,27,19,12,13,19
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,g_Adlercreutzia,Adlercreutzia,115,NA,NA,NA,NA,NA,NA,NA,1
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,116,324,490,567,381,1093,2648,8673,3832
NA,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Betaentomopoxvirus,Betaentomopoxvirus ahonmai,Adoxophyes honmai entomopoxvirus 'L',117,5,9,2,3,6,NA,1,2
NA,Unknown,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus adhonmai,Adoxophyes honmai nucleopolyhedrovirus,118,NA,NA,NA,NA,NA,NA,1,NA
NA,Unknown,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus adoranae,Adoxophyes orana granulovirus,119,NA,1,NA,NA,NA,NA,1,NA
NA,Unknown,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Adoxophyes orana nucleopolyhedrovirus,Adoxophyes orana nucleopolyhedrovirus,120,NA,NA,NA,NA,NA,NA,1,NA
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,Advenella kashmirensis,Advenella kashmirensis,121,22,38,40,43,14,22,16,22
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,Advenella mimigardefordensis,Advenella mimigardefordensis,122,14,22,24,19,10,15,14,21
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita sublithincola,Aequorivita sublithincola,123,34,12,10,19,32,31,28,27
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,g_Aerococcus,Aerococcus,124,NA,NA,1,NA,NA,NA,NA,NA
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus christensenii,Aerococcus christensenii,125,18,24,19,40,30,41,43,40
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus sanguinicola,Aerococcus sanguinicola,126,9,11,9,15,8,16,14,14
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus urinae,Aerococcus urinae,127,12,13,8,12,10,29,36,37
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus urinaeequi,Aerococcus urinaeequi,128,47,23,13,25,37,30,23,34
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus urinaehominis,Aerococcus urinaehominis,129,15,6,2,11,22,29,16,19
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus viridans,Aerococcus viridans,130,5,2,6,5,13,25,33,23
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,g_Aeromicrobium,Aeromicrobium,131,10,5,NA,3,8,1,NA,NA
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium erythreum,Aeromicrobium erythreum,132,48,50,59,28,39,17,29,30
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,f_Aeromonadaceae,f_Aeromonadaceae,Aeromonadaceae,133,NA,1,NA,NA,NA,NA,NA,NA
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,g_Aeromonas,Aeromonas,134,6,5,1,3,6,1,1,6
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila,Aeromonas hydrophila,135,282,351,296,377,170,153,157,240
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas media,Aeromonas media,136,60,52,41,60,39,38,31,47
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Ceceduovirus,Ceceduovirus cc2,Aeromonas phage CC2,137,NA,NA,NA,NA,1,NA,NA,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Tulanevirus,Tulanevirus as4,Aeromonas phage phiAS4,138,NA,NA,NA,NA,1,1,NA,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Chrysonvirus,Chrysonvirus as5,Aeromonas phage phiAS5,139,NA,NA,NA,NA,NA,NA,NA,1
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Angelvirus,Angelvirus px29,Aeromonas phage PX29,140,1,2,NA,1,1,NA,NA,1
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Popoffvirus,Popoffvirus pv56,Aeromonas phage vB_AsaM-56,141,NA,NA,NA,NA,NA,NA,1,NA
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas salmonicida,Aeromonas salmonicida,142,79,99,59,89,48,21,30,51
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas schubertii,Aeromonas schubertii,143,56,86,73,90,43,22,35,60
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii,Aeromonas veronii,144,125,140,137,149,115,133,186,177
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Biquartavirus,Biquartavirus 44RR2,Aeromonas virus 31,145,NA,NA,1,2,NA,NA,1,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Biquartavirus,Biquartavirus 44RR2,Aeromonas virus 44RR2,146,NA,NA,NA,2,NA,NA,1,NA
NA,Nucleocytoviricota,Pokkesviricetes,Asfuvirales,Asfarviridae,Asfivirus,Asfivirus haemorrhagiae,African swine fever virus,147,NA,NA,NA,NA,NA,NA,2,1
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agarivorans,Agarivorans gilvus,Agarivorans gilvus,148,37,25,17,24,28,9,11,15
