name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Brucella abortus	235	species	5108028	14	0	0.0
Brucella ovis	236	species	3275590	16	0	0.0
Francisella tularensis	263	species	2777166	34	22	0.0
Paracoccus denitrificans	266	species	5236194	27	16	0.0
Thermus aquaticus	271	species	2338641	10	4	0.0
Thermus thermophilus	274	species	2214494	9	3	0.0
Meiothermus ruber	277	species	3097457	19	12	0.0
Xanthobacter autotrophicus	280	species	5625098	21	11	0.0
Comamonas testosteroni	285	species	5695231	63	43	0.0
Pseudomonas	286	genus	0	17	1	0.0
Pseudomonas aeruginosa	287	species	22457305	157	83	1.38365e-52
Pseudoalteromonas atlantica	288	species	5187005	15	12	0.0
Burkholderia cepacia	292	species	13365495	66	13	0.0
Pseudomonas fluorescens	294	species	14826544	300	99	0.0
Pseudomonas fragi	296	species	5101809	16	10	0.0
Pseudomonas mendocina	300	species	5293211	74	19	0.0
Pseudomonas putida	303	species	6888188	198	62	7.43947e-39
Ralstonia solanacearum	305	species	11186335	79	33	0.0
Pseudomonas stutzeri	316	species	7755802	137	60	3.63468e-41
Pseudomonas syringae	317	species	6129101	124	53	0.0
Ralstonia pickettii	329	species	6378979	79	43	3.82792e-22
Pseudomonas pseudoalcaligenes	330	species	4691662	24	4	2.06607e-95
Burkholderia glumae	337	species	7333967	43	4	0.0
Xanthomonas	338	genus	0	1	0	0.0
Xanthomonas campestris	339	species	7063896	102	54	0.0
Xanthomonas translucens	343	species	4638247	48	32	0.0
Xanthomonas citri	346	species	17318955	50	0	0.0
Xanthomonas oryzae	347	species	17545599	60	18	0.0
Azotobacter chroococcum	353	species	5192286	29	10	0.0
Azotobacter vinelandii	354	species	5351632	34	11	0.0
Rhizobiales	356	order	0	1	0	0.0
Agrobacterium	357	genus	0	2	0	0.0
Agrobacterium tumefaciens	358	species	9211775	110	36	0.0
Agrobacterium vitis	373	species	6320946	20	4	0.0
Bradyrhizobium	374	genus	0	3	0	0.0
Bradyrhizobium japonicum	375	species	9215796	28	18	0.0
Bradyrhizobium sp.	376	species	7547693	39	23	0.0
Rhizobium	379	genus	0	4	0	0.0
Sinorhizobium fredii	380	species	6891900	28	8	0.0
Mesorhizobium loti	381	species	7539018	39	15	0.0
Sinorhizobium meliloti	382	species	6962835	35	17	0.0
Rhizobium leguminosarum	384	species	7369497	152	71	0.0
Rhizobium phaseoli	396	species	87841097	45	7	0.0
Rhizobium tropici	398	species	6686334	21	4	0.0
Neorhizobium galegae	399	species	6434105	34	22	0.0
Methylococcaceae	403	family	0	1	0	0.0
Methylobacillus flagellatus	405	species	2971517	20	16	0.0
Methylobacterium	407	genus	0	1	0	0.0
Methylobacterium extorquens	408	species	6163878	29	7	0.0
Methylococcus capsulatus	414	species	3304561	14	9	0.0
Methylomonas methanica	421	species	5051681	13	8	0.0
Acetobacteraceae	433	family	0	1	0	0.0
Acetobacter pasteurianus	438	species	3216979	71	61	0.0
Gluconobacter oxydans	442	species	3306867	74	42	0.0
Legionella pneumophila	446	species	15688009	97	87	0.0
Legionella hackeliae	449	species	3570857	6	3	0.0
Legionella longbeachae	450	species	4149158	3	3	0.0
Tatlockia micdadei	451	species	3310028	7	6	0.0
Acinetobacter baumannii	470	species	11595472	49	35	6.96706e-68
Moraxella catarrhalis	480	species	2846413	11	3	0.0
Neisseria	482	genus	0	1	0	0.0
Neisseria gonorrhoeae	485	species	4967431	4	2	0.0
Neisseria lactamica	486	species	2220606	6	1	0.0
Neisseria meningitidis	487	species	8508873	51	39	0.0
Neisseria elongata	495	species	2256647	8	5	0.0
Thermomicrobium roseum	500	species	2920744	7	4	0.0
Kingella kingae	504	species	2140065	12	8	9.8309e-85
Alcaligenaceae	506	family	0	1	0	0.0
Alcaligenes faecalis	511	species	4248684	27	19	1.2149e-84
Bordetella	517	genus	0	3	0	0.0
Bordetella bronchiseptica	518	species	6491145	40	6	0.0
Bordetella parapertussis	519	species	4815611	38	9	0.0
Bordetella pertussis	520	species	48698463	25	7	0.0
Bordetella avium	521	species	3732255	10	5	0.0
Acidiphilium cryptum	524	species	3963080	13	0	0.0
Ochrobactrum	528	genus	0	1	0	0.0
Ochrobactrum anthropi	529	species	5053471	26	16	0.0
Beijerinckia indica	533	species	4418616	14	11	0.0
Chromobacterium	535	genus	0	3	0	0.0
Chromobacterium violaceum	536	species	4751080	26	14	0.0
Zymomonas mobilis	542	species	2426073	21	18	0.0
Enterobacteriaceae	543	family	0	1	0	0.0
Citrobacter	544	genus	0	1	0	0.0
Citrobacter koseri	545	species	4735357	18	3	1.66798e-58
Citrobacter freundii	546	species	16193243	133	15	1.42695e-49
Enterobacter	547	genus	0	4	0	0.0
[Enterobacter] aerogenes	548	species	10750562	69	7	4.226e-38
Pantoea agglomerans	549	species	9924054	64	15	0.0
Enterobacter cloacae	550	species	10083180	201	35	4.62805e-42
Erwinia	551	genus	0	1	0	0.0
Erwinia amylovora	552	species	3869718	12	4	0.0
Pantoea ananatis	553	species	4842757	22	9	0.0
Pectobacterium carotovorum	554	species	4852842	47	21	0.0
Escherichia coli	562	species	12319210	13900	9276	0.0253558
Shimwellia blattae	563	species	4158725	28	19	0.0
Escherichia fergusonii	564	species	4643861	251	21	6.05301e-06
Hafnia alvei	569	species	6928293	39	13	6.63026e-101
Klebsiella	570	genus	0	2	0	0.0
Klebsiella oxytoca	571	species	16779606	125	33	5.16168e-45
Klebsiella pneumoniae	573	species	15713353	3073	2464	0.00414728
Morganella morganii	582	species	3853791	15	5	1.93004e-90
Proteus mirabilis	584	species	5337360	30	0	1.74188e-46
Proteus vulgaris	585	species	3794983	21	0	1.30117e-92
Providencia stuartii	588	species	6521015	24	9	1.14252e-77
Serratia	613	genus	0	2	0	0.0
Serratia liquefaciens	614	species	7946985	32	12	0.0
Serratia marcescens	615	species	8465231	118	39	1.81977e-40
Shigella	620	genus	0	3	0	0.0
Shigella boydii	621	species	4698475	1507	14	9.40163e-05
Shigella dysenteriae	622	species	4560911	1977	56	0.00048523
Shigella flexneri	623	species	4763519	1514	16	8.62798e-05
Shigella sonnei	624	species	6798914	1615	7	1.91409e-05
Xenorhabdus nematophila	628	species	4586662	14	8	0.0
Yersinia	629	genus	0	1	0	0.0
Yersinia enterocolitica	630	species	14308813	78	47	1.98944e-99
Yersinia intermedia	631	species	4859749	29	15	0.0
Yersinia pestis	632	species	7124135	20	1	1.41297e-75
Yersinia pseudotuberculosis	633	species	9565781	21	3	4.06411e-80
Edwardsiella	635	genus	0	1	0	0.0
Edwardsiella tarda	636	species	3717889	67	37	5.85289e-92
Aeromonas	642	genus	0	4	0	0.0
Aeromonas hydrophila	644	species	7739252	155	91	5.31723e-68
Aeromonas salmonicida	645	species	5040536	41	18	1.48888e-96
Aeromonas media	651	species	4788430	33	9	0.0
Aeromonas schubertii	652	species	4400034	24	12	0.0
Aeromonas veronii	654	species	7214925	111	38	6.17051e-46
Vibrio alginolyticus	663	species	8138835	28	15	0.0
Vibrio cholerae	666	species	6170861	88	31	5.35113e-57
Aliivibrio fischeri	668	species	4273718	27	22	0.0
Vibrio harveyi	669	species	11920371	17	5	0.0
Vibrio parahaemolyticus	670	species	10344823	53	23	0.0
Vibrio vulnificus	672	species	10215744	54	34	0.0
Grimontia hollisae	673	species	3998273	26	16	0.0
Vibrio mimicus	674	species	8922704	56	26	0.0
Vibrio fluvialis	676	species	4827724	37	21	0.0
Vibrio campbellii	680	species	12090206	42	15	0.0
Vibrio natriegens	691	species	10692018	35	18	0.0
Plesiomonas shigelloides	703	species	3405979	21	6	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	5	5	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	52	23	0.0
Actinobacillus suis	716	species	2501598	14	2	0.0
Actinobacillus equuli	718	species	2431533	30	4	0.0
Haemophilus influenzae	727	species	2672708	34	24	8.09375e-88
Haemophilus parainfluenzae	729	species	2086875	6	6	0.0
[Haemophilus] ducreyi	730	species	10121291	19	16	0.0
Histophilus somni	731	species	2138367	40	32	0.0
Aggregatibacter aphrophilus	732	species	3520359	20	16	0.0
[Haemophilus] parasuis	738	species	4546750	32	24	0.0
Pasteurella multocida	747	species	2546987	27	17	0.0
Gallibacterium anatis	750	species	2694139	38	36	0.0
Anaplasma centrale	769	species	1206806	4	0	0.0
Anaplasma marginale	770	species	1200061	4	3	0.0
Bartonella bacilliformis	774	species	1444212	3	2	0.0
Coxiella burnetii	777	species	2076694	12	8	0.0
Ehrlichia ruminantium	779	species	2264626	6	4	0.0
Rickettsia conorii	781	species	1268755	2	0	0.0
Rickettsia prowazekii	782	species	1111249	1	0	0.0
Rickettsia rickettsii	783	species	1265141	2	0	0.0
Orientia tsutsugamushi	784	species	2068019	1	1	0.0
Rickettsia typhi	785	species	1112275	3	3	0.0
Rickettsia akari	786	species	1231060	5	3	0.0
Rickettsia australis	787	species	1323280	4	0	0.0
Rickettsia canadensis	788	species	1155000	4	3	0.0
Bartonella quintana	803	species	1584515	5	4	0.0
Chlamydia trachomatis	813	species	1376168	3	3	0.0
Bacteroides fragilis	817	species	7824806	10042	7362	0.0186509
Bacteroides thetaiotaomicron	818	species	6390542	14220	12110	0.0297037
Bacteroides vulgatus	821	species	5163189	53597	49034	0.22463
Parabacteroides distasonis	823	species	4811379	8406	8125	0.00692361
Campylobacter gracilis	824	species	2281652	4	3	0.0
Sebaldella termitidis	826	species	4486650	39	36	0.0
Campylobacter ureolyticus	827	species	1641887	16	15	0.0
Fibrobacter succinogenes	833	species	7685639	128	109	0.0
Porphyromonas gingivalis	837	species	2343668	303	218	6.44273e-79
Prevotella	838	genus	0	1	0	0.0
Prevotella ruminicola	839	species	3619559	6778	5941	9.47576e-37
Wolinella succinogenes	844	species	2110355	17	14	0.0
Fusobacterium nucleatum	851	species	2948417	110	81	0.0
Syntrophomonas wolfei	863	species	2936195	13	9	0.0
Dichelobacter nodosus	870	species	1389350	5	4	0.0
Desulfovibrio	872	genus	0	1	0	0.0
Desulfovibrio africanus	873	species	4200534	43	32	0.0
Desulfovibrio desulfuricans	876	species	3366008	52	40	0.0
Desulfovibrio salexigens	880	species	4289847	34	23	0.0
Desulfovibrio vulgaris	881	species	3802302	92	65	0.0
Desulfobulbus propionicus	894	species	3851869	48	35	0.0
Desulfococcus multivorans	897	species	4455399	24	19	0.0
Desulfomicrobium baculatum	899	species	3942657	43	38	0.0
Acidaminococcus fermentans	905	species	2329769	57	45	0.0
Megasphaera elsdenii	907	species	2504349	509	459	0.00126975
Nitrobacter	911	genus	0	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	9	3	0.0
Nitrobacter winogradskyi	913	species	3402093	14	6	0.0
Nitrosomonas europaea	915	species	2812094	10	8	0.0
Nitrosomonas eutropha	916	species	2781824	3	3	0.0
Thiobacillus	919	genus	0	1	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	14	9	0.0
Starkeya novella	921	species	4765023	16	11	0.0
Thiomonas intermedia	926	species	3462095	15	10	0.0
Halothiobacillus neapolitanus	927	species	2582886	39	22	0.0
Hydrogenobacter thermophilus	940	species	3486067	9	9	0.0
Ehrlichia canis	944	species	1315030	5	2	0.0
Ehrlichia chaffeensis	945	species	1174554	17	16	0.0
Anaplasma phagocytophilum	948	species	1493914	9	7	0.0
Neorickettsia risticii	950	species	879977	3	0	0.0
Neorickettsia sennetsu	951	species	859006	2	0	0.0
Francisella persica	954	species	3057444	6	4	0.0
Bdellovibrio bacteriovorus	959	species	3652240	63	46	0.0
Herbaspirillum seropedicae	964	species	8221139	59	40	0.0
Selenomonas ruminantium	971	species	3631933	107	76	0.0
Cellulophaga lytica	979	species	3795066	18	14	0.0
Pedobacter heparinus	984	species	5167383	86	65	0.0
Cytophaga hutchinsonii	985	species	4433218	82	48	0.0
Flavobacterium johnsoniae	986	species	5603295	220	162	0.0
Solitalea canadensis	995	species	5202069	135	101	0.0
Flavobacterium columnare	996	species	6492116	96	64	0.0
Flexibacter litoralis	999	species	4919337	24	19	0.0
Marivirga tractuosa	1006	species	4516490	47	31	0.0
Saprospira grandis	1008	species	4400185	18	13	0.0
Weeksella virosa	1014	species	2272954	55	28	0.0
Capnocytophaga ochracea	1018	species	2612925	78	33	0.0
Allochromatium vinosum	1049	species	3669074	22	11	0.0
Halorhodospira halophila	1053	species	2678452	9	5	0.0
Rhodobacter capsulatus	1061	species	3871920	22	18	0.0
Rhodobacter sphaeroides	1063	species	5768316	65	46	0.0
Rhodomicrobium vannielii	1069	species	4014469	25	18	0.0
Rhodopseudomonas palustris	1076	species	5408501	80	59	0.0
Blastochloris viridis	1079	species	11174693	33	18	0.0
Rhodospirillum	1081	genus	0	3	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	42	37	0.0
Rhodospirillum rubrum	1085	species	4379691	19	16	0.0
Chlorobium limicola	1092	species	2763181	32	13	0.0
Chlorobium phaeovibrioides	1094	species	1966858	15	12	0.0
Chlorobium phaeobacteroides	1096	species	2935152	43	33	0.0
Chlorobaculum tepidum	1097	species	2154946	23	8	0.0
Pelodictyon luteolum	1100	species	2364842	46	18	0.0
Prosthecochloris aestuarii	1102	species	2579695	6	4	0.0
Chloroflexus aurantiacus	1108	species	5258541	6	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	15	8	0.0
Microcystis aeruginosa	1126	species	4810004	23	18	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	2	2	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	10	10	0.0
Trichormus azollae	1164	species	5486145	20	19	0.0
Anabaena cylindrica	1165	species	7063285	8	4	0.0
Trichodesmium erythraeum	1206	species	7750108	18	17	0.0
Prochlorococcus marinus	1219	species	1879471	50	41	0.0
Nitrosococcus oceani	1229	species	3522111	6	4	0.0
Nitrosospira multiformis	1231	species	3234309	7	4	0.0
Piscirickettsia salmonis	1238	species	10317144	10	8	0.0
Leuconostoc gelidum	1244	species	1966103	19	12	3.6891e-59
Leuconostoc mesenteroides	1245	species	1966146	18	7	3.68654e-59
Leuconostoc lactis	1246	species	1788069	10	2	0.0
Oenococcus oeni	1247	species	1780517	31	19	0.0
Leuconostoc carnosum	1252	species	1773468	15	6	0.0
Pediococcus acidilactici	1254	species	2131361	5	3	0.0
Pediococcus pentosaceus	1255	species	1817384	32	28	0.0
Finegoldia magna	1260	species	1986740	306	297	0.0
Ruminococcus albus	1264	species	4482087	237	169	0.0
Micrococcaceae	1268	family	0	1	0	0.0
Micrococcus luteus	1270	species	2501097	13	4	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	13	7	0.0
Kytococcus sedentarius	1276	species	2785024	18	12	0.0
Staphylococcus aureus	1280	species	7252422	46	34	1.50034e-57
Staphylococcus carnosus	1281	species	2605765	13	4	0.0
Staphylococcus epidermidis	1282	species	3296362	20	10	7.34177e-46
Staphylococcus haemolyticus	1283	species	2629003	35	26	0.0
Staphylococcus hyicus	1284	species	2472129	7	6	0.0
Staphylococcus simulans	1286	species	2647552	41	33	0.0
Staphylococcus xylosus	1288	species	8411206	8	6	0.0
Staphylococcus warneri	1292	species	2560716	30	13	1.82742e-42
Staphylococcus schleiferi	1295	species	12494798	15	5	0.0
Deinococcus radiodurans	1299	species	6628921	12	7	0.0
Streptococcus gordonii	1302	species	3335036	53	46	7.04328e-79
Streptococcus oralis	1303	species	1958690	19	9	0.0
Streptococcus salivarius	1304	species	3636237	1362	1329	0.008287
Streptococcus sanguinis	1305	species	2388435	21	13	0.0
Streptococcus suis	1307	species	2683756	239	129	0.000992491
Streptococcus thermophilus	1308	species	3463400	1045	1007	0.00496184
Streptococcus mutans	1309	species	2017559	30	21	0.0
Streptococcus agalactiae	1311	species	5721038	89	53	1.97617e-05
Streptococcus pneumoniae	1313	species	2272871	55	34	8.51012e-42
Streptococcus pyogenes	1314	species	4096430	86	53	0
Streptococcus parasanguinis	1318	species	2162630	435	422	0.00446267
Streptococcus anginosus	1328	species	2557124	137	65	8.7783e-05
Streptococcus dysgalactiae	1334	species	2149105	27	9	7.69525e-67
Streptococcus equi	1336	species	2140495	24	14	0.0
Streptococcus intermedius	1338	species	1963517	22	9	0.0
Streptococcus iniae	1346	species	2086959	25	9	0.0
Streptococcus parauberis	1348	species	2143887	26	11	2.04477e-73
Streptococcus uberis	1349	species	1852352	9	6	0.0
Enterococcus faecalis	1351	species	3401628	113	94	5.54942e-05
Enterococcus faecium	1352	species	5898717	564	526	0.00121472
Enterococcus gallinarum	1353	species	3821349	20	7	7.13984e-19
Enterococcus hirae	1354	species	2908247	40	28	3.85128e-31
Lactococcus lactis	1358	species	2704731	52	43	2.95714e-48
Lactococcus garvieae	1363	species	1957049	3	3	0.0
Lactococcus piscium	1364	species	2503066	11	4	0.0
Planococcus kocurii	1374	species	3485580	24	18	0.0
Aerococcus urinae	1376	species	2027618	5	5	0.0
Aerococcus viridans	1377	species	2199877	12	6	4.69166e-16
Atopobium parvulum	1382	species	1543805	36	26	0.0
Bacillus	1386	genus	0	1	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	78	11	0.0
Bacillus anthracis	1392	species	17446789	29	0	0.0
Brevibacillus brevis	1393	species	6296436	34	22	0.0
Bacillus cereus	1396	species	9676532	176	45	0.0
Bacillus coagulans	1398	species	4327944	43	37	0.0
Bacillus licheniformis	1402	species	8559910	21	5	0.0
Bacillus megaterium	1404	species	5334474	61	39	0.0
Bacillus mycoides	1405	species	11312355	48	20	0.0
Paenibacillus polymyxa	1406	species	6883167	132	80	0.0
Bacillus pumilus	1408	species	20721195	81	56	0.0
Bacillus sp.	1409	species	4233615	32	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	29	23	0.0
Lysinibacillus sphaericus	1421	species	14371778	24	11	0.0
Geobacillus stearothermophilus	1422	species	3676494	16	1	0.0
Bacillus subtilis	1423	species	7550081	149	43	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	19	8	0.0
Bacillus thuringiensis	1428	species	10269592	204	78	0.0
Amphibacillus xylanus	1449	species	2569486	44	30	1.0474e-05
Bacillus atrophaeus	1452	species	4171548	26	13	0.0
Geobacillus kaustophilus	1462	species	3592666	11	0	0.0
Paenibacillus larvae	1464	species	4056006	29	22	0.0
Brevibacillus laterosporus	1465	species	5153859	25	15	0.0
Bacillus methanolicus	1471	species	3425208	26	11	0.0
Sporosarcina psychrophila	1476	species	4674191	13	9	0.0
Bacillus simplex	1478	species	5521719	32	20	0.0
Bacillus smithii	1479	species	3381292	25	19	0.0
Clostridium acetobutylicum	1488	species	4136895	40	31	0.0
Clostridium botulinum	1491	species	4637504	189	133	0.0
Clostridium butyricum	1492	species	13843423	105	81	0.0
Clostridium cellulovorans	1493	species	5262222	109	59	6.65018e-16
Clostridioides difficile	1496	species	6297836	509	467	6.34379e-05
Clostridium formicaceticum	1497	species	4586755	45	31	0.0
Clostridium pasteurianum	1501	species	7159922	153	93	0.0
Clostridium perfringens	1502	species	6907798	64	43	0.0
Clostridium sporogenes	1509	species	8284974	26	12	0.0
[Clostridium] stercorarium	1510	species	4042789	28	15	0.0
Acetoanaerobium sticklandii	1511	species	2715461	29	20	0.0
Clostridium tetani	1513	species	2869591	64	39	0.0
Ruminiclostridium thermocellum	1515	species	3634338	45	35	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	34	27	0.0
Clostridium tyrobutyricum	1519	species	3134437	43	33	0.0
Clostridium beijerinckii	1520	species	6161692	86	52	0.0
[Clostridium] cellulolyticum	1521	species	4068724	61	35	2.02849e-16
Moorella thermoacetica	1525	species	5377887	13	7	0.0
Clostridium kluyveri	1534	species	3989551	47	30	2.7917e-16
Clostridium ljungdahlii	1538	species	4630065	22	2	0.0
Clostridium novyi	1542	species	2547720	25	14	0.0
Clostridium scatologenes	1548	species	5749410	63	41	0.0
Gottschalkia acidurici	1556	species	3108248	44	40	0.0
Clostridium baratii	1561	species	3338630	78	56	0.0
Desulfosporosinus orientis	1563	species	5863081	17	13	0.0
Desulfotomaculum ruminis	1564	species	3969014	26	18	0.0
Desulfotomaculum nigrificans	1565	species	2892255	45	14	0.0
Halobacillus halophilus	1570	species	4170008	13	11	0.0
Clavibacter	1573	genus	0	4	0	0.0
Leifsonia xyli	1575	species	2955779	31	18	0.0
Lactobacillus	1578	genus	0	1	0	0.0
Lactobacillus acidophilus	1579	species	2018718	140	26	0.000253271
Lactobacillus brevis	1580	species	2493592	28	14	0.0
Lactobacillus buchneri	1581	species	2575738	20	12	0.0
Lactobacillus casei	1582	species	3039836	57	34	0.0
Lactobacillus delbrueckii	1584	species	1920382	23	20	0.0
Lactobacillus helveticus	1587	species	3148198	37	22	0.0
Lactobacillus plantarum	1590	species	8684028	24	8	1.07695e-79
Lactobacillus gasseri	1596	species	1894360	8	6	0.0
Lactobacillus paracasei	1597	species	4200086	19	6	0.0
Lactobacillus reuteri	1598	species	2811237	55	15	1.11836e-39
Lactobacillus sakei	1599	species	1884661	11	7	0.0
Lactobacillus acetotolerans	1600	species	1704859	3	1	0.0
Lactobacillus amylovorus	1604	species	1977087	67	0	8.54376e-47
Lactobacillus fermentum	1613	species	2108824	9	3	4.63181e-42
Lactobacillus ruminis	1623	species	2066652	580	562	0.00538713
Lactobacillus salivarius	1624	species	2663133	40	20	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	7	2	0.0
Listeria ivanovii	1638	species	3701623	29	16	0.0
Listeria monocytogenes	1639	species	5926303	41	25	0.0
Listeria seeligeri	1640	species	2797636	17	6	0.0
Listeria innocua	1642	species	3093113	17	4	0.0
Listeria welshimeri	1643	species	2814130	10	3	0.0
Renibacterium salmoninarum	1646	species	3155250	9	6	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	18	13	1.62561e-42
Actinomyces	1654	genus	0	1	0	0.0
Trueperella pyogenes	1661	species	3453353	23	15	0.0
Arthrobacter	1663	genus	0	2	0	0.0
Bifidobacterium	1678	genus	0	10	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	12172	11780	0.065344
Bifidobacterium bifidum	1681	species	2209322	1714	1618	0.00896026
Bifidobacterium angulatum	1683	species	2043306	645	586	0.00420938
Bifidobacterium asteroides	1684	species	2167304	27	17	1.11744e-83
Bifidobacterium breve	1685	species	2328021	348	100	0.000160248
Bifidobacterium catenulatum	1686	species	2079525	989	687	0.00933944
Bifidobacterium coryneforme	1687	species	1755151	10	3	9.42305e-81
Bifidobacterium dentium	1689	species	2636018	46	29	2.54714e-63
Bifidobacterium indicum	1691	species	1734546	15	1	1.37395e-80
Bifidobacterium pseudolongum	1694	species	2032698	35	19	6.05247e-58
Brevibacterium linens	1703	species	8072179	31	23	0.0
Corynebacterium stationis	1705	species	2853666	23	20	0.0
Cellulomonas	1707	genus	0	4	0	0.0
Cellulomonas fimi	1708	species	4266344	21	8	0.0
Cellulomonas flavigena	1711	species	4123179	21	17	0.0
Corynebacterium	1716	genus	0	3	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	75	27	1.08361e-35
Corynebacterium glutamicum	1718	species	6155998	58	6	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	21	18	0.0
Corynebacterium callunae	1721	species	2928683	40	7	0.0
Corynebacterium variabile	1727	species	3433007	13	10	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	50	28	0.0
Eubacterium limosum	1736	species	4233519	237	208	5.03312e-05
Thermodesulfobacterium commune	1741	species	1764045	7	3	0.0
Propionibacterium	1743	genus	0	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	18	10	0.0
Propionibacterium acnes	1747	species	3361368	33	20	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	30	26	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	13	8	0.0
Mycobacterium	1763	genus	0	7	0	0.0
Mycobacterium avium	1764	species	6028446	24	11	0.0
Mycobacterium bovis	1765	species	6302864	5	0	0.0
Mycobacterium fortuitum	1766	species	6254616	8	0	0.0
Mycobacterium intracellulare	1767	species	5374059	10	0	0.0
Mycobacterium kansasii	1768	species	6489764	13	8	0.0
Mycobacterium leprae	1769	species	3268137	9	3	0.0
Mycobacterium phlei	1771	species	5349645	23	7	0.0
Mycobacterium smegmatis	1772	species	20962296	30	19	0.0
Mycobacterium tuberculosis	1773	species	7403540	4	0	0.0
Mycobacterium chelonae	1774	species	5029817	9	2	0.0
Mycobacterium marinum	1781	species	6555333	18	7	0.0
Mycobacterium neoaurum	1795	species	5421267	13	0	0.0
Mycobacterium chubuense	1800	species	6342624	5	1	0.0
Mycobacterium gilvum	1804	species	5883060	16	8	0.0
Mycobacterium vaccae	1810	species	6235754	50	25	0.0
Amycolatopsis	1813	genus	0	3	0	0.0
Amycolatopsis methanolica	1814	species	7237391	18	11	0.0
Nocardia	1817	genus	0	1	0	0.0
Rhodococcus	1827	genus	0	2	0	0.0
Rhodococcus fascians	1828	species	5502110	21	12	0.0
