Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,44,8,13,18,13,556,1482,2518,1007
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,Bacteroides faecichinchillae,45,6,7,11,2,9,12,12,10
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fluxus,Bacteroides fluxus,46,15,15,278,93,6,19,21,26
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Bacteroides fragilis,47,23,34,86,5,431,1140,1456,727
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ihuae,Bacteroides ihuae,48,0,0,0,0,0,0,0,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides nordii,Bacteroides nordii,49,1,1,2,2,16,21,43,22
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides ovatus,50,4,1,5,0,1236,3421,2941,2014
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides reticulotermitis,Bacteroides reticulotermitis,51,0,0,0,0,5,6,7,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,Bacteroides salyersiae,52,4,3,11,4,105,269,1457,391
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides stercoris,53,0,0,1,1,866,2693,1249,1427
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,54,29,44,75,29,844,1980,2403,1514
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides uniformis,55,8603,12933,13292,16547,3822,3677,1342,6150
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bariatricus,Bariatricus massiliensis,Bariatricus massiliensis,56,0,0,0,0,0,1,5,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,Barnesiella intestinihominis,57,0,0,0,0,591,1287,982,964
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium adolescentis,58,2825,4250,6043,2550,1232,1147,661,1986
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium angulatum,Bifidobacterium angulatum,59,0,1,0,1,53,141,616,202
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium biavatii,Bifidobacterium biavatii,60,0,0,0,0,0,3,3,0
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum,Bifidobacterium bifidum,61,0,0,0,0,153,406,582,255
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium breve,Bifidobacterium breve,62,0,0,0,0,10,36,24,15
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium callitrichos,Bifidobacterium callitrichos,63,0,0,0,0,0,1,0,0
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium choerinum,Bifidobacterium choerinum,64,0,0,0,0,0,0,0,1
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium cuniculi,Bifidobacterium cuniculi,65,0,0,0,0,0,0,2,0
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium,Bifidobacterium dentium,66,0,0,0,0,1,3,16,9
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum,67,0,0,0,0,637,1610,524,1019
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudolongum,Bifidobacterium pseudolongum,68,0,0,0,0,1,3,9,1
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,Bifidobacterium pullorum,69,0,0,0,0,0,0,1,2
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium reuteri,Bifidobacterium reuteri,70,0,0,0,0,3,6,10,7
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium saguini,Bifidobacterium saguini,71,0,0,0,0,1,3,1,3
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium scardovii,Bifidobacterium scardovii,72,0,0,0,0,0,2,1,0
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium stellenboschense,Bifidobacterium stellenboschense,73,0,0,0,0,0,0,0,1
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium subtile,Bifidobacterium subtile,74,0,0,0,0,0,0,1,0
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium tsurumiense,Bifidobacterium tsurumiense,75,0,0,0,0,0,0,1,0
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,Bilophila wadsworthia,76,0,0,0,0,0,0,2,1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Bittarella (ex Durand et al. 2017),Bittarella massiliensis (ex Durand et al. 2017),Bittarella massiliensis (ex Durand et al. 2017),77,0,2,0,0,0,0,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,Blautia hansenii,78,0,2,0,0,14,34,56,42
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,Blautia hydrogenotrophica,79,3,12,7,8,4,10,1,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Blautia obeum,80,21,38,30,55,837,2503,2090,1528
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,Blautia producta,81,0,0,0,0,1,4,5,3
NA,Uroviricota,Caudoviricetes,NA,Aliceevansviridae,Brussowvirus,Brussowvirus bvO1205,Brussowvirus bvO1205,82,0,0,0,0,0,0,0,1
NA,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,Butyricicoccus pullicaecorum,83,0,0,0,0,0,3,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas synergistica,Butyricimonas synergistica,84,3,2,3,0,1,0,1,1
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium jeotgali,Carnobacterium jeotgali,85,0,0,0,0,0,0,4,0
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium maltaromaticum,Carnobacterium maltaromaticum,86,0,0,0,0,0,0,4,0
NA,Actinomycetota,Actinomycetes,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas carbonis,Cellulomonas carbonis,87,0,0,1,0,1,0,1,0
NA,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenella,Christensenella minuta,Christensenella minuta,88,0,0,0,0,1,3,14,4
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides difficile,89,0,0,0,0,2,2,5,2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium aminophilum,Clostridium aminophilum,90,0,0,0,0,0,0,0,1
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium lundense,Clostridium lundense,91,0,0,1,0,0,1,0,0
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,Clostridium phoceensis,92,9,12,6,5,3,1,2,9
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium scindens,Clostridium scindens,93,0,0,0,0,1,0,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium symbiosum,Clostridium symbiosum,94,0,2,1,3,0,3,1,16
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella aerofaciens,95,3031,4558,7088,2738,1301,1187,709,2097
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella bouchesdurhonensis,Collinsella bouchesdurhonensis,96,0,0,0,0,0,0,11,2
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella ihumii,Collinsella ihumii,97,0,1,0,0,0,1,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas kerstersii,Comamonas kerstersii,98,0,0,0,0,1,0,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas testosteroni,Comamonas testosteroni,99,0,0,0,0,1,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,Coprobacter fastidiosus,100,1,0,1,0,0,0,2,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus eutactus,101,7,9,16,6,501,1408,909,817
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,Cronobacter sakazakii,102,0,0,0,0,2,0,1,2
NA,Uroviricota,Caudoviricetes,NA,NA,Cuauhtlivirus,Cuauhtlivirus mEpX1,Cuauhtlivirus mEpX1,103,0,0,0,0,0,2,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Culturomica,Culturomica massiliensis,Culturomica massiliensis,104,0,0,0,0,6,7,6,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus basilensis,Cupriavidus basilensis,105,0,0,0,0,1,1,31,8
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans,Cupriavidus metallidurans,106,0,0,0,0,112,329,1514,453
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,Desulfitobacterium dichloroeliminans,107,0,0,0,0,0,0,11,2
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio piger,Desulfovibrio piger,108,0,0,0,0,32,79,350,106
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,Dialister invisus,109,0,0,0,0,46,119,536,172
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister succinatiphilus,Dialister succinatiphilus,110,0,0,0,0,1,6,6,2
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Donghicola,Donghicola eburneus,Donghicola eburneus,111,0,0,0,0,0,1,0,3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Dorea formicigenerans,112,0,0,0,0,254,691,964,527
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea longicatena,113,0,0,0,0,722,1914,796,1296
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella anguillarum,Edwardsiella anguillarum,114,0,0,0,0,0,4,0,1
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta,115,0,0,0,0,50,133,952,168
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,Eisenbergiella tayi,116,0,0,0,0,0,0,2,0
NA,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Emergencia,Emergencia timonensis,Emergencia timonensis,117,0,0,0,0,2,14,7,12
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,Enterobacter hormaechei,118,0,0,0,0,5,3,21,5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Enterobacter lignolyticus,Enterobacter lignolyticus,119,0,0,0,0,1,7,10,12
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage cdtI,Enterobacteria phage cdtI,120,0,0,0,0,6,4,2,1
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage mEp460,Enterobacteria phage mEp460,121,0,0,0,0,0,1,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster asparagiformis,Enterocloster asparagiformis,122,0,0,0,0,1,2,1,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,Enterocloster bolteae,123,0,0,0,0,2,4,4,3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,Enterocloster citroniae,124,0,0,0,3,0,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus asini,Enterococcus asini,125,0,0,0,0,0,0,1,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus casseliflavus,Enterococcus casseliflavus,126,0,0,0,0,0,0,4,2
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus cecorum,Enterococcus cecorum,127,0,0,0,0,0,0,1,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis,128,0,0,0,0,0,0,9,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,Enterococcus faecium,129,0,0,0,0,40,101,681,145
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus gilvus,Enterococcus gilvus,130,0,0,0,0,2,2,3,2
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus hirae,Enterococcus hirae,131,0,0,0,0,0,0,3,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus italicus,Enterococcus italicus,132,0,0,0,0,0,0,1,1
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus malodoratus,Enterococcus malodoratus,133,0,0,0,0,1,0,2,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Entomohabitans,Entomohabitans teleogrylli,Entomohabitans teleogrylli,134,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia oleae,Erwinia oleae,135,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia tracheiphila,Erwinia tracheiphila,136,0,0,0,0,0,0,1,3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella crossota,137,7,1,5,0,335,996,739,547
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes,Eubacterium coprostanoligenes,138,1,0,0,0,0,1,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,Eubacterium oxidoreducens,139,0,0,0,0,0,1,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ramulus,Eubacterium ramulus,140,0,0,0,0,89,218,799,315
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,Eubacterium ventriosum,141,0,0,0,2,67,153,634,218
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium duncaniae,142,875,1372,1003,1782,358,305,86,654
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Faecalicatena contorta,143,37,23,34,60,11,27,5,8
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalicoccus pleomorphus,144,4,1,0,1,0,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Falseniella,Falseniella ignava,Falseniella ignava,145,0,0,0,0,0,2,1,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna,Finegoldia magna,146,0,0,0,0,12,30,106,40
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor plautii,147,0,0,0,0,106,257,827,359
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,148,26,2,35,18,1403,3250,858,2045
NA,Bacillota,Clostridia,Eubacteriales,NA,Gemmiger,Gemmiger formicilis,Gemmiger formicilis,149,106,154,103,190,223,351,893,503
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter pamelaeae,150,0,0,0,0,44,114,878,165
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus sputorum,Haemophilus sputorum,151,0,0,0,0,0,10,5,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hallella,Hallella bergensis,Hallella bergensis,152,0,0,0,0,0,3,10,9
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus kunzii,Helcococcus kunzii,153,0,0,0,0,0,0,3,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hespellia,Hespellia stercorisuis,Hespellia stercorisuis,154,0,0,0,0,1,4,2,0
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Heyndrickxia,Heyndrickxia acidiproducens,Heyndrickxia acidiproducens,155,0,2,0,0,0,0,1,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,Holdemanella biformis,156,0,0,0,0,96,250,569,354
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Holdemania massiliensis,157,2,13,4,4,3,6,0,11
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella buccalis,Hoylesella buccalis,158,0,0,0,0,37,100,433,172
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella nanceiensis,Hoylesella nanceiensis,159,0,0,0,0,2,5,2,2
