"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",97.015,67,2,0,84,150,991572,991638,5.76e-21,113,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",97.015,67,2,0,84,150,1265932,1265998,5.76e-21,113,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,44,0,0,107,150,2947463,2947420,1.62e-11,82.4,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2060080809|tpg|BK026536.1|",98.507,67,1,0,84,150,83,17,1.24e-22,119,2202564,NA,"unknown genome; accession ID isNZ_GG662010.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299428463|gb|CP102279.1|",95.082,61,3,0,84,144,1387560,1387500,5.8e-16,97.1,39486,NA,"unknown genome; accession ID isNZ_GG662010.1","Dorea","formicigenerans"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,846143,845994,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2928841,2928692,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,849820,849671,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2932518,2932369,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,968703,968554,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3051401,3051252,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,788087,787938,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2870785,2870636,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1548969547|gb|CP021633.1|",94.667,150,8,0,1,150,181020,180871,4.24e-57,233,45202,NA,"unknown genome; accession ID isNZ_GG662010.1",NA,"unidentified plasmid"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1721134210|emb|LR699012.1|",94.667,150,8,0,1,150,2481414,2481265,4.24e-57,233,649756,NA,"unknown genome; accession ID isNZ_GG662010.1","Anaerostipes","hadrus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|291558333|emb|FP929061.1|",94.667,150,8,0,1,150,893149,893000,4.24e-57,233,649756,NA,"unknown genome; accession ID isNZ_GG662010.1","Anaerostipes","hadrus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|291520697|emb|FP929038.1|",94,150,9,0,1,150,880663,880514,1.97e-55,228,717962,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","catus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2250075743|gb|CP098409.1|",91.333,150,13,0,1,150,2721392,2721243,9.23e-49,206,418240,NA,"unknown genome; accession ID isNZ_GG662010.1","Blautia","wexlerae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1243915026|emb|LT907978.1|",91.333,150,12,1,1,150,1459676,1459528,3.32e-48,204,39488,NA,"unknown genome; accession ID isNZ_GG662010.1","Anaerobutyricum","hallii"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,864417,864268,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2947115,2946966,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,994131,993982,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3076829,3076680,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,953103,952954,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3035801,3035652,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,802401,802252,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2885099,2884950,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,905481,905332,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2988179,2988030,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,858924,858775,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2941622,2941473,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,911648,911499,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2994346,2994197,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,950554,950405,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3033252,3033103,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,860983,860834,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2943681,2943532,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,982037,981888,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3064735,3064586,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1641044318|gb|CP040058.1|",76,150,36,0,1,150,1913960,1914109,2.1e-10,78.7,1229621,NA,"unknown genome; accession ID isNZ_GG662010.1","Anaerostipes","rhamnosivorans"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1769907710|gb|CP045298.1|",97.143,35,1,0,27,61,3807293,3807259,7.61e-05,60.2,128574,NA,"unknown genome; accession ID isNZ_GG662010.1","Paenibacillus","brasilensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,971494,971345,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3054192,3054043,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,890081,889932,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2972779,2972630,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1394501676|dbj|AP018535.1|",86.207,145,20,0,6,150,1392026,1391882,2.62e-34,158,2109690,NA,"unknown genome; accession ID isNZ_GG662010.1",NA,"Lachnospiraceae bacterium Choco86"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1721134210|emb|LR699012.1|",82.5,120,21,0,31,150,2668043,2667924,9.63e-19,106,649756,NA,"unknown genome; accession ID isNZ_GG662010.1","Anaerostipes","hadrus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|291558333|emb|FP929061.1|",82.5,120,21,0,31,150,1048773,1048654,9.63e-19,106,649756,NA,"unknown genome; accession ID isNZ_GG662010.1","Anaerostipes","hadrus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,920463,920314,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3003161,3003012,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,938512,938363,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3021210,3021061,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2104398485|gb|CP084014.1|",85.333,150,19,3,2,150,2507803,2507656,1.22e-32,152,33038,NA,"unknown genome; accession ID isNZ_GG662010.1","Mediterraneibacter","gnavus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1997760553|emb|LR994469.1|",84.397,141,22,0,1,141,904664,904524,9.5e-29,139,765821,NA,"unknown genome; accession ID isNZ_GG662010.1","Blautia","uncultured sp."
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1802166926|gb|CP048000.1|",79.866,149,26,4,1,147,2401792,2401646,9.63e-19,106,2696063,NA,"unknown genome; accession ID isNZ_GG662010.1","Anaerocolumna","sedimenticola"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1776939693|dbj|AP018794.1|",81.667,120,22,0,7,126,2959761,2959880,4.48e-17,100,2093742,NA,"unknown genome; accession ID isNZ_GG662010.1",NA,"Lachnospiraceae bacterium KM106-2"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,890612,890463,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2973310,2973161,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,837363,837214,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2920061,2919912,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,987710,987561,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3070408,3070259,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,831872,831723,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2914570,2914421,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,967879,967730,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3050577,3050428,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,861588,861439,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2944286,2944137,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,942517,942368,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3025215,3025066,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1000498,1000349,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3083196,3083047,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662010.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|1667137072|gb|CP040518.1|",85.981,107,15,0,39,145,3490328,3490434,1.6e-21,115,2479767,NA,"unknown genome; accession ID isNZ_GG662010.1","Blautia","sp. SC05B48"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|291545299|emb|FP929053.1|",85.981,107,15,0,39,145,969816,969922,1.6e-21,115,657323,NA,"unknown genome; accession ID isNZ_GG662010.1","Ruminococcus","sp. SR1/5"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662010.1","gi|2299316633|gb|CP102266.1|",84.545,110,17,0,39,148,1631789,1631680,7.45e-20,110,2860051,NA,"unknown genome; accession ID isNZ_GG662010.1","Blautia","sp. KLE_1732_HM_1032"
