"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,107919,107770,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1348483,1348334,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,58114,57965,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1389893,1389744,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,99524,99375,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2264320898|gb|CP100126.1|",87.681,138,17,0,6,143,1619817,1619954,2.03e-35,161,88431,NA,"unknown genome; accession ID isNZ_GG662011.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299333244|gb|CP102270.1|",79.545,132,25,2,1,131,2113814,2113944,7.5e-15,93.5,45851,NA,"unknown genome; accession ID isNZ_GG662011.1","Eshraghiella","crossota"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1430295,1430146,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,139926,139777,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1369179,1369030,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,78810,78661,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1418524,1418375,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,128155,128006,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1337909,1337760,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,47540,47391,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1397653,1397504,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,107284,107135,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2104398485|gb|CP084014.1|",89.041,146,16,0,5,150,2755017,2754872,1.56e-41,182,33038,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","gnavus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299433792|gb|CP102280.1|",85.135,148,22,0,1,148,1644350,1644497,1.22e-32,152,88431,NA,"unknown genome; accession ID isNZ_GG662011.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2264320898|gb|CP100126.1|",84.459,148,23,0,1,148,1612302,1612449,5.68e-31,147,88431,NA,"unknown genome; accession ID isNZ_GG662011.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1352627,1352478,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,62258,62109,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1335656,1335507,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,45287,45138,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299433792|gb|CP102280.1|",100,54,0,0,97,150,338937,338990,4.48e-17,100,88431,NA,"unknown genome; accession ID isNZ_GG662011.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2223917668|gb|CP094679.1|",100,54,0,0,97,150,1634789,1634736,4.48e-17,100,88431,NA,"unknown genome; accession ID isNZ_GG662011.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1357417,1357268,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,67048,66899,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|291520697|emb|FP929038.1|",80.667,150,29,0,1,150,2700732,2700583,4.45e-22,117,717962,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","catus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1427876,1427727,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,137507,137358,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1334794,1334645,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,44425,44276,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2238277506|gb|CP094473.1|",91.549,142,12,0,9,150,1074217,1074076,5.56e-46,196,2929491,NA,"unknown genome; accession ID isNZ_GG662011.1","Faecalibacterium","wellingii"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2052245239|tpg|BK019493.1|",91.429,140,12,0,9,148,2200,2061,7.19e-45,193,2170413,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2056943680|tpg|BK022541.1|",90.845,142,13,0,9,150,815,674,2.59e-44,191,2170413,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2059942793|tpg|BK024835.1|",90.141,142,14,0,9,150,1078,937,1.2e-42,185,2170413,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1897729633|gb|CP060633.1|",90,140,14,0,9,148,1088761,1088622,1.56e-41,182,2763672,NA,"unknown genome; accession ID isNZ_GG662011.1","Simiaoa","sunii"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2057110479|tpg|BK038503.1|",86.897,145,19,0,6,150,73260,73116,5.64e-36,163,2170413,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1667137072|gb|CP040518.1|",86.207,145,20,0,6,150,527935,528079,2.62e-34,158,2479767,NA,"unknown genome; accession ID isNZ_GG662011.1","Blautia","sp. SC05B48"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1438193,1438044,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",93.103,145,10,0,1,145,3049125,3049269,5.52e-51,213,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,147824,147675,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",93.103,145,10,0,1,145,1758757,1758901,5.52e-51,213,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2059757556|tpg|BK028074.1|",96.667,150,5,0,1,150,151570,151719,4.21e-62,250,38018,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,"Bacteriophage sp."
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2250075743|gb|CP098409.1|",94,150,9,0,1,150,1935222,1935073,1.97e-55,228,418240,NA,"unknown genome; accession ID isNZ_GG662011.1","Blautia","wexlerae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2052952243|tpg|BK030034.1|",92.568,148,11,0,1,148,34941,34794,5.52e-51,213,2170413,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1897735457|gb|CP060635.1|",91.176,136,12,0,1,136,1454925,1455060,1.2e-42,185,2763667,NA,"unknown genome; accession ID isNZ_GG662011.1","Wansuia","hejianensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1897735457|gb|CP060635.1|",89.655,145,15,0,1,145,1557321,1557177,1.2e-42,185,2763667,NA,"unknown genome; accession ID isNZ_GG662011.1","Wansuia","hejianensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1897735457|gb|CP060635.1|",89.655,145,15,0,1,145,3335382,3335238,1.2e-42,185,2763667,NA,"unknown genome; accession ID isNZ_GG662011.1","Wansuia","hejianensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2223927176|gb|CP094681.1|",85.714,133,19,0,1,133,1803204,1803072,2.64e-29,141,1653434,NA,"unknown genome; accession ID isNZ_GG662011.1","Sellimonas","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1360519000|emb|LT990039.1|",79.31,145,30,0,1,145,2391492,2391348,1.25e-17,102,2086584,NA,"unknown genome; accession ID isNZ_GG662011.1","Massilistercora","timonensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|259119529|gb|GQ877632.1|",91.549,71,6,0,80,150,1,71,1.61e-16,99,155900,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,"uncultured organism"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1402528,1402379,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,112159,112010,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2031379298|gb|CP073693.1|",100,45,0,0,75,119,2215637,2215593,4.51e-12,84.2,2830657,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,"Clostridiaceae bacterium Marseille-Q4143"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|373943374|gb|CP003259.1|",87.692,65,8,0,48,112,2610613,2610549,7.55e-10,76.8,755731,NA,"unknown genome; accession ID isNZ_GG662011.1","Clostridium","sp. BNL1100"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1897724109|gb|CP060632.1|",87.692,65,8,0,57,121,1618390,1618454,7.55e-10,76.8,2763670,NA,"unknown genome; accession ID isNZ_GG662011.1","Wujia","chipingensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1539960149|emb|LR134349.1|",91.489,47,4,0,60,106,1909207,1909161,1.64e-06,65.8,1689,NA,"unknown genome; accession ID isNZ_GG662011.1","Bifidobacterium","dentium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|757805207|dbj|AP012326.1|",91.489,47,4,0,60,106,1909208,1909162,1.64e-06,65.8,1150423,NA,"unknown genome; accession ID isNZ_GG662011.1","Bifidobacterium","dentium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2021584390|gb|CP072503.1|",91.489,47,4,0,60,106,1846264,1846218,1.64e-06,65.8,1689,NA,"unknown genome; accession ID isNZ_GG662011.1","Bifidobacterium","dentium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2021582403|gb|CP072502.1|",91.489,47,4,0,57,103,810409,810455,1.64e-06,65.8,1689,NA,"unknown genome; accession ID isNZ_GG662011.1","Bifidobacterium","dentium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|283101593|gb|CP001750.1|",91.489,47,4,0,60,106,1909205,1909159,1.64e-06,65.8,401473,NA,"unknown genome; accession ID isNZ_GG662011.1","Bifidobacterium","dentium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1363723,1363574,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,73354,73205,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2031379298|gb|CP073693.1|",87.395,119,15,0,4,122,2545704,2545586,3.42e-28,137,2830657,NA,"unknown genome; accession ID isNZ_GG662011.1",NA,"Clostridiaceae bacterium Marseille-Q4143"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1349714,1349565,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,59345,59196,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1381120,1380971,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,90751,90602,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299490668|gb|CP102292.1|",86.667,150,20,0,1,150,1503978,1504127,4.36e-37,167,471875,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|291548560|emb|FP929055.1|",85.906,149,21,0,2,150,2820882,2820734,7.29e-35,159,657313,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","[Ruminococcus] torques"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1349144,1348995,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,58775,58626,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1362117,1361968,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,71748,71599,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1376334,1376185,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,85965,85816,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1789778511|gb|CP027002.1|",85.333,150,22,0,1,150,1116243,1116392,9.43e-34,156,411470,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","gnavus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1731509989|gb|CP043051.1|",85.333,150,22,0,1,150,75715,75864,9.43e-34,156,411470,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","gnavus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299487568|gb|CP102291.1|",85.333,150,22,0,1,150,2158499,2158648,9.43e-34,156,411470,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","gnavus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2104398485|gb|CP084014.1|",85.333,150,22,0,1,150,2497160,2497011,9.43e-34,156,33038,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","gnavus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988050162|gb|CP070036.1|",85.333,150,22,0,1,150,2148489,2148638,9.43e-34,156,33038,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","gnavus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|291537741|emb|FP929050.1|",79.562,137,28,0,14,150,1302713,1302577,1.61e-16,99,718255,NA,"unknown genome; accession ID isNZ_GG662011.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1583827992|emb|LR027880.1|",81.416,113,21,0,14,126,1939112,1939000,7.5e-15,93.5,536231,NA,"unknown genome; accession ID isNZ_GG662011.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299479188|gb|CP102289.1|",81.416,113,21,0,14,126,1931773,1931661,7.5e-15,93.5,166486,NA,"unknown genome; accession ID isNZ_GG662011.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1358670,1358521,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,68301,68152,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1420681,1420532,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,130312,130163,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662011.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662011.1","gi|291548560|emb|FP929055.1|",88.889,63,7,0,78,140,1844163,1844101,2.1e-10,78.7,657313,NA,"unknown genome; accession ID isNZ_GG662011.1","Mediterraneibacter","[Ruminococcus] torques"
