"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1659599,1659748,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2407899,2408048,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1117530,1117679,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2425733,2425882,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1135364,1135513,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2455424,2455573,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",97.333,150,4,0,1,150,723211,723062,9.04e-64,255,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",99.291,141,1,0,1,141,2406735,2406875,9.04e-64,255,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1165056,1165205,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",99.291,141,1,0,1,141,1116366,1116506,9.04e-64,255,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",97.333,150,4,0,1,150,2805909,2805760,9.04e-64,255,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2447975,2448124,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1157606,1157755,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2953268,2953417,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1662900,1663049,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2059757556|tpg|BK028074.1|",100,150,0,0,1,150,151456,151605,1.93e-70,278,38018,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"Bacteriophage sp."
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",98,150,3,0,1,150,1438307,1438158,1.94e-65,261,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",98,150,3,0,1,150,3049011,3049160,1.94e-65,261,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",98,150,3,0,1,150,147938,147789,1.94e-65,261,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",98,150,3,0,1,150,1758643,1758792,1.94e-65,261,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2052952243|tpg|BK030034.1|",97.333,150,4,0,1,150,35055,34906,9.04e-64,255,2170413,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2250075743|gb|CP098409.1|",95.333,150,7,0,1,150,1935336,1935187,9.1e-59,239,418240,NA,"unknown genome; accession ID isNZ_GG662006.1","Blautia","wexlerae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|575095360|emb|HG796508.1|",92,150,12,0,1,150,48,197,1.98e-50,211,77133,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"uncultured bacterium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1897735457|gb|CP060635.1|",92,150,12,0,1,150,1454811,1454960,1.98e-50,211,2763667,NA,"unknown genome; accession ID isNZ_GG662006.1","Wansuia","hejianensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1897735457|gb|CP060635.1|",92,150,12,0,1,150,1557435,1557286,1.98e-50,211,2763667,NA,"unknown genome; accession ID isNZ_GG662006.1","Wansuia","hejianensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1897735457|gb|CP060635.1|",92,150,12,0,1,150,3335496,3335347,1.98e-50,211,2763667,NA,"unknown genome; accession ID isNZ_GG662006.1","Wansuia","hejianensis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2223917668|gb|CP094679.1|",90,150,15,0,1,150,255487,255338,2e-45,195,88431,NA,"unknown genome; accession ID isNZ_GG662006.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2223917668|gb|CP094679.1|",90,150,15,0,1,150,940448,940299,2e-45,195,88431,NA,"unknown genome; accession ID isNZ_GG662006.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2223917668|gb|CP094679.1|",90,150,15,0,1,150,1260837,1260986,2e-45,195,88431,NA,"unknown genome; accession ID isNZ_GG662006.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2223917668|gb|CP094679.1|",90,150,15,0,1,150,1514916,1515065,2e-45,195,88431,NA,"unknown genome; accession ID isNZ_GG662006.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2223917668|gb|CP094679.1|",90,150,15,0,1,150,1532863,1532714,2e-45,195,88431,NA,"unknown genome; accession ID isNZ_GG662006.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2223917668|gb|CP094679.1|",90,150,15,0,1,150,2865321,2865172,2e-45,195,88431,NA,"unknown genome; accession ID isNZ_GG662006.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2188789952|dbj|AP025561.1|",90,150,15,0,1,150,2406648,2406499,2e-45,195,2485925,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"Oscillospiraceae bacterium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2057934487|tpg|BK045850.1|",90,150,15,0,1,150,972,1121,2e-45,195,2170413,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,NA
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2441809,2441958,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1151440,1151589,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,3028040,3028189,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1737672,1737821,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,3131957,3132106,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,3138261,3138410,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",98.667,150,2,0,1,150,3135593,3135742,4.18e-67,267,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",98,150,3,0,1,150,3126702,3126851,1.94e-65,261,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1841589,1841738,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1847893,1848042,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",98.667,150,2,0,1,150,1845225,1845374,4.18e-67,267,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",98,150,3,0,1,150,1836334,1836483,1.94e-65,261,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,3126573,3126722,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",90.566,159,6,4,1,150,3138123,3138281,1.19e-47,202,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1836205,1836354,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",90.566,159,6,4,1,150,1847755,1847913,1.19e-47,202,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2968539,2968688,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1678171,1678320,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2998504,2998653,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1708136,1708285,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2424499,2424648,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1134130,1134279,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2047640843|dbj|AP019779.1|",91.111,45,2,2,107,150,1542908,1542865,7.61e-05,60.2,39441,NA,"unknown genome; accession ID isNZ_GG662006.1","Methanobrevibacter","arboriphilus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,3100456,3100605,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1810088,1810237,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,3042958,3043107,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2188827955|dbj|AP025570.1|",100,150,0,0,1,150,2120130,2119981,1.93e-70,278,29347,NA,"unknown genome; accession ID isNZ_GG662006.1","Lachnoclostridium","[Clostridium] scindens"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2188823277|dbj|AP025569.1|",100,150,0,0,1,150,2120129,2119980,1.93e-70,278,29347,NA,"unknown genome; accession ID isNZ_GG662006.1","Lachnoclostridium","[Clostridium] scindens"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1752590,1752739,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2188789952|dbj|AP025561.1|",98.667,150,2,0,1,150,2991153,2991302,4.18e-67,267,2485925,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"Oscillospiraceae bacterium"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299409001|gb|CP102278.1|",95.918,147,6,0,4,150,957103,956957,9.1e-59,239,33043,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","eutactus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2127621832|gb|CP085930.1|",95.333,150,7,0,1,150,638126,638275,9.1e-59,239,411474,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","eutactus"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,14312,14163,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,723871,723722,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2406076,2406225,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,3173288,3173437,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",99.333,150,1,0,1,150,2454762,2454911,8.98e-69,272,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|2299397878|gb|CP102277.1|",98.667,150,2,0,1,150,2769883,2770032,4.18e-67,267,470146,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1115707,1115856,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1882920,1883069,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2097010,2096861,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2806569,2806420,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",99.333,150,1,0,1,150,1164394,1164543,8.98e-69,272,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|1988055318|gb|CP070062.1|",98.667,150,2,0,1,150,1479515,1479664,4.18e-67,267,410072,NA,"unknown genome; accession ID isNZ_GG662006.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|319526592|gb|HQ819453.1|",100,150,0,0,1,150,319,170,1.93e-70,278,155900,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"uncultured organism"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|319521201|gb|HQ814062.1|",100,150,0,0,1,150,311,162,1.93e-70,278,155900,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"uncultured organism"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|319513184|gb|HQ806045.1|",100,150,0,0,1,150,324,175,1.93e-70,278,155900,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"uncultured organism"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1","gi|319485927|gb|HQ778788.1|",100,150,0,0,1,150,307,158,1.93e-70,278,155900,NA,"unknown genome; accession ID isNZ_GG662006.1",NA,"uncultured organism"
