"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1002396,1002545,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,990382,990531,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,998902,999051,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",89.262,149,16,0,1,149,967865,968013,3.34e-43,187,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,984329,984478,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",91.781,146,12,0,3,148,953289,953434,3.32e-48,204,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,985169,985318,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,997354,997503,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",89.726,146,15,0,3,148,966322,966467,3.34e-43,187,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1002046,1002195,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1010392,1010541,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",86.667,150,20,0,1,150,978006,978155,4.36e-37,167,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,966184,966333,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1013923,1014072,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,990735,990884,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",95.333,150,7,0,1,150,959683,959832,9.1e-59,239,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,965560,965709,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",92.667,150,9,2,1,149,935822,935970,1.53e-51,215,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1005181,1005330,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2250075743|gb|CP098409.1|",94.631,149,8,0,2,150,824428,824280,1.52e-56,231,418240,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Blautia","wexlerae"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|295107714|emb|FP929054.1|",93.333,150,10,0,1,150,1382952,1383101,9.17e-54,222,657314,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Blautia","obeum"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|291520697|emb|FP929038.1|",96.078,102,4,0,1,102,2839817,2839918,4.36e-37,167,717962,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Coprococcus","catus"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1014016,1014165,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1273823345|gb|CP024408.1|",79.279,111,19,3,39,147,823682,823790,2.72e-09,75,1282,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Staphylococcus","epidermidis"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1000902,1001051,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,983634,983783,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",95.302,149,7,0,2,150,952597,952745,3.27e-58,237,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,981696,981845,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,1021540,1021689,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1997760561|emb|LR994472.1|",98,150,3,0,1,150,989136,989285,1.94e-65,261,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1514766016|dbj|AP019309.1|",89.516,124,13,0,1,124,1951883,1951760,2.62e-34,158,2487118,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Intestinibaculum","porci"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|1658480811|gb|CP039381.1|",83.036,112,19,0,1,112,131210,131321,1.25e-17,102,2564099,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Ruminococcus","bovis"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2259770547|gb|CP074197.1|",84.375,96,13,2,21,115,1865473,1865379,7.5e-15,93.5,2831966,NA,"unknown genome; accession ID isNZ_ACCK01000059.1","Ruminococcus","sp. FMBCY1"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2059974266|tpg|BK025775.1|",84.946,93,12,2,21,112,2531,2622,7.5e-15,93.5,2170413,NA,"unknown genome; accession ID isNZ_ACCK01000059.1",NA,NA
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000059.1","gi|2052241784|tpg|BK019423.1|",84.946,93,12,2,21,112,21505,21596,7.5e-15,93.5,2170413,NA,"unknown genome; accession ID isNZ_ACCK01000059.1",NA,NA
