"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,36,70,2275608,2275642,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,36,70,2275678,2275712,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,36,70,2275753,2275787,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,36,70,2275825,2275859,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,36,70,2275895,2275929,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,36,70,2275971,2276005,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,36,70,2276044,2276078,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2060038954|tpg|BK027601.1|",97.222,36,1,0,2,37,18164,18199,2.12e-05,62.1,2170413,NA,"unknown genome; accession ID isNZ_ACCK01000438.1",NA,NA
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2288657,2288806,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",87.179,117,8,5,4,116,2207838,2207951,7.4e-25,126,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2304946,2305095,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1685642820|gb|CP040902.1|",89.011,91,8,2,45,134,2755281,2755370,2.07e-20,111,2584943,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Longibaculum","sp. KGMB06250"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2263566,2263715,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2245408,2245557,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2272398,2272547,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2226255,2226404,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",100,150,0,0,1,150,2169409,2169558,1.93e-70,278,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2256298,2256447,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",94.667,150,8,0,1,150,2192153,2192302,4.24e-57,233,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2224430,2224579,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",99.333,150,1,0,1,150,2167577,2167726,8.98e-69,272,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2282344,2282493,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2281857,2282006,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2263767,2263916,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2226450,2226599,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",100,150,0,0,1,150,2169604,2169753,1.93e-70,278,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2264352,2264501,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2240531,2240680,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",95.364,151,4,1,3,150,2183725,2183875,3.27e-58,237,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|302777039|gb|CP002171.1|",92.857,42,3,0,92,133,2080654,2080695,2.12e-05,62.1,580327,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Thermoanaerobacterium","thermosaccharolyticum"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2280848,2280997,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2305768,2305917,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2225426,2225575,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",97.333,150,4,0,1,150,2168577,2168726,9.04e-64,255,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1546439274|gb|CP034675.1|",75.182,137,30,4,9,143,2126671,2126537,2.12e-05,62.1,2497860,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Cellulosilyticum","sp. WCF-2"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|326539903|gb|CP002582.1|",75.182,137,30,4,9,143,1558163,1558029,2.12e-05,62.1,642492,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Cellulosilyticum","lentocellum"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2276074,2276223,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",97.619,42,1,0,44,85,2265901,2265942,9.77e-09,73.1,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,38,0,0,48,85,2276200,2276237,3.51e-08,71.3,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",91.837,49,2,1,40,86,2265817,2265865,4.55e-07,67.6,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,51,85,2275608,2275642,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,51,85,2275678,2275712,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,51,85,2275753,2275787,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,51,85,2275825,2275859,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,51,85,2275895,2275929,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,51,85,2275971,2276005,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,35,0,0,51,85,2276044,2276078,1.64e-06,65.8,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2060038954|tpg|BK027601.1|",97.826,46,1,0,5,50,20027,20072,5.84e-11,80.5,2170413,NA,"unknown genome; accession ID isNZ_ACCK01000438.1",NA,NA
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2060038954|tpg|BK027601.1|",95.652,46,2,0,86,131,18154,18199,2.72e-09,75,2170413,NA,"unknown genome; accession ID isNZ_ACCK01000438.1",NA,NA
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2277014,2277163,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2291157,2291306,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",97.26,146,4,0,1,146,2209997,2210142,1.51e-61,248,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2237378,2237527,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",96,150,6,0,1,150,2180569,2180718,1.96e-60,244,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2221596,2221745,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1997760561|emb|LR994472.1|",96.667,150,5,0,1,150,2166883,2167032,4.21e-62,250,2478954,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","sp. co_0103"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2264320898|gb|CP100126.1|",85.333,150,22,0,1,150,264573,264424,9.43e-34,156,88431,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Dorea","longicatena"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299291879|gb|CP102260.1|",87.64,89,11,0,1,89,2378071,2378159,3.47e-18,104,384638,NA,"unknown genome; accession ID isNZ_ACCK01000438.1",NA,"[Bacteroides] pectinophilus"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|805391208|gb|CP009520.1|",84.932,73,11,0,18,90,3149191,3149263,2.72e-09,75,1434123,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Methanosarcina","vacuolata"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|1654099795|gb|CP029709.1|",80.22,91,16,2,1,90,2577586,2577497,4.55e-07,67.6,2209,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Methanosarcina","mazei"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|805373520|gb|CP009514.1|",80.22,91,16,2,1,90,3008109,3008198,4.55e-07,67.6,1434113,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Methanosarcina","mazei"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|805369809|gb|CP009513.1|",80.22,91,16,2,1,90,1325364,1325453,4.55e-07,67.6,1434114,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Methanosarcina","mazei"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|805366084|gb|CP009512.1|",80.22,91,16,2,1,90,1308213,1308302,4.55e-07,67.6,213585,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Methanosarcina","mazei"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|805362711|gb|CP009511.1|",80.22,91,16,2,1,90,1251926,1252015,4.55e-07,67.6,1434115,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Methanosarcina","mazei"
"ti|451640|org|Catenibacterium_mitsuokai_DSM_15897|accession|NZ_ACCK01000438.1","gi|2299336055|gb|CP102271.1|",100,150,0,0,1,150,2251454,2251603,1.93e-70,278,100886,NA,"unknown genome; accession ID isNZ_ACCK01000438.1","Catenibacterium","mitsuokai"
