"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,220853,220704,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1055675,1055526,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3138373,3138224,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,534578,534727,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1006760,1006611,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2740463,2740314,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",89.333,150,16,0,1,150,1619682,1619831,9.3e-44,189,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1450095,1449946,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2617276,2617425,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3089458,3089309,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",89.333,150,16,0,1,150,329313,329462,9.3e-44,189,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1548969547|gb|CP021633.1|",89.333,150,16,0,1,150,60379,60230,9.3e-44,189,45202,NA,"unknown genome; accession ID isNZ_GG662007.1",NA,"unidentified plasmid"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1548969547|gb|CP021633.1|",89.333,150,16,0,1,150,426951,426802,9.3e-44,189,45202,NA,"unknown genome; accession ID isNZ_GG662007.1",NA,"unidentified plasmid"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1211289,1211140,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3293987,3293838,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1481589,1481440,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,191220,191071,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299320247|gb|CP102267.1|",80.734,109,17,3,44,150,344460,344354,1.62e-11,82.4,1121115,NA,"unknown genome; accession ID isNZ_GG662007.1","Blautia","wexlerae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2250075743|gb|CP098409.1|",80.734,109,16,4,44,150,1298673,1298568,5.84e-11,80.5,418240,NA,"unknown genome; accession ID isNZ_GG662007.1","Blautia","wexlerae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1205140,1204991,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3287838,3287689,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1131885,1131736,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3214583,3214434,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|291548560|emb|FP929055.1|",80.667,150,29,0,1,150,1873329,1873180,4.45e-22,117,657313,NA,"unknown genome; accession ID isNZ_GG662007.1","Mediterraneibacter","[Ruminococcus] torques"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1776939693|dbj|AP018794.1|",90.123,81,8,0,1,81,3201202,3201282,9.63e-19,106,2093742,NA,"unknown genome; accession ID isNZ_GG662007.1",NA,"Lachnospiraceae bacterium KM106-2"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299433792|gb|CP102280.1|",83.333,114,17,2,1,113,1939954,1940066,3.47e-18,104,88431,NA,"unknown genome; accession ID isNZ_GG662007.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2223917668|gb|CP094679.1|",82.906,117,18,2,1,116,3336534,3336419,3.47e-18,104,88431,NA,"unknown genome; accession ID isNZ_GG662007.1","Dorea","longicatena"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1583827992|emb|LR027880.1|",92.063,63,4,1,1,63,3023577,3023638,3.49e-13,87.9,536231,NA,"unknown genome; accession ID isNZ_GG662007.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299479188|gb|CP102289.1|",92.063,63,4,1,1,63,3014552,3014613,3.49e-13,87.9,166486,NA,"unknown genome; accession ID isNZ_GG662007.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2240210568|gb|CP097279.1|",92.063,63,4,1,1,63,2550323,2550384,3.49e-13,87.9,166486,NA,"unknown genome; accession ID isNZ_GG662007.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|291537741|emb|FP929050.1|",92.063,63,4,1,1,63,613185,613124,3.49e-13,87.9,718255,NA,"unknown genome; accession ID isNZ_GG662007.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,356399,356548,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2439097,2439246,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1074961,1074812,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3157659,3157510,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1329403,1329254,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,39034,38885,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2238277506|gb|CP094473.1|",89.726,146,13,2,1,145,984684,984540,1.2e-42,185,2929491,NA,"unknown genome; accession ID isNZ_GG662007.1","Faecalibacterium","wellingii"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1514766016|dbj|AP019309.1|",84.106,151,22,2,1,150,2474782,2474931,2.04e-30,145,2487118,NA,"unknown genome; accession ID isNZ_GG662007.1","Intestinibaculum","porci"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2250075743|gb|CP098409.1|",85.612,139,18,2,13,150,2543839,2543702,2.04e-30,145,418240,NA,"unknown genome; accession ID isNZ_GG662007.1","Blautia","wexlerae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2693898,2693749,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1403530,1403381,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1583827992|emb|LR027880.1|",98.667,150,2,0,1,150,2917907,2917758,4.18e-67,267,536231,NA,"unknown genome; accession ID isNZ_GG662007.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299479188|gb|CP102289.1|",98.667,150,2,0,1,150,2908882,2908733,4.18e-67,267,166486,NA,"unknown genome; accession ID isNZ_GG662007.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|291537741|emb|FP929050.1|",98.667,150,2,0,1,150,700156,700305,4.18e-67,267,718255,NA,"unknown genome; accession ID isNZ_GG662007.1","Roseburia","intestinalis"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1082067,1081918,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3164765,3164616,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1019062,1018913,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3101760,3101611,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1243915026|emb|LT907978.1|",79.259,135,26,2,1,134,129283,129150,7.5e-15,93.5,39488,NA,"unknown genome; accession ID isNZ_GG662007.1","Anaerobutyricum","hallii"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2702280,2702131,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1411912,1411763,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299320247|gb|CP102267.1|",96,150,6,0,1,150,3779244,3779095,1.96e-60,244,1121115,NA,"unknown genome; accession ID isNZ_GG662007.1","Blautia","wexlerae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2031379298|gb|CP073693.1|",94.558,147,8,0,1,147,1523555,1523701,1.97e-55,228,2830657,NA,"unknown genome; accession ID isNZ_GG662007.1",NA,"Clostridiaceae bacterium Marseille-Q4143"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|295107714|emb|FP929054.1|",94.558,147,8,0,1,147,1645622,1645768,1.97e-55,228,657314,NA,"unknown genome; accession ID isNZ_GG662007.1","Blautia","obeum"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299428463|gb|CP102279.1|",93.617,141,9,0,10,150,2463805,2463665,1.98e-50,211,39486,NA,"unknown genome; accession ID isNZ_GG662007.1","Dorea","formicigenerans"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1564279,1564130,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,273910,273761,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|291548560|emb|FP929055.1|",85.135,148,21,1,4,150,2552644,2552497,4.39e-32,150,657313,NA,"unknown genome; accession ID isNZ_GG662007.1","Mediterraneibacter","[Ruminococcus] torques"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1735113200|gb|CP036524.1|",83.051,118,19,1,1,118,2026331,2026447,9.63e-19,106,553973,NA,"unknown genome; accession ID isNZ_GG662007.1","Lachnoclostridium","[Clostridium] hylemonae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2188808472|dbj|AP025566.1|",83.051,118,19,1,1,118,2136908,2137024,9.63e-19,106,89153,NA,"unknown genome; accession ID isNZ_GG662007.1","Lachnoclostridium","[Clostridium] hylemonae"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1229036016|gb|CP016199.1|",97.674,43,1,0,11,53,1538204,1538246,2.72e-09,75,86332,NA,"unknown genome; accession ID isNZ_GG662007.1","Mogibacterium","pumilum"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1900710446|gb|CP053557.1|",97.5,40,1,0,6,45,2144707,2144746,1.26e-07,69.4,2735868,NA,"unknown genome; accession ID isNZ_GG662007.1","Exiguobacterium","sp. Helios"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1286641,1286492,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,3369339,3369190,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,1693905,1693756,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,403536,403387,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,386157,386306,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,2468855,2469004,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2680016,2679867,1.93e-70,278,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,62,0,0,73,134,2677753,2677692,1.6e-21,115,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299397878|gb|CP102277.1|",100,37,0,0,73,109,2701140,2701104,1.26e-07,69.4,470146,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1389648,1389499,1.93e-70,278,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,62,0,0,73,134,1387385,1387324,1.6e-21,115,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|1988055318|gb|CP070062.1|",100,37,0,0,73,109,1410772,1410736,1.26e-07,69.4,410072,NA,"unknown genome; accession ID isNZ_GG662007.1","Coprococcus","comes"
"ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662007.1","gi|2299320247|gb|CP102267.1|",97.273,110,3,0,1,110,3776129,3776020,3.34e-43,187,1121115,NA,"unknown genome; accession ID isNZ_GG662007.1","Blautia","wexlerae"
