name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Treponema pallidum	160	species	1138607	59	3	0.0
Treponema succinifaciens	167	species	2897425	4378	889	5.41871e-05
Leptospira biflexa	172	species	3953768	133	109	0.0
Leptospira interrogans	173	species	5395453	299	257	0.0
Leptospira borgpetersenii	174	species	3948532	184	129	0.0
Leptospirillum ferrooxidans	180	species	2559538	101	73	0.0
Azospirillum	191	genus	0	9	0	0.0
Azospirillum brasilense	192	species	13978806	797	428	0.0
Azospirillum lipoferum	193	species	7223069	903	428	0.0
Campylobacter	194	genus	0	1	0	0.0
Campylobacter coli	195	species	5104439	1862	924	3.6986e-05
Campylobacter fetus	196	species	1876301	186	133	0.0
Campylobacter jejuni	197	species	6156435	1347	402	0
Campylobacter hyointestinalis	198	species	1753331	156	105	0.0
Campylobacter concisus	199	species	1969727	179	130	0.0
Campylobacter curvus	200	species	1971270	104	66	0.0
Campylobacter lari	201	species	1576113	324	166	0.0
Helicobacter pylori	210	species	2044699	564	444	0.0
Helicobacter acinonychis	212	species	1557588	54	21	0.0
Helicobacter cinaedi	213	species	2170766	75	46	0.0
Helicobacter felis	214	species	1672681	39	26	0.0
Helicobacter mustelae	217	species	1578097	72	52	0.0
Achromobacter	222	genus	0	15	0	0.0
Alteromonas	226	genus	0	5	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	139	33	0.0
Brucella	234	genus	0	8	0	0.0
Brucella abortus	235	species	5108028	230	0	0.0
Brucella ovis	236	species	3275590	229	7	0.0
Francisella tularensis	263	species	2777166	463	320	0.0
Paracoccus	265	genus	0	3	0	0.0
Paracoccus denitrificans	266	species	5236194	340	192	0.0
Thermus	270	genus	0	2	0	0.0
Thermus aquaticus	271	species	2338641	129	46	0.0
Thermus thermophilus	274	species	2214494	198	77	0.0
Meiothermus ruber	277	species	3097457	202	117	0.0
Xanthobacter	279	genus	0	1	0	0.0
Xanthobacter autotrophicus	280	species	5625098	354	173	0.0
Comamonas	283	genus	0	1	0	0.0
Comamonas testosteroni	285	species	5695231	892	455	0.0
Pseudomonas	286	genus	0	136	1	0.0
Pseudomonas aeruginosa	287	species	22457305	1535	647	8.51421e-103
Pseudoalteromonas atlantica	288	species	5187005	157	115	0.0
Burkholderia cepacia	292	species	13365495	1303	297	0.0
Pseudomonas fluorescens	294	species	14826544	2361	930	0.0
Pseudomonas fragi	296	species	5101809	158	36	0.0
Pseudomonas mendocina	300	species	5293211	646	264	0.0
Pseudomonas putida	303	species	6888188	2082	778	1.12018e-119
Ralstonia solanacearum	305	species	11186335	1214	603	0.0
Pseudomonas stutzeri	316	species	7755802	1527	762	0.0
Pseudomonas syringae	317	species	6129101	965	375	0.0
Ralstonia pickettii	329	species	6378979	1633	515	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	226	70	0.0
Burkholderia glumae	337	species	7333967	683	176	0.0
Xanthomonas	338	genus	0	28	0	0.0
Xanthomonas campestris	339	species	7063896	659	268	0.0
Xanthomonas translucens	343	species	4638247	422	183	0.0
Xanthomonas citri	346	species	17318955	315	34	0.0
Xanthomonas oryzae	347	species	17545599	437	197	0.0
Azotobacter	352	genus	0	3	0	0.0
Azotobacter chroococcum	353	species	5192286	353	147	0.0
Azotobacter vinelandii	354	species	5351632	345	130	0.0
Rhizobiales	356	order	0	9	0	0.0
Agrobacterium	357	genus	0	9	0	0.0
Agrobacterium tumefaciens	358	species	9211775	850	201	0.0
Agrobacterium vitis	373	species	6320946	303	161	0.0
Bradyrhizobium	374	genus	0	24	0	0.0
Bradyrhizobium japonicum	375	species	9215796	335	150	0.0
Bradyrhizobium sp.	376	species	7547693	287	130	0.0
Rhizobium	379	genus	0	44	0	0.0
Sinorhizobium fredii	380	species	6891900	278	127	0.0
Mesorhizobium loti	381	species	7539018	538	256	0.0
Sinorhizobium meliloti	382	species	6962835	371	187	0.0
Rhizobium leguminosarum	384	species	7369497	1016	451	0.0
Rhizobium phaseoli	396	species	87841097	472	103	0.0
Rhizobium tropici	398	species	6686334	237	92	0.0
Neorhizobium galegae	399	species	6434105	447	234	0.0
Methylococcaceae	403	family	0	6	0	0.0
Methylobacillus flagellatus	405	species	2971517	166	93	0.0
Methylobacterium	407	genus	0	16	0	0.0
Methylobacterium extorquens	408	species	6163878	461	154	0.0
Methylococcus	413	genus	0	4	0	0.0
Methylococcus capsulatus	414	species	3304561	209	125	0.0
Methylomonas	416	genus	0	2	0	0.0
Methylomonas methanica	421	species	5051681	189	126	0.0
Acetobacteraceae	433	family	0	10	0	0.0
Acetobacter pasteurianus	438	species	3216979	340	191	0.0
Gluconobacter	441	genus	0	4	0	0.0
Gluconobacter oxydans	442	species	3306867	389	219	0.0
Legionella	445	genus	0	1	0	0.0
Legionella pneumophila	446	species	15688009	379	318	0.0
Legionella hackeliae	449	species	3570857	141	94	0.0
Legionella longbeachae	450	species	4149158	113	84	0.0
Tatlockia micdadei	451	species	3310028	91	76	0.0
Acinetobacter	469	genus	0	10	0	0.0
Acinetobacter baumannii	470	species	11595472	822	345	4.05052e-07
Moraxella	475	genus	0	1	0	0.0
Moraxella catarrhalis	480	species	2846413	116	77	0.0
Neisseriaceae	481	family	0	1	0	0.0
Neisseria	482	genus	0	4	0	0.0
Neisseria gonorrhoeae	485	species	4967431	226	78	0.0
Neisseria lactamica	486	species	2220606	201	66	0.0
Neisseria meningitidis	487	species	8508873	579	280	0.0
Neisseria elongata	495	species	2256647	231	141	0.0
Psychrobacter	497	genus	0	3	0	0.0
Thermomicrobium roseum	500	species	2920744	60	46	0.0
Kingella kingae	504	species	2140065	134	95	0.0
Alcaligenaceae	506	family	0	7	0	0.0
Alcaligenes	507	genus	0	2	0	0.0
Alcaligenes faecalis	511	species	4248684	233	136	3.69044e-139
Bordetella	517	genus	0	29	0	0.0
Bordetella bronchiseptica	518	species	6491145	722	147	0.0
Bordetella parapertussis	519	species	4815611	456	20	0.0
Bordetella pertussis	520	species	48698463	374	55	0.0
Bordetella avium	521	species	3732255	226	113	0.0
Acidiphilium	522	genus	0	3	0	0.0
Acidiphilium cryptum	524	species	3963080	167	29	0.0
Ochrobactrum	528	genus	0	3	0	0.0
Ochrobactrum anthropi	529	species	5053471	283	153	0.0
Beijerinckia indica	533	species	4418616	152	88	0.0
Chromobacterium	535	genus	0	7	0	0.0
Chromobacterium violaceum	536	species	4751080	505	207	0.0
Zymomonas mobilis	542	species	2426073	389	287	0.0
Enterobacteriaceae	543	family	0	19	0	0.0
Citrobacter	544	genus	0	5	0	0.0
Citrobacter koseri	545	species	4735357	286	88	5.84799e-111
Citrobacter freundii	546	species	16193243	2644	346	5.36893e-07
Enterobacter	547	genus	0	54	0	0.0
[Enterobacter] aerogenes	548	species	10750562	2236	238	9.39539e-07
Pantoea agglomerans	549	species	9924054	425	162	0.0
Enterobacter cloacae	550	species	10083180	3050	322	3.65639e-07
Erwinia	551	genus	0	10	0	0.0
Erwinia amylovora	552	species	3869718	121	64	0.0
Pantoea ananatis	553	species	4842757	246	170	0.0
Pectobacterium carotovorum	554	species	4852842	456	183	3.3951e-137
Escherichia	561	genus	0	1	0	0.0
Escherichia coli	562	species	12319210	160491	139993	0.0176355
Shimwellia blattae	563	species	4158725	267	172	8.30634e-128
Escherichia fergusonii	564	species	4643861	578	104	5.83831e-19
Hafnia	568	genus	0	2	0	0.0
Hafnia alvei	569	species	6928293	458	241	0.0
Klebsiella	570	genus	0	66	0	0.0
Klebsiella oxytoca	571	species	16779606	2417	290	1.49726e-17
Klebsiella pneumoniae	573	species	15713353	256581	191094	0.0200436
Kluyvera	579	genus	0	1	0	0.0
Morganella	581	genus	0	5	0	0.0
Morganella morganii	582	species	3853791	242	155	0.0
Proteus	583	genus	0	4	0	0.0
Proteus mirabilis	584	species	5337360	341	32	2.70026e-109
Proteus vulgaris	585	species	3794983	240	0	0.0
Providencia	586	genus	0	7	0	0.0
Providencia stuartii	588	species	6521015	278	107	6.02199e-90
Salmonella	590	genus	0	1	0	0.0
Serratia	613	genus	0	26	0	0.0
Serratia liquefaciens	614	species	7946985	271	128	0.0
Serratia marcescens	615	species	8465231	1499	456	1.2282e-149
Shigella	620	genus	0	9	0	0.0
Shigella boydii	621	species	4698475	5185	202	1.84915e-05
Shigella dysenteriae	622	species	4560911	7417	612	5.08621e-05
Shigella flexneri	623	species	4763519	5166	185	1.74976e-05
Shigella sonnei	624	species	6798914	5635	149	8.31269e-06
Xenorhabdus	626	genus	0	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	158	97	0.0
Yersinia	629	genus	0	9	0	0.0
Yersinia enterocolitica	630	species	14308813	435	249	0.0
Yersinia intermedia	631	species	4859749	169	89	0.0
Yersinia pestis	632	species	7124135	229	27	5.59163e-125
Yersinia pseudotuberculosis	633	species	9565781	311	72	1.85679e-129
Edwardsiella	635	genus	0	19	0	0.0
Edwardsiella tarda	636	species	3717889	486	124	2.61656e-110
Aeromonas	642	genus	0	21	0	0.0
Aeromonas hydrophila	644	species	7739252	1459	626	5.24964e-115
Aeromonas salmonicida	645	species	5040536	297	103	5.41003e-133
Aeromonas media	651	species	4788430	337	95	0.0
Aeromonas schubertii	652	species	4400034	307	149	0.0
Aeromonas veronii	654	species	7214925	1811	294	3.52909e-06
Photobacterium	657	genus	0	1	0	0.0
Vibrio	662	genus	0	24	0	0.0
Vibrio alginolyticus	663	species	8138835	229	101	0.0
Vibrio cholerae	666	species	6170861	1160	160	5.68261e-54
Aliivibrio fischeri	668	species	4273718	246	143	0.0
Vibrio harveyi	669	species	11920371	205	73	0.0
Vibrio parahaemolyticus	670	species	10344823	452	267	0.0
Vibrio vulnificus	672	species	10215744	376	231	0.0
Grimontia hollisae	673	species	3998273	219	122	0.0
Vibrio mimicus	674	species	8922704	347	167	0.0
Vibrio fluvialis	676	species	4827724	254	139	0.0
Vibrio campbellii	680	species	12090206	179	81	0.0
Vibrio natriegens	691	species	10692018	295	105	0.0
Plesiomonas shigelloides	703	species	3405979	199	79	8.15904e-132
Pasteurellaceae	712	family	0	4	0	0.0
Actinobacillus	713	genus	0	6	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	227	130	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	258	127	0.0
Actinobacillus suis	716	species	2501598	188	80	0.0
Actinobacillus equuli	718	species	2431533	210	82	0.0
Haemophilus	724	genus	0	4	0	0.0
Haemophilus influenzae	727	species	2672708	409	247	0.0
Haemophilus parainfluenzae	729	species	2086875	122	68	0.0
[Haemophilus] ducreyi	730	species	10121291	148	76	0.0
Histophilus somni	731	species	2138367	234	189	0.0
Aggregatibacter aphrophilus	732	species	3520359	207	130	0.0
[Haemophilus] parasuis	738	species	4546750	300	221	0.0
Pasteurella	745	genus	0	4	0	0.0
Pasteurella multocida	747	species	2546987	353	239	1.39904e-122
Gallibacterium anatis	750	species	2694139	197	129	1.87951e-131
Anaplasma centrale	769	species	1206806	36	21	0.0
Anaplasma marginale	770	species	1200061	21	17	0.0
Bartonella bacilliformis	774	species	1444212	108	72	0.0
Coxiella burnetii	777	species	2076694	81	62	0.0
Ehrlichia ruminantium	779	species	2264626	90	65	0.0
Rickettsia	780	genus	0	2	0	0.0
Rickettsia conorii	781	species	1268755	62	2	0.0
Rickettsia prowazekii	782	species	1111249	65	24	0.0
Rickettsia rickettsii	783	species	1265141	56	4	0.0
Orientia tsutsugamushi	784	species	2068019	85	72	0.0
Rickettsia typhi	785	species	1112275	80	44	0.0
Rickettsia akari	786	species	1231060	65	26	0.0
Rickettsia australis	787	species	1323280	75	22	0.0
Rickettsia canadensis	788	species	1155000	60	28	0.0
Bartonella quintana	803	species	1584515	88	44	0.0
Chlamydia trachomatis	813	species	1376168	38	24	0.0
Bacteroidaceae	815	family	0	1	0	0.0
Bacteroides	816	genus	0	9	0	0.0
Bacteroides fragilis	817	species	7824806	279887	214566	0.0310225
Bacteroides thetaiotaomicron	818	species	6390542	401009	364103	0.0343146
Bacteroides vulgatus	821	species	5163189	229964	197378	0.0450636
Parabacteroides distasonis	823	species	4811379	149337	144221	0.00165588
Campylobacter gracilis	824	species	2281652	116	73	0.0
Sebaldella termitidis	826	species	4486650	532	436	0.0
Campylobacter ureolyticus	827	species	1641887	246	125	3.00635e-14
Fibrobacter succinogenes	833	species	7685639	420	332	0.0
Porphyromonas	836	genus	0	1	0	0.0
Porphyromonas gingivalis	837	species	2343668	3956	2796	4.27256e-99
Prevotella	838	genus	0	7	0	0.0
Prevotella ruminicola	839	species	3619559	6572	5167	0.0
Wolinella succinogenes	844	species	2110355	97	74	0.0
Fusobacterium nucleatum	851	species	2948417	1728	1212	0.0
Syntrophomonas wolfei	863	species	2936195	236	145	0.0
Dichelobacter	869	genus	0	2	0	0.0
Dichelobacter nodosus	870	species	1389350	95	64	0.0
Desulfovibrio	872	genus	0	21	0	0.0
Desulfovibrio africanus	873	species	4200534	824	607	0.0
Desulfovibrio desulfuricans	876	species	3366008	3733	2746	0.0
Desulfovibrio salexigens	880	species	4289847	304	212	0.0
Desulfovibrio vulgaris	881	species	3802302	4223	3338	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	3851869	362	225	0.0
Desulfococcus	896	genus	0	4	0	0.0
Desulfococcus multivorans	897	species	4455399	329	227	0.0
Desulfomicrobium baculatum	899	species	3942657	663	465	0.0
Acidaminococcus fermentans	905	species	2329769	1685	1159	2.64152e-06
Megasphaera elsdenii	907	species	2504349	63753	62301	0.0113597
Nitrobacter	911	genus	0	3	0	0.0
Nitrobacter hamburgensis	912	species	5011522	174	87	0.0
Nitrobacter winogradskyi	913	species	3402093	131	52	0.0
Nitrosomonas europaea	915	species	2812094	126	92	0.0
Nitrosomonas eutropha	916	species	2781824	115	72	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	131	76	0.0
Starkeya novella	921	species	4765023	249	101	0.0
Thiomonas intermedia	926	species	3462095	252	123	0.0
Halothiobacillus neapolitanus	927	species	2582886	118	71	0.0
Hydrogenobacter thermophilus	940	species	3486067	54	41	0.0
Ehrlichia canis	944	species	1315030	81	52	0.0
Ehrlichia chaffeensis	945	species	1174554	54	36	0.0
Anaplasma phagocytophilum	948	species	1493914	42	26	0.0
Neorickettsia risticii	950	species	879977	27	12	0.0
Neorickettsia sennetsu	951	species	859006	26	14	0.0
Francisella persica	954	species	3057444	86	59	0.0
Bdellovibrio bacteriovorus	959	species	3652240	473	354	0.0
Herbaspirillum	963	genus	0	7	0	0.0
Herbaspirillum seropedicae	964	species	8221139	473	227	0.0
Selenomonas	970	genus	0	2	0	0.0
Selenomonas ruminantium	971	species	3631933	1523	1099	0.0
Cellulophaga lytica	979	species	3795066	307	216	0.0
Pedobacter heparinus	984	species	5167383	547	388	0.0
Cytophaga hutchinsonii	985	species	4433218	496	330	0.0
Flavobacterium johnsoniae	986	species	5603295	1293	980	0.0
Solitalea canadensis	995	species	5202069	671	512	0.0
Flavobacterium columnare	996	species	6492116	672	496	0.0
Flexibacter litoralis	999	species	4919337	392	291	0.0
Marivirga tractuosa	1006	species	4516490	281	212	0.0
Saprospira grandis	1008	species	4400185	201	147	0.0
Weeksella virosa	1014	species	2272954	273	194	0.0
Capnocytophaga	1016	genus	0	1	0	0.0
Capnocytophaga ochracea	1018	species	2612925	493	175	0.0
Erythrobacter	1041	genus	0	1	0	0.0
Chromatiaceae	1046	family	0	3	0	0.0
Allochromatium vinosum	1049	species	3669074	345	155	0.0
Halorhodospira halophila	1053	species	2678452	219	146	0.0
Rhodobacter	1060	genus	0	3	0	0.0
Rhodobacter capsulatus	1061	species	3871920	215	112	0.0
Rhodobacter sphaeroides	1063	species	5768316	618	362	0.0
Rhodomicrobium vannielii	1069	species	4014469	198	127	0.0
Rhodopseudomonas	1073	genus	0	13	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	1297	718	0.0
Blastochloris viridis	1079	species	11174693	243	117	0.0
Rhodospirillum	1081	genus	0	2	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	183	105	0.0
Rhodospirillum rubrum	1085	species	4379691	248	146	0.0
Chlorobium	1091	genus	0	2	0	0.0
Chlorobium limicola	1092	species	2763181	228	153	0.0
Chlorobium phaeovibrioides	1094	species	1966858	208	144	0.0
Chlorobium phaeobacteroides	1096	species	2935152	380	276	0.0
Chlorobaculum tepidum	1097	species	2154946	253	124	0.0
Pelodictyon luteolum	1100	species	2364842	283	168	0.0
Prosthecochloris aestuarii	1102	species	2579695	208	124	0.0
Chloroflexus aurantiacus	1108	species	5258541	139	0	0.0
Porphyrobacter	1111	genus	0	2	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	175	88	0.0
Chroococcales	1118	order	0	1	0	0.0
Microcystis aeruginosa	1126	species	4810004	205	110	0.0
Synechococcus	1129	genus	0	8	0	0.0
Synechocystis	1142	genus	0	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	71	49	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	93	70	0.0
Oscillatoriales	1150	order	0	1	0	0.0
Nostocaceae	1162	family	0	1	0	0.0
Trichormus azollae	1164	species	5486145	137	90	0.0
Anabaena cylindrica	1165	species	7063285	184	145	0.0
Nostoc	1177	genus	0	1	0	0.0
Rivulariaceae	1185	family	0	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	200	172	0.0
Prochlorococcus marinus	1219	species	1879471	702	488	0.0
Nitrosococcus oceani	1229	species	3522111	79	58	0.0
Nitrosospira multiformis	1231	species	3234309	141	87	0.0
Nitrospira	1234	genus	0	2	0	0.0
Piscirickettsia	1237	genus	0	5	0	0.0
Piscirickettsia salmonis	1238	species	10317144	159	118	0.0
Leuconostoc	1243	genus	0	4	0	0.0
Leuconostoc gelidum	1244	species	1966103	241	150	0.0
Leuconostoc mesenteroides	1245	species	1966146	248	140	3.17358e-16
Leuconostoc lactis	1246	species	1788069	174	59	2.86589e-75
Oenococcus oeni	1247	species	1780517	133	87	0.0
Leuconostoc carnosum	1252	species	1773468	204	113	1.61852e-20
Pediococcus	1253	genus	0	1	0	0.0
Pediococcus acidilactici	1254	species	2131361	131	88	5.28253e-129
Pediococcus pentosaceus	1255	species	1817384	303	206	1.39568e-126
Finegoldia magna	1260	species	1986740	39457	39046	4.64528e-06
Ruminococcus albus	1264	species	4482087	2000	1388	0.0
Micrococcaceae	1268	family	0	14	0	0.0
Micrococcus	1269	genus	0	2	0	0.0
Micrococcus luteus	1270	species	2501097	170	76	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	167	88	0.0
Kytococcus sedentarius	1276	species	2785024	245	138	0.0
Staphylococcus	1279	genus	0	15	0	0.0
Staphylococcus aureus	1280	species	7252422	976	441	1.58372e-80
Staphylococcus carnosus	1281	species	2605765	304	123	0.0
Staphylococcus epidermidis	1282	species	3296362	429	140	1.44381e-77
Staphylococcus haemolyticus	1283	species	2629003	328	179	1.0371e-90
Staphylococcus hyicus	1284	species	2472129	219	118	0.0
Staphylococcus simulans	1286	species	2647552	385	226	0.0
Staphylococcus xylosus	1288	species	8411206	411	302	0.0
Staphylococcus warneri	1292	species	2560716	450	161	5.84376e-80
Staphylococcus schleiferi	1295	species	12494798	391	232	2.22881e-114
Deinococcus	1298	genus	0	9	0	0.0
Deinococcus radiodurans	1299	species	6628921	254	153	0.0
Streptococcus	1301	genus	0	12	2	0.0
Streptococcus gordonii	1302	species	3335036	580	260	1.37504e-75
Streptococcus oralis	1303	species	1958690	348	122	3.65783e-76
Streptococcus salivarius	1304	species	3636237	63947	62441	0.0252037
Streptococcus sanguinis	1305	species	2388435	306	94	1.52836e-76
Streptococcus suis	1307	species	2683756	6211	3476	0.000834272
Streptococcus thermophilus	1308	species	3463400	51231	49674	0.0164057
Streptococcus mutans	1309	species	2017559	353	232	0.0
Streptococcus agalactiae	1311	species	5721038	3708	1836	2.56577e-05
Streptococcus pneumoniae	1313	species	2272871	1057	469	8.22266e-72
Streptococcus pyogenes	1314	species	4096430	2246	1312	2.43025e-05
Streptococcus parasanguinis	1318	species	2162630	61226	60642	0.04218
Streptococcus anginosus	1328	species	2557124	2579	979	5.31737e-06
Streptococcus dysgalactiae	1334	species	2149105	475	194	1.60596e-74
Streptococcus equi	1336	species	2140495	474	304	0.0
Streptococcus intermedius	1338	species	1963517	439	204	8.78023e-87
Streptococcus iniae	1346	species	2086959	275	147	1.14774e-97
Streptococcus parauberis	1348	species	2143887	342	185	6.11684e-84
Streptococcus uberis	1349	species	1852352	303	165	1.4453e-103
Enterococcus	1350	genus	0	3	0	0.0
Enterococcus faecalis	1351	species	3401628	3043	1715	9.69264e-05
Enterococcus faecium	1352	species	5898717	79405	76842	0.0146377
Enterococcus gallinarum	1353	species	3821349	605	230	8.05003e-06
Enterococcus hirae	1354	species	2908247	1414	338	2.19988e-29
Lactococcus lactis	1358	species	2704731	1457	1138	2.27947e-06
Lactococcus garvieae	1363	species	1957049	247	173	0.0
Lactococcus piscium	1364	species	2503066	283	195	6.41173e-97
Planococcus	1372	genus	0	1	0	0.0
Planococcus kocurii	1374	species	3485580	211	140	0.0
Aerococcus urinae	1376	species	2027618	419	299	0.0
Aerococcus viridans	1377	species	2199877	414	134	5.66202e-21
Atopobium parvulum	1382	species	1543805	421	289	0.0
Bacillales	1385	order	0	1	0	0.0
Bacillus	1386	genus	0	13	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	850	107	0.0
Bacillus anthracis	1392	species	17446789	449	13	0.0
Brevibacillus brevis	1393	species	6296436	502	305	0.0
Bacillus cereus	1396	species	9676532	2371	669	0.0
Bacillus coagulans	1398	species	4327944	704	484	0.0
Bacillus licheniformis	1402	species	8559910	359	150	0.0
Bacillus megaterium	1404	species	5334474	1007	513	0.0
Bacillus mycoides	1405	species	11312355	938	312	0.0
Paenibacillus polymyxa	1406	species	6883167	1190	589	0.0
Bacillus pumilus	1408	species	20721195	1187	746	0.0
Bacillus sp.	1409	species	4233615	381	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	361	254	0.0
Lysinibacillus sphaericus	1421	species	14371778	373	213	0.0
Geobacillus stearothermophilus	1422	species	3676494	210	9	0.0
Bacillus subtilis	1423	species	7550081	2003	552	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	350	145	0.0
Bacillus thuringiensis	1428	species	10269592	3052	925	0.0
Amphibacillus xylanus	1449	species	2569486	578	382	0.0
Bacillus atrophaeus	1452	species	4171548	352	135	0.0
Geobacillus kaustophilus	1462	species	3592666	240	4	0.0
Paenibacillus larvae	1464	species	4056006	364	264	0.0
Brevibacillus laterosporus	1465	species	5153859	428	257	0.0
Bacillus methanolicus	1471	species	3425208	425	288	0.0
Sporosarcina psychrophila	1476	species	4674191	315	241	0.0
Bacillus simplex	1478	species	5521719	381	252	0.0
Bacillus smithii	1479	species	3381292	356	224	0.0
Clostridium	1485	genus	0	5	0	0.0
Clostridium acetobutylicum	1488	species	4136895	849	644	0.0
Clostridium botulinum	1491	species	4637504	3929	2347	0.0
Clostridium butyricum	1492	species	13843423	1589	1124	0.0
Clostridium cellulovorans	1493	species	5262222	1780	864	4.50276e-16
Clostridioides difficile	1496	species	6297836	15554	14075	9.59418e-05
Clostridium formicaceticum	1497	species	4586755	811	473	0.0
Clostridium pasteurianum	1501	species	7159922	3034	1897	0.0
Clostridium perfringens	1502	species	6907798	1626	1228	0.0
Clostridium sporogenes	1509	species	8284974	781	282	0.0
[Clostridium] stercorarium	1510	species	4042789	680	444	0.0
Acetoanaerobium sticklandii	1511	species	2715461	826	603	4.53156e-06
Clostridium tetani	1513	species	2869591	1324	720	0.0
Ruminiclostridium thermocellum	1515	species	3634338	768	522	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	654	516	0.0
Clostridium tyrobutyricum	1519	species	3134437	857	608	0.0
Clostridium beijerinckii	1520	species	6161692	1668	832	0.0
[Clostridium] cellulolyticum	1521	species	4068724	1195	536	0.0
Moorella thermoacetica	1525	species	5377887	254	160	0.0
Clostridium kluyveri	1534	species	3989551	1126	620	0.0
Clostridium ljungdahlii	1538	species	4630065	883	77	0.0
Clostridium novyi	1542	species	2547720	906	530	0.0
Clostridium scatologenes	1548	species	5749410	1178	677	0.0
Gottschalkia acidurici	1556	species	3108248	639	466	0.0
Clostridium baratii	1561	species	3338630	1110	809	0.0
Desulfotomaculum	1562	genus	0	4	0	0.0
Desulfosporosinus orientis	1563	species	5863081	489	318	0.0
Desulfotomaculum ruminis	1564	species	3969014	393	252	0.0
Desulfotomaculum nigrificans	1565	species	2892255	308	200	0.0
Halobacillus halophilus	1570	species	4170008	272	191	0.0
Clavibacter	1573	genus	0	6	0	0.0
Leifsonia xyli	1575	species	2955779	462	277	0.0
Lactobacillus	1578	genus	0	10	0	0.0
Lactobacillus acidophilus	1579	species	2018718	3048	176	9.33794e-05
Lactobacillus brevis	1580	species	2493592	182	133	0.0
Lactobacillus buchneri	1581	species	2575738	210	154	0.0
Lactobacillus casei	1582	species	3039836	438	199	7.08839e-06
Lactobacillus delbrueckii	1584	species	1920382	260	131	8.38962e-19
Lactobacillus helveticus	1587	species	3148198	468	148	4.057e-92
Lactobacillus plantarum	1590	species	8684028	335	183	9.85165e-19
Lactobacillus gasseri	1596	species	1894360	259	153	0.0
Lactobacillus paracasei	1597	species	4200086	259	83	0
Lactobacillus reuteri	1598	species	2811237	1170	237	9.93467e-70
Lactobacillus sakei	1599	species	1884661	132	67	0.0
Lactobacillus acetotolerans	1600	species	1704859	178	97	0.0
