species,abundance_cols.Healthy_stool_100_100,abundance_cols.Healthy_stool_100_10,abundance_cols.Healthy_stool_100_1,abundance_cols.Healthy_stool_100_50,abundance_cols.Healthy_stool_10_100,abundance_cols.Healthy_stool_10_10,abundance_cols.Healthy_stool_10_1,abundance_cols.Healthy_stool_10_50
Lactobacillus kullabergensis,3,0,1,1,0,0,0,0
Apilactobacillus kunkeei,3,3,2,3,0,0,0,0
Fructilactobacillus lindneri,3,0,1,1,0,0,0,0
Secundilactobacillus malefermentans,2,2,2,0,0,0,0,0
Liquorilactobacillus mali,1,3,0,6,1,0,1,1
Lacticaseibacillus manihotivorans,2,0,0,4,3,2,8,4
Limosilactobacillus mucosae,3,0,11,1,0,0,6,4
Ligilactobacillus murinus,11,5,4,5,3,3,3,8
Liquorilactobacillus nagelii,4,1,1,0,0,0,1,0
Lactobacillus nenjiangensis,3,1,0,1,0,0,0,0
Paucilactobacillus oligofermentans,6,2,3,2,3,0,3,2
Lentilactobacillus parabuchneri,0,0,3,2,0,1,5,2
Lacticaseibacillus paracasei,1,1,0,0,0,0,0,0
Secundilactobacillus paracollinoides,1,3,4,1,0,0,1,2
Lactobacillus paragasseri,2,0,1,1,0,0,0,0
Companilactobacillus paralimentarius,6,4,0,2,1,0,1,0
Lactiplantibacillus paraplantarum,2,2,2,1,0,0,0,0
Lactiplantibacillus pentosus,2,3,2,3,0,0,1,0
Lactiplantibacillus plantarum,12,9,4,11,3,3,6,5
Limosilactobacillus pontis,1,6,1,2,0,0,0,0
Limosilactobacillus reuteri,11,10,15,24,4,9,5,14
Lacticaseibacillus rhamnosus,7,7,29,7,6,19,26,24
Furfurilactobacillus rossiae,2,3,4,1,0,1,0,0
Ligilactobacillus ruminis,5857,1394,555,1946,5,12,33,17
Latilactobacillus sakei,4,3,2,4,0,0,0,0
Ligilactobacillus salivarius,8,5,5,4,0,0,0,3
Fructilactobacillus sanfranciscensis,3,1,1,0,0,0,0,0
Ligilactobacillus saerimneri,0,3,0,1,0,0,0,0
Limosilactobacillus reuteri,0,0,0,1,0,0,0,0
Lactobacillus crispatus,2,0,0,1,0,0,0,0
Ligilactobacillus salivarius,1,1,0,0,0,0,0,0
Lactobacillus sp. 3B(2020),2,1,0,0,0,0,0,0
Lactobacillus johnsonii,1,0,1,0,0,0,0,0
Lactobacillus sp. BHWM-4,2,2,1,3,8,0,2,7
Lactobacillus sp. CBA3606,2,4,0,1,0,0,0,1
Lactobacillus sp. JM1,1,0,0,0,0,0,0,0
Lactobacillus sp. NFFJ11,5,8,1,3,0,0,0,0
Lactobacillus sp. wkB8,1,1,1,1,0,0,0,0
Lactobacillus suantsaii,1,4,2,1,1,1,1,0
Lactobacillus terrae,7,0,2,1,0,0,0,0
Limosilactobacillus vaginalis,0,7,5,6,8,11,7,7
Lacticaseibacillus zeae,5,0,0,2,0,0,0,0
Lactobacillus zhachilii,4,2,1,0,5,1,2,3
Levilactobacillus zymae,1,4,0,0,0,0,0,0
Pediococcus acidilactici,5,1,7,5,6,2,2,4
Pediococcus claussenii,2,1,0,0,0,0,0,0
Pediococcus damnosus,1,5,0,2,0,0,0,0
Pediococcus inopinatus,5,9,4,2,0,0,0,0
Pediococcus pentosaceus,8,3,2,2,0,0,0,0
Leuconostoc carnosum,4,2,1,2,0,0,0,0
Leuconostoc citreum,1,2,2,0,0,0,0,0
Leuconostoc gelidum,6,6,1,5,0,0,0,0
Leuconostoc kimchii,1,0,0,0,0,0,0,0
Leuconostoc lactis,0,0,0,0,0,1,0,0
Leuconostoc mesenteroides,2,4,0,3,0,0,0,0
Leuconostoc pseudomesenteroides,3,3,0,2,0,0,0,0
Leuconostoc suionicum,2,0,1,0,0,0,0,0
Oenococcus kitaharae,2,1,0,5,0,0,0,0
Oenococcus oeni,1,7,22,10,3,14,23,8
Oenococcus sicerae,2,0,0,2,0,0,0,0
Oenococcus sp. UCMA 16435,3,2,0,0,0,0,0,0
Weissella ceti,2,1,1,4,0,0,1,1
Weissella cibaria,1,2,1,0,0,0,0,0
Weissella confusa,2,7,3,1,0,0,0,0
Weissella cryptocerci,4,0,0,1,0,0,0,0
Weissella hellenica,5,0,0,1,0,0,0,0
Weissella jogaejeotgali,1,1,0,0,0,0,0,0
Weissella koreensis,3,4,0,2,0,0,0,0
Weissella paramesenteroides,3,4,13,3,0,5,11,5
Weissella soli,1,3,1,0,0,0,0,0
Weissella sp. HDW19,2,1,0,1,0,0,0,0
Weissella viridescens,3,0,0,0,0,0,0,0
Lactococcus garvieae,5,2,2,0,0,0,0,2
Lactococcus lactis,86,50,15,54,1,0,0,0
Lactococcus petauri,2,0,1,0,0,0,0,0
Pseudolactococcus piscium,9,4,37,8,3,15,24,21
Pseudolactococcus raffinolactis,8,4,2,1,0,0,0,0
Lactococcus sp. 1JSPR-7,1,4,1,3,0,0,0,0
Lactococcus sp. KACC 19320,0,0,3,0,2,0,0,1
Streptococcus acidominimus,4,1,0,3,0,1,0,0
Streptococcus agalactiae,85,56,23,42,0,0,0,0
Streptococcus anginosus,3,8,3,5,0,0,0,0
Streptococcus australis,3,4,2,3,0,0,0,0
Streptococcus canis,17,9,3,6,0,0,0,0
Streptococcus constellatus,3,0,0,0,0,0,0,0
Streptococcus cristatus,9,11,18,7,3,9,23,10
Streptococcus dysgalactiae,13,6,2,8,3,3,2,2
Streptococcus equi,10,6,1,6,0,0,0,1
Streptococcus equinus,14,27,14,11,3,3,5,8
Streptococcus ferus,5,2,3,6,5,3,3,4
Streptococcus gallolyticus,3,5,1,3,0,0,0,0
Streptococcus gordonii,8,5,31,6,10,15,28,11
Streptococcus gwangjuense,2,3,0,0,0,0,0,0
Streptococcus halotolerans,8,6,2,5,0,0,0,0
Streptococcus himalayensis,4,0,2,2,1,0,0,0
Streptococcus infantarius,3,3,2,1,1,0,0,1
Streptococcus iniae,0,0,1,1,0,0,0,0
Streptococcus intermedius,9,10,1,9,0,0,0,0
Streptococcus koreensis,2,3,0,2,0,0,0,0
Streptococcus lutetiensis,20,20,7,18,0,0,0,0
Streptococcus macedonicus,1,1,0,1,0,0,0,0
Streptococcus marmotae,3,3,1,0,0,1,0,0
Streptococcus merionis,5,5,1,0,0,0,1,2
Streptococcus milleri,0,2,2,0,0,0,0,0
Streptococcus mitis,5,2,2,3,0,0,0,1
Streptococcus mutans,4,4,2,5,1,0,1,0
Streptococcus oralis,10,8,4,6,0,1,6,0
Streptococcus pantholopis,3,4,1,0,4,3,2,3
Streptococcus parasanguinis,5739,1004,388,1464,2,0,4,2
Streptococcus parauberis,5,1,2,4,0,0,0,0
Streptococcus pasteurianus,8,30,14,11,0,0,0,0
Streptococcus periodonticum,1,2,0,1,0,0,0,0
Streptococcus pluranimalium,11,5,0,1,2,1,0,1
Streptococcus pneumoniae,8,12,6,14,4,2,3,2
Streptococcus porcinus,1,2,3,3,0,0,0,0
Streptococcus pseudopneumoniae,2,1,0,1,0,0,0,0
Streptococcus pseudoporcinus,29,7,4,7,0,0,0,0
Streptococcus pyogenes,41,6,9,14,2,7,2,5
Streptococcus ratti,6,8,1,8,4,3,1,6
Streptococcus respiraculi,2,4,1,3,0,0,0,0
Streptococcus ruminantium,2,0,0,0,0,0,0,0
Streptococcus salivarius,4366,2351,897,3383,2,0,0,2
Streptococcus sanguinis,16,7,2,9,0,0,1,0
Streptococcus sobrinus,6,2,1,1,0,0,0,0
Streptococcus sp. 116-D4,0,3,29,2,3,17,31,14
Streptococcus sp. 1643,0,1,1,0,0,0,0,0
Streptococcus sp. A12,4,1,0,0,0,0,0,0
Streptococcus sp. CNU G2,1,1,0,0,0,0,0,0
Streptococcus sp. CNU G3,1,2,0,3,0,0,0,0
Streptococcus sp. DAT741,2,2,1,0,0,0,0,0
Streptococcus sp. FDAARGOS_192,8,1,1,6,0,0,0,0
Streptococcus sp. FDAARGOS_521,3,0,0,0,0,0,0,0
Streptococcus sp. HSISM1,8,2,0,3,0,0,0,0
Streptococcus sp. HSISS1,12,7,5,8,0,0,0,0
Streptococcus sp. HSISS2,16,9,1,15,0,0,0,0
Streptococcus sp. HSISS3,7,4,4,7,0,0,0,0
Streptococcus sp. I-G2,1,0,2,0,0,0,0,0
Streptococcus sp. I-P16,1,0,1,0,0,0,0,0
Streptococcus sp. LPB0220,7,0,0,3,0,0,0,0
Streptococcus sp. NPS 308,0,1,0,2,0,0,0,0
Streptococcus sp. oral taxon 061,2,6,2,2,0,0,0,0
Streptococcus sp. oral taxon 064,0,1,0,0,0,0,0,0
Streptococcus sp. oral taxon 431,3,0,2,4,0,0,1,1
Streptococcus sp. Z15,6,3,13,4,5,8,4,7
Streptococcus suis,52,46,13,44,12,5,3,8
Streptococcus thermophilus,4866,2570,976,3687,0,0,6,1
Streptococcus troglodytae,2,1,1,3,0,0,0,0
Streptococcus uberis,6,5,0,5,2,1,0,0
Streptococcus urinalis,1,1,3,1,0,0,0,0
Streptococcus vestibularis,13,8,2,8,0,0,0,0
Streptococcus viridans,2,0,0,0,0,0,0,0
Christensenella minuta,195,83,27,91,3,1,0,0
Christensenella sp. Marseille-P3954,39,29,20,34,4,1,0,6
Alkaliphilus metalliredigens,17,19,5,12,5,11,2,3
Alkaliphilus oremlandii,9,11,11,8,0,0,0,0
Caloramator sp. E03,26,5,2,8,0,0,0,0
Caloranaerobacter azorensis,8,7,4,4,5,6,2,8
Candidatus Arthromitus sp. SFB-mouse-NL,1,3,25,2,3,15,28,9
Candidatus Arthromitus sp. SFB-rat-Yit,4,3,2,5,0,0,0,0
Clostridium aceticum,13,10,14,9,8,14,7,6
Clostridium acetobutylicum,17,12,5,12,3,0,1,1
Clostridium argentinense,33,14,27,27,2,4,9,4
Clostridium autoethanogenum,2,0,0,0,0,0,0,0
Clostridium baratii,38,18,8,12,5,1,1,1
Clostridium beijerinckii,37,19,15,23,12,11,6,10
Clostridium bornimense,31,27,10,17,1,1,1,4
Clostridium botulinum,122,72,53,65,13,15,23,14
Clostridium butyricum,73,39,15,34,11,4,6,14
Clostridium carboxidivorans,23,10,5,12,5,5,7,8
Clostridium cellulovorans,21,21,19,27,13,6,20,23
Clostridium chauvoei,18,7,3,8,0,0,0,0
Clostridium cochlearium,10,5,0,3,0,0,0,0
Clostridium diolis,2,0,0,1,0,0,0,0
Clostridium drakei,6,7,3,5,0,1,1,0
Clostridium estertheticum,20,17,7,12,8,7,4,9
Clostridium formicaceticum,13,10,30,17,6,18,20,14
Clostridium intestinale,19,20,9,16,5,4,4,6
Clostridium isatidis,23,10,4,8,0,0,1,0
Clostridium kluyveri,12,20,6,18,0,1,0,0
Clostridium ljungdahlii,0,0,2,0,0,0,0,0
Clostridium novyi,24,29,11,19,3,1,0,2
Clostridium pasteurianum,32,48,29,32,5,7,15,4
Clostridium perfringens,67,63,14,39,3,3,6,8
Clostridium saccharobutylicum,41,24,10,27,0,0,0,0
Clostridium saccharoperbutylacetonicum,34,19,10,32,1,0,1,1
Clostridium scatologenes,9,5,4,10,0,0,0,0
Clostridium septicum,14,7,6,6,0,0,3,0
Clostridium sp. AWRP,5,15,3,7,0,0,0,0
Clostridium sp. BNL1100,23,26,21,25,9,6,5,6
Clostridium sp. CT4,28,25,9,16,7,4,4,7
Clostridium sp. DL-VIII,29,19,5,24,0,1,0,1
Clostridium sp. JN-1,16,20,7,13,0,0,0,0
Clostridium sp. JN-9,20,17,11,12,8,2,0,5
Clostridium sp. JN500901,6,8,4,6,0,1,0,0
Clostridium sp. MF28,1,0,0,0,0,0,0,0
Clostridium sp. SY8519,237,285,117,225,10,13,8,10
Clostridium sp. SYSU GA15002T,19,16,9,18,11,4,1,5
Clostridium sporogenes,1,2,0,1,0,0,0,0
Clostridium taeniosporum,13,14,5,14,0,0,0,0
Clostridium tetani,33,21,9,17,5,5,1,3
Clostridium tyrobutyricum,17,17,4,15,2,6,6,5
Crassaminicella sp. SY095,15,19,7,11,1,1,0,1
Geosporobacter ferrireducens,14,26,7,18,0,2,1,2
Hathewaya histolytica,14,15,8,8,7,5,1,5
Hungatella hathewayi,108,171,63,105,13,2,6,16
Aminipila butyrica,13,10,2,14,12,5,3,13
Aminipila sp. CBA3637,26,37,16,17,3,4,2,2
Aminipila sp. JN-18,16,23,8,18,5,10,3,7
Mogibacterium diversum,16,14,11,19,15,11,7,8
Mogibacterium pumilum,19,21,12,15,13,9,3,9
Carboxydocella thermautotrophica,6,2,3,1,5,1,1,2
Thermaerobacter marianensis,0,3,0,3,0,0,0,0
Thermaerobacter sp. FW80,3,3,0,2,1,0,1,0
Acetobacterium sp. KB-1,8,10,14,5,8,5,22,10
Acetobacterium woodii,6,11,5,5,1,1,0,1
Eubacterium callanderi,28,22,6,15,0,0,0,0
[Eubacterium] cellulosolvens,158,259,92,182,27,22,16,27
Eubacterium limosum,140,261,103,140,5,0,1,5
Eubacterium maltosivorans,73,57,33,64,38,54,32,96
Heliomicrobium modesticaldum,5,2,3,6,2,0,1,1
Heliorestis convoluta,9,3,0,4,0,0,0,0
Fastidiosipila sanguinis,14,10,7,5,9,5,2,5
Acetivibrio clariflavus,17,17,13,17,0,2,2,3
Hungateiclostridium saccincola,12,11,8,6,7,7,2,13
Acetivibrio thermocellus,22,21,20,17,5,11,8,7
Mageeibacillus indolicus,33,21,10,21,0,0,0,1
Clostridium thermosuccinogenes,21,13,11,19,24,16,6,17
Ruminiclostridium cellulolyticum,9,21,5,20,13,3,4,2
Thermoclostridium stercorarium,12,16,11,16,13,19,5,17
Anaerobutyricum hallii,6369,10302,4031,6757,209,246,153,249
Anaerocolumna cellulosilytica,95,167,90,95,9,10,9,3
Anaerocolumna sp. CBA3638,148,202,68,127,11,16,11,10
Anaerocolumna sp. CTTW,135,215,104,132,4,9,9,8
Anaerostipes caccae,130,192,57,127,9,6,5,17
Anaerostipes hadrus,7700,17082,6627,10617,13,31,10,13
Anaerostipes rhamnosivorans,154,212,119,151,10,28,34,20
Anaerotignum propionicum,48,47,20,34,22,24,16,32
Blautia producta,589,1031,433,663,29,36,32,39
Blautia sp. N6H1-15,800,954,388,807,18,28,32,29
Blautia sp. SC05B48,3561,4985,2003,3229,92,86,58,102
Blautia sp. YL58,2,0,4,0,0,0,0,0
Butyrivibrio fibrisolvens,181,268,189,190,83,86,106,103
Butyrivibrio hungatei,155,213,161,187,74,76,107,78
Butyrivibrio proteoclasticus,164,246,143,169,48,42,58,34
Cellulosilyticum lentocellum,0,4,3,3,0,0,0,1
Cellulosilyticum sp. WCF-2,18,40,16,24,1,1,3,2
Enterocloster bolteae,359,384,161,273,32,41,32,56
Enterocloster clostridioformis,221,274,85,181,15,27,13,27
Herbinix luporum,80,94,29,40,0,2,2,3
Lachnoanaerobaculum umeaense,124,168,65,123,36,18,12,17
[Clostridium] hylemonae,345,495,165,316,0,1,0,1
[Clostridium] scindens,679,1044,367,692,10,8,8,11
Lachnoclostridium phocaeense,415,800,346,526,39,61,51,53
Lachnoclostridium phytofermentans,146,189,73,115,23,12,6,17
Lachnoclostridium sp. YL32,172,220,88,177,17,41,17,48
Lachnospira eligens,8938,16034,6172,9924,56,76,47,88
Lacrimispora saccharolytica,128,242,77,134,18,18,12,16
Lacrimispora sphenoides,120,185,137,131,38,29,34,28
Mediterraneibacter gnavus,10896,7116,2829,8676,57,21,22,36
Pseudobutyrivibrio xylanivorans,252,285,193,211,45,52,71,74
Roseburia hominis,11478,8317,3236,9652,269,242,167,335
Roseburia intestinalis,15547,17801,6770,10999,64,82,70,102
Dysosmobacter welbionis,317,346,156,215,22,31,21,38
Oscillibacter sp. PEA192,26,34,31,43,59,75,32,106
Oscillibacter valericigenes,36,30,9,22,8,2,5,5
Candidatus Desulforudis audaxviator,3,1,1,1,0,2,0,0
Dehalobacter restrictus,7,17,1,6,6,7,3,1
Dehalobacter sp. CF,0,0,0,1,0,0,0,0
Dehalobacter sp. DCA,1,1,1,0,0,0,0,0
Dehalobacterium formicoaceticum,4,8,1,6,9,8,6,6
Desulfoscipio gibsoniae,8,11,5,18,6,3,8,6
Desulfitobacterium dehalogenans,8,9,4,7,0,3,1,3
Desulfitobacterium dichloroeliminans,1,7,3,2,1,0,0,1
Desulfitobacterium hafniense,9,12,7,6,0,7,6,2
Desulfitobacterium metallireducens,14,13,5,12,1,2,0,1
Desulfofarcimen acetoxidans,6,4,3,6,0,0,0,0
Desulfosporosinus acidiphilus,8,7,27,14,1,9,23,6
Desulfosporosinus meridiei,5,18,4,10,0,1,0,0
Desulfosporosinus orientis,11,8,3,4,0,0,0,0
Desulfosporosinus youngiae,10,12,3,5,6,4,5,3
Desulfotomaculum ferrireducens,2,3,2,5,8,1,1,6
Desulfotomaculum nigrificans,3,5,1,11,11,3,2,3
Desulforamulus reducens,2,5,3,1,1,1,0,0
Desulforamulus ruminis,5,7,1,5,0,0,0,0
Syntrophobotulus glycolicus,6,13,7,9,0,1,0,0
Thermincola potens,8,8,1,1,0,1,1,1
Acetoanaerobium sticklandii,12,12,10,12,10,8,4,17
Clostridioides difficile,837,942,412,740,123,158,105,192
Filifactor alocis,10,12,10,14,0,0,0,0
Paraclostridium sordellii,74,28,6,28,0,0,0,0
Paraclostridium bifermentans,70,26,7,17,0,0,0,0
Peptacetobacter hiranonis,112,50,29,60,17,13,7,16
Peptoclostridium acidaminophilum,16,15,9,11,17,9,2,7
Romboutsia hominis,156,33,16,54,0,0,0,0
Romboutsia ilealis,188,45,12,53,0,0,0,0
Romboutsia sp. CE17,203,51,22,73,0,0,1,0
Caproiciproducens sp. NJN-50,19,31,16,15,6,13,2,7
Ethanoligenens harbinense,25,17,37,21,32,31,33,49
Faecalibacterium prausnitzii,10947,33003,34753,56301,88258,118597,78860,152213
Flavonifractor plautii,11301,3393,1303,4790,68,83,58,127
Ruminococcus albus,35,84,125,67,94,94,141,136
Ruminococcus bicirculans (ex Liu et al. 2021) <Ruminococcus bicirculans (ex Liu et al. 2021)>,169,183,121,211,343,248,159,288
Ruminococcus champanellensis,46,50,35,35,30,33,33,28
Ruminococcus sp. JE7A12,101,164,144,214,556,414,257,570
Ruthenibacterium lactatiformans,11025,4449,1708,6316,29,35,12,26
Symbiobacterium thermophilum,1,1,1,1,4,2,7,6
Candidatus Syntrophocurvum alkaliphilum,3,2,1,4,0,0,1,0
Syntrophomonas wolfei,6,6,3,4,0,0,0,0
Syntrophothermus lipocalidus,6,1,2,4,0,1,0,2
Petrocella atlantisensis,19,24,7,11,1,1,2,3
Halanaerobium hydrogeniformans,4,0,2,1,0,0,0,0
Halanaerobium praevalens,10,14,2,14,0,0,0,0
Halocella sp. SP3-1,8,6,3,10,8,2,6,5
Halothermothrix orenii,4,5,4,6,0,1,1,2
Acetohalobium arabaticum,6,6,1,0,0,0,0,0
Halobacteroides halobius,2,2,0,2,0,0,0,0
Natranaerobius thermophilus,4,2,1,7,0,1,0,0
Ammonifex degensii,1,0,1,2,1,0,0,1
Caldanaerobacter subterraneus,4,7,1,1,3,4,3,1
Carboxydothermus hydrogenoformans,3,3,1,4,0,0,1,0
Moorella glycerini,0,0,4,0,1,1,0,1
Neomoorella thermoacetica,4,4,1,0,1,0,0,0
Tepidanaerobacter acetatoxydans,9,14,7,10,1,0,1,0
Thermacetogenium phaeum,2,3,1,7,0,0,0,1
Thermanaeromonas toyohensis,0,3,2,3,0,0,0,0
Thermoanaerobacter ethanolicus,1,0,0,0,0,0,0,0
Thermoanaerobacter italicus,3,0,0,0,0,0,0,0
Thermoanaerobacter kivui,4,1,1,3,0,1,0,0
Thermoanaerobacter mathranii,1,0,2,0,0,0,0,0
Thermoanaerobacter wiegelii,0,0,0,3,0,0,0,0
Caldicellulosiruptor bescii,2,2,0,0,6,13,1,4
Caldicellulosiruptor changbaiensis,4,5,4,4,5,1,3,6
Caldicellulosiruptor hydrothermalis,2,3,0,2,2,0,0,2
Caldicellulosiruptor acetigenus,0,0,1,1,0,0,0,0
Caldicellulosiruptor kronotskyensis,5,2,2,3,0,0,0,0
Caldicellulosiruptor acetigenus,1,2,0,0,1,0,0,0
Caldicellulosiruptor obsidiansis,6,8,1,3,0,0,0,0
Caldicellulosiruptor owensensis,0,4,3,4,3,5,2,3
Caldicellulosiruptor saccharolyticus,3,5,2,2,0,0,0,0
Thermoanaerobacterium aotearoense,5,2,2,2,0,0,2,0
Thermoanaerobacterium sp. RBIITD,11,2,4,4,3,0,0,1
Thermoanaerobacterium thermosaccharolyticum,10,14,12,12,20,10,7,15
Thermoanaerobacterium xylanolyticum,7,10,4,7,0,1,0,0
Thermosediminibacter oceani,0,4,1,3,0,0,0,0
Mahella australiensis,3,10,40,10,6,17,31,11
Thermodesulfobium acidiphilum,1,0,0,1,0,0,0,0
Thermodesulfobium narugense,0,1,1,1,0,0,0,0
Amedibacterium intestinale,157,148,64,115,4,3,2,5
[Clostridium] innocuum,251,344,117,224,5,11,5,7
Thomasclavelia ramosa,72,41,40,34,9,15,30,7
Erysipelothrix larvae,13,9,4,2,0,0,0,0
Erysipelothrix piscisicarius,15,8,2,6,0,0,1,1
Erysipelothrix rhusiopathiae,10,17,3,12,0,0,0,0
Erysipelothrix sp. HDW6A,11,4,1,4,2,2,1,2
Erysipelothrix sp. HDW6B,7,5,5,6,1,6,4,5
Erysipelothrix sp. HDW6C,5,6,2,4,0,0,0,0
Faecalibaculum rodentium,34,23,7,16,1,0,1,1
Faecalitalea cylindroides,621,775,277,506,13,10,15,10
Intestinibaculum porci,176,140,40,123,5,3,2,3
Longibaculum sp. KGMB06250,244,334,131,223,54,59,49,78
Turicibacter sanguinis,9,6,2,4,0,0,0,0
Turicibacter sp. H121,8,21,7,8,0,0,0,0
Limnochorda pilosa,4,2,2,0,5,5,0,2
Acidaminococcus fermentans,22,16,8,13,0,0,0,0
Acidaminococcus intestini,6398,1283,480,1843,0,0,0,0
Phascolarctobacterium faecium,7082,1950,751,2691,22,14,7,13
Megamonas funiformis,20,16,6,9,1,0,1,2
Megamonas hypermegale,22,15,6,8,1,1,0,0
Pectinatus frisingensis,9,8,6,9,0,1,0,0
Selenomonas ruminantium,33,21,42,30,21,16,28,8
Selenomonas sp. oral taxon 126,7,7,9,5,3,4,8,3
Selenomonas sp. oral taxon 136,2,1,2,1,0,0,0,0
Selenomonas sp. oral taxon 478,6,8,1,1,0,0,0,0
Selenomonas sp. oral taxon 920,8,7,5,6,4,2,1,4
Selenomonas sputigena,12,9,5,6,2,4,0,0
Methylomusa anaerophila,6,3,4,1,3,0,1,1
Pelosinus fermentans,6,4,1,8,0,0,1,0
Pelosinus sp. UFO1,9,9,8,6,0,2,3,1
Sporomusa termitida,19,11,3,8,1,2,5,5
Dialister hominis,2,2,1,3,0,0,0,0
Dialister massiliensis,3,0,0,1,0,0,0,0
Dialister pneumosintes,45,17,9,16,0,1,0,1
Megasphaera elsdenii,7175,1011,405,1343,4,4,22,15
Megasphaera stantonii,22,25,18,18,14,13,15,21
Veillonella atypica,10,4,4,2,1,0,0,1
Veillonella dispar,6,0,1,1,0,0,0,0
Veillonella parvula,5968,779,301,1131,3,6,2,5
Veillonella rodentium,14,6,5,14,8,6,5,6
Veillonella sp. T1-7,8,3,2,5,0,1,3,1
Gottschalkia acidurici,9,9,4,10,4,5,1,3
Anaerococcus mediterraneensis,16,5,5,3,1,0,2,1
Anaerococcus prevotii,13,14,4,11,7,4,0,3
Finegoldia magna,4911,1040,396,1482,3,1,6,3
Murdochiella vaginalis,7,1,5,9,3,5,2,6
Parvimonas micra,9,5,3,6,0,1,1,1
Peptoniphilus harei,29,14,5,20,7,8,8,12
Peptoniphilus ivorii,8,15,19,9,5,16,32,21
Peptoniphilus sp. ING2-D1G,14,25,34,16,13,20,34,14
Gudongella oleilytica,10,6,4,8,0,2,0,0
Tissierellia sp. JN-28,10,8,4,15,10,3,1,10
Fusobacterium gonidiaformans,4,11,3,4,0,0,0,0
Fusobacterium hwasookii,8,2,3,5,0,0,0,0
Fusobacterium mortiferum,9,9,4,6,0,0,2,0
Fusobacterium necrophorum,8,20,5,6,2,2,2,4
Fusobacterium nucleatum,36,12,6,9,0,3,2,2
Fusobacterium periodonticum,0,1,0,2,0,0,0,0
Fusobacterium pseudoperiodonticum,4,6,2,2,0,0,0,0
Fusobacterium sp. oral taxon 203,0,2,0,2,0,0,0,0
Fusobacterium ulcerans,13,11,7,8,0,0,0,0
Fusobacterium varium,18,12,7,10,0,2,4,3
Ilyobacter polytropus,4,6,4,6,0,1,0,1
Leptotrichia buccalis,2,6,1,3,0,0,0,0
Leptotrichia hofstadii,2,1,0,1,0,0,0,0
Leptotrichia hongkongensis,3,2,0,1,0,0,0,0
Leptotrichia shahii,1,5,2,3,0,0,0,0
Leptotrichia sp. oral taxon 212,16,7,27,15,3,12,29,14
Leptotrichia sp. oral taxon 498,1,4,0,2,1,0,0,0
Leptotrichia sp. oral taxon 847,8,4,24,3,1,15,25,12
Leptotrichia trevisanii,6,7,1,3,0,0,0,0
Leptotrichia wadei,5,8,6,2,0,4,8,5
Pseudoleptotrichia goodfellowii,11,5,2,2,0,0,0,0
Sebaldella termitidis,16,20,8,13,4,8,7,3
Sneathia vaginalis,3,2,2,0,1,0,0,1
Streptobacillus moniliformis,4,4,1,4,0,0,0,0
Gemmatimonas aurantiaca,0,3,0,1,0,0,2,0
Gemmatimonas phototrophica,2,1,0,0,0,0,1,0
Gemmatimonas sp. TET16,3,1,3,1,7,0,0,1
Gemmatirosa kalamazoonesis,3,1,1,0,0,0,0,0
Ignavibacterium album,6,5,6,5,1,2,3,6
Melioribacter roseus,6,1,1,1,4,2,1,0
Kiritimatiella glycovorans,0,1,0,0,0,0,0,0
Leptospirillum ferriphilum,0,0,1,1,1,0,0,0
Leptospirillum ferrooxidans,0,2,3,0,0,0,1,0
Leptospirillum sp. Group II CF-1,2,0,0,0,0,0,0,0
Candidatus Nitrospira inopinata,0,2,0,1,0,0,0,0
Nitrospira defluvii,1,0,0,0,0,0,0,0
Nitrospira japonica,0,1,0,0,0,0,0,0
Nitrospira moscoviensis,1,0,0,2,0,1,1,1
Nitrospira sp. KM1,2,1,0,0,0,0,1,1
Thermodesulfovibrio yellowstonii,7,1,5,4,0,3,0,0
Candidatus Kuenenia stuttgartensis,5,2,8,2,1,4,4,1
Phycisphaera mikurensis,2,0,0,1,0,0,1,0
Anaerohalosphaera lusitana,0,3,0,2,1,2,2,3
Limihaloglobus sulfuriphilus,4,0,5,1,1,3,6,1
Sedimentisphaera cyanobacteriorum,4,0,0,2,0,0,0,0
Sedimentisphaera salicampi,3,1,0,0,0,0,0,0
Gemmata massiliana,0,0,1,0,1,1,2,0
Gemmata obscuriglobus,2,1,0,0,0,0,0,0
Gemmata sp. SH-PL17,0,1,20,2,1,9,12,5
Limnoglobus roseus,1,1,0,1,1,0,0,0
Tuwongella immobilis,2,3,7,0,0,0,0,0
Aquisphaera giovannonii,2,3,1,1,9,5,2,4
Isosphaera pallida,4,4,27,6,3,15,25,11
Paludisphaera borealis,1,2,0,0,0,0,0,1
Singulisphaera acidiphila,1,0,0,0,0,0,1,1
Bythopirellula goksoyri,1,3,0,1,0,0,0,0
Lacipirellula parvula,2,0,0,1,0,0,0,1
Mariniblastus fucicola,1,4,0,2,3,1,0,0
Pirellula sp. SH-Sr6A,1,1,1,0,0,0,0,0
Pirellula staleyi,0,1,3,2,6,2,3,0
Rhodopirellula baltica,1,0,1,0,2,1,0,0
Roseimaritima ulvae,3,4,4,2,0,0,0,0
Thermogutta terrifontis,0,1,2,0,1,0,0,0
Alienimonas californiensis,3,0,1,2,2,0,0,1
Bremerella volcania,0,1,1,2,2,2,3,10
Crateriforma conspicua,2,13,31,2,4,9,22,12
Fuerstia marisgermanicae,4,4,0,0,0,1,0,1
Gimesia maris,1,0,1,1,0,0,0,0
Gimesia sp. E7,4,1,1,0,0,0,0,0
