Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
NA,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,f_Anaerovoracaceae,Eubacterium sulci,[Eubacterium] sulci,13,438,451,535,543,575,922,727,741
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus ducreyi,[Haemophilus] ducreyi,14,167,127,86,164,174,98,148,132
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella parasuis,[Haemophilus] parasuis,15,382,264,225,292,453,340,300,350
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Basfia,Mannheimia succiniciproducens,[Mannheimia] succiniciproducens,16,107,116,150,150,74,194,191,174
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Caldimonas,Caldimonas brevitalea,[Polyangium] brachysporum,17,309,381,419,393,207,225,308,317
NA,Peploviricota,Herviviricetes,Herpesvirales,Malacoherpesviridae,Aurivirus,Aurivirus haliotidmalaco1,Abalone herpesvirus Victoria/AUS/2009,18,NA,NA,NA,NA,1,2,4,3
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Abalone shriveling syndrome-associated virus,Abalone shriveling syndrome-associated virus,19,NA,NA,NA,NA,3,4,5,2
NA,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Mimivirus,Mimivirus bradfordmassiliense,Acanthamoeba polyphaga mimivirus,20,2,1,NA,NA,10,36,27,17
NA,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Moumouvirus,Moumouvirus moumou,Acanthamoeba polyphaga moumouvirus,21,55,38,42,49,61,31,30,24
NA,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Chlorovirus heliozoae,Acanthocystis turfacea Chlorella virus 1,22,4,6,3,7,8,2,6,2
NA,Cyanobacteriota,Cyanophyceae,Acaryochloridales,Acaryochloridaceae,f_Acaryochloridaceae,f_Acaryochloridaceae,Acaryochloridaceae,23,NA,NA,NA,NA,1,NA,NA,NA
NA,Cyanobacteriota,Cyanophyceae,Acaryochloridales,Acaryochloridaceae,Acaryochloris,g_Acaryochloris,Acaryochloris,24,NA,NA,NA,NA,NA,NA,NA,1
NA,Cyanobacteriota,Cyanophyceae,Acaryochloridales,Acaryochloridaceae,Acaryochloris,Acaryochloris marina,Acaryochloris marina,25,269,215,136,216,261,153,151,159
NA,Bacillota,Clostridia,Peptostreptococcales,Filifactoraceae,Acetoanaerobium,Acetoanaerobium sticklandii,Acetoanaerobium sticklandii,26,104,129,150,162,306,703,826,557
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter,g_Acetobacter,Acetobacter,27,NA,4,1,4,NA,NA,NA,3
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus,Acetobacter pasteurianus,28,697,580,464,652,752,387,340,430
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter,Acetobacter senegalensis,Acetobacter senegalensis,29,363,333,227,325,314,176,146,201
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter,Acetobacter oryzifermentans,Acetobacter sp. SLV-7,30,184,249,215,230,169,146,124,157
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,f_Acetobacteraceae,f_Acetobacteraceae,Acetobacteraceae,31,15,21,9,11,9,5,10,8
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium,Acetobacterium woodii,Acetobacterium woodii,32,261,203,181,186,475,732,600,570
NA,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Acetohalobium,Acetohalobium arabaticum,Acetohalobium arabaticum,33,38,36,52,52,192,403,366,295
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma brassicae,Acholeplasma brassicae,34,54,57,75,94,93,205,180,147
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma laidlawii,Acholeplasma laidlawii,35,299,198,126,196,356,232,267,229
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma oculi,Acholeplasma oculi,36,270,178,115,192,339,253,261,243
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma palmae,Acholeplasma palmae,37,133,165,140,206,153,257,331,286
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,g_Achromobacter,Achromobacter,38,23,25,20,33,14,12,15,12
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter denitrificans,Achromobacter denitrificans,39,534,676,738,710,343,346,506,519
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Schitoviridae,Jwalphavirus,Jwalphavirus jwalpha,Achromobacter phage JWAlpha,40,NA,NA,NA,NA,1,8,1,1
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Steinhofvirus,Steinhofvirus JWX,Achromobacter phage JWX,41,NA,NA,NA,NA,NA,NA,1,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Schitoviridae,Dongdastvirus,Dongdastvirus Axp3,Achromobacter phage phiAxp-3,42,NA,NA,NA,NA,1,NA,NA,NA
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans,Achromobacter xylosoxidans,43,1893,2221,2268,2343,1280,968,1522,1586
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,f_Acidaminococcaceae,f_Acidaminococcaceae,Acidaminococcaceae,44,1,NA,NA,1,NA,NA,NA,NA
NA,Bacillota,Negativicutes,Acidaminococcales,o_Acidaminococcales,o_Acidaminococcales,o_Acidaminococcales,Acidaminococcales,45,NA,NA,NA,NA,NA,1,NA,NA
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,g_Acidaminococcus,Acidaminococcus,46,3,1,1,1,NA,2,NA,NA
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus fermentans,Acidaminococcus fermentans,47,1020,1381,1162,1664,811,1284,1685,1393
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus intestini,Acidaminococcus intestini,48,497,681,592,872,5470,13708,65342,19248
NA,Taleaviricota,Tokiviricetes,Ligamenvirales,Lipothrixviridae,Deltalipothrixvirus,Deltalipothrixvirus pozzuoliense,Acidianus filamentous virus 2,49,2,6,2,2,2,NA,NA,2
NA,Taleaviricota,Tokiviricetes,Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Betalipothrixvirus puteoliense,Acidianus filamentous virus 8,50,NA,NA,NA,NA,2,7,1,3
NA,Thermoproteota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,Acidianus hospitalis,Acidianus hospitalis,51,72,55,32,52,77,32,41,33
NA,Taleaviricota,Tokiviricetes,Ligamenvirales,Rudiviridae,Hoswirudivirus,Hoswirudivirus pozzuoliense,Acidianus rod-shaped virus 2,52,NA,NA,NA,NA,1,2,1,1
NA,Unknown,Unknown,Unknown,Fuselloviridae,Betafusellovirus,Betafusellovirus yellowstonense,Acidianus spindle-shaped virus 1,53,NA,NA,NA,NA,NA,1,4,3
NA,Unknown,Unknown,Unknown,Bicaudaviridae,Bicaudavirus,Bicaudavirus pozzuoliense,Acidianus two-tailed virus,54,NA,NA,NA,NA,NA,NA,3,NA
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,g_Acidihalobacter,Acidihalobacter,55,NA,NA,NA,NA,NA,NA,1,1
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,Acidihalobacter prosperus,Acidihalobacter prosperus,56,310,266,227,275,211,164,165,190
NA,Thermoproteota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,Acidilobus saccharovorans,Acidilobus saccharovorans,57,54,68,62,85,24,27,13,38
NA,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,f_Acidimicrobiaceae,f_Acidimicrobiaceae,Acidimicrobiaceae,58,NA,NA,1,1,1,NA,NA,1
NA,Actinomycetota,Acidimicrobiia,Acidimicrobiales,o_Acidimicrobiales,o_Acidimicrobiales,o_Acidimicrobiales,Acidimicrobiales,59,NA,NA,NA,NA,NA,NA,1,NA
NA,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,Acidimicrobium ferrooxidans,Acidimicrobium ferrooxidans,60,82,109,147,72,40,50,67,90
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acidocellaceae,Acidiphilium,g_Acidiphilium,Acidiphilium,61,NA,1,1,1,2,3,3,5
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acidocellaceae,Acidiphilium,Acidiphilium cryptum,Acidiphilium cryptum,62,208,209,249,188,154,152,167,186
NA,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acidocellaceae,Acidiphilium,Acidiphilium multivorum,Acidiphilium multivorum,63,218,238,308,241,162,173,186,212
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,g_Acidipropionibacterium,Acidipropionibacterium,64,4,5,2,11,1,2,1,6
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,Acidipropionibacterium acidipropionici,Acidipropionibacterium acidipropionici,65,583,724,770,700,331,299,323,439
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,f_Acidithiobacillaceae,f_Acidithiobacillaceae,Acidithiobacillaceae,66,NA,NA,NA,NA,NA,1,2,NA
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,o_Acidithiobacillales,o_Acidithiobacillales,o_Acidithiobacillales,Acidithiobacillales,67,NA,NA,NA,NA,NA,NA,NA,1
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,g_Acidithiobacillus,Acidithiobacillus,68,9,6,8,19,2,1,NA,3
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus caldus,Acidithiobacillus caldus,69,242,233,171,239,234,136,144,164
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrivorans,Acidithiobacillus ferrivorans,70,292,275,253,304,195,148,176,212
NA,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrooxidans,Acidithiobacillus ferrooxidans,71,292,376,356,362,153,147,131,199
NA,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,f_Acidobacteriaceae,f_Acidobacteriaceae,Acidobacteriaceae,72,6,1,1,3,2,5,7,5
NA,Acidobacteriota,Terriglobia,Terriglobales,o_Terriglobales,o_Terriglobales,o_Terriglobales,Acidobacteriales,73,NA,1,NA,1,NA,NA,3,2
NA,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Acidobacterium,g_Acidobacterium,Acidobacterium,74,1,3,6,1,1,NA,NA,1
NA,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Acidobacterium,Acidobacterium capsulatum,Acidobacterium capsulatum,75,445,487,505,512,301,249,238,328
NA,Actinomycetota,Actinomycetes,Acidothermales,Acidothermaceae,f_Acidothermaceae,f_Acidothermaceae,Acidothermaceae,76,1,1,1,1,NA,1,NA,NA
NA,Actinomycetota,Actinomycetes,Acidothermales,Acidothermaceae,Acidothermus,g_Acidothermus,Acidothermus,77,4,5,2,2,2,2,1,1
NA,Actinomycetota,Actinomycetes,Acidothermales,Acidothermaceae,Acidothermus,Acidothermus cellulolyticus,Acidothermus cellulolyticus,78,138,201,194,189,98,75,94,120
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,g_Acidovorax,Acidovorax,79,5,10,9,11,4,13,7,9
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paracidovorax,Paracidovorax avenae,Acidovorax avenae,80,714,835,761,791,548,338,349,502
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paracidovorax,Paracidovorax citrulli,Acidovorax citrulli,81,437,644,680,690,265,265,388,431
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Acidovorax ebreus,Acidovorax ebreus,82,504,682,719,660,370,402,594,539
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. JS42,Acidovorax sp. JS42,83,573,752,696,732,402,373,588,547
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. KKS102,Acidovorax sp. KKS102,84,795,904,757,990,636,400,467,572
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. RAC01,Acidovorax sp. RAC01,85,649,786,701,811,534,339,393,513
NA,Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,Candidatus Aciduliprofundum,Candidatus Aciduliprofundum boonei,Aciduliprofundum boonei,86,8,12,18,18,20,39,38,35
NA,Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,p_Thermoplasmatota,Candidatus Aciduliprofundum,Aciduliprofundum sp. MAR08-339,Aciduliprofundum sp. MAR08-339,87,5,7,7,10,6,10,21,17
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,g_Acinetobacter,Acinetobacter,88,2,2,2,3,2,6,10,NA
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,Acinetobacter baumannii,89,548,485,402,540,635,613,822,661
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter equi,Acinetobacter equi,90,179,152,142,177,193,199,219,204
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii,Acinetobacter johnsonii,91,204,140,108,174,173,177,189,159
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,Acinetobacter nosocomialis,92,15,21,9,16,62,141,178,112
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter oleivorans,Acinetobacter oleivorans,93,60,111,65,118,77,151,174,141
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,f_Straboviridae,Acinetobacter phage Ac42,Acinetobacter phage Ac42,94,NA,NA,NA,NA,NA,1,1,1
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Lasallevirus,Lasallevirus Acj61,Acinetobacter phage Acj61,95,82,38,14,41,66,6,4,13
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Acajnonavirus,Acajnonavirus acj9,Acinetobacter phage Acj9,96,NA,NA,NA,NA,NA,3,1,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Vieuvirus,Vieuvirus B1251,Acinetobacter phage Bphi-B1251,97,NA,1,NA,NA,NA,NA,NA,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Autographiviridae,Friunavirus,Friunavirus AB1,Acinetobacter phage phiAB1,98,NA,NA,NA,NA,1,NA,1,1
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Schitoviridae,Presleyvirus,Presleyvirus presley,Acinetobacter phage Presley,99,NA,NA,NA,NA,NA,1,2,1
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Saclayvirus,Acinetobacter phage vB_AbaM_Acibel004,Acinetobacter phage vB_AbaM_Acibel004,100,NA,NA,NA,NA,NA,1,3,1
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Autographiviridae,Friunavirus,Friunavirus APK2,Acinetobacter phage vB_AbaM_IME200,101,NA,NA,NA,1,NA,NA,NA,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,c_Caudoviricetes,Acinetobacter phage YMC13/03/R2096,Acinetobacter phage YMC13/03/R2096,102,1,NA,1,1,4,1,1,NA
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Zedzedvirus,Zedzedvirus zz1,Acinetobacter phage ZZ1,103,NA,NA,NA,NA,1,NA,6,5
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,Acinetobacter pittii,104,151,166,172,187,191,355,387,323
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baylyi,Acinetobacter sp. ADP1,105,176,173,183,203,136,185,150,165
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter larvae,Acinetobacter sp. BRTC-1,106,106,77,71,86,102,106,140,109
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCu2D-2,Acinetobacter sp. NCu2D-2,107,58,57,65,59,91,132,138,100
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TGL-Y2,Acinetobacter sp. TGL-Y2,108,352,180,138,217,374,172,108,161
NA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TTH0-4,Acinetobacter sp. TTH0-4,109,198,92,67,113,213,137,130,114
NA,Uroviricota,Caudoviricetes,c_Caudoviricetes,Straboviridae,Centumtrigintavirus,Centumtrigintavirus cv133,Acinetobacter virus 133,110,1,1,NA,1,NA,1,3,NA
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,g_Actinoalloteichus,Actinoalloteichus,111,3,4,2,2,4,3,3,3
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus hymeniacidonis,Actinoalloteichus hymeniacidonis,112,297,361,355,324,224,159,183,215
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,g_Actinobacillus,Actinobacillus,113,NA,NA,NA,3,NA,4,6,2
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus equuli,Actinobacillus equuli,114,492,284,125,292,527,220,210,241
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae,Actinobacillus pleuropneumoniae,115,679,408,241,446,649,301,258,284
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus succinogenes,Actinobacillus succinogenes,116,85,102,111,108,117,156,158,142
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus suis,Actinobacillus suis,117,132,137,128,175,138,191,188,169
NA,Actinomycetota,Actinomycetes,c_Actinomycetes,c_Actinomycetes,c_Actinomycetes,c_Actinomycetes,Actinobacteria,118,1,2,1,NA,NA,1,6,3
NA,Actinomycetota,Actinomycetes,c_Actinomycetes,c_Actinomycetes,c_Actinomycetes,Actinobacteria bacterium IMCC26256,Actinobacteria bacterium IMCC26256,119,230,167,144,199,204,112,74,113
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,g_Actinomyces,Actinomyces,120,12,18,21,25,7,4,2,10
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia meyeri,Actinomyces meyeri,121,302,289,290,248,232,148,159,179
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,Actinomyces oris,122,271,466,418,484,177,181,226,279
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces radicidentis,Actinomyces radicidentis,123,369,556,650,474,210,260,306,318
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 414,Actinomyces sp. oral taxon 414,124,440,656,655,662,252,296,340,428
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Boudabousia,Boudabousia tangfeifanii,Actinomyces sp. VUL4_3,125,208,262,192,227,152,95,113,117
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,f_Actinomycetaceae,f_Actinomycetaceae,Actinomycetaceae,126,8,9,6,6,2,4,3,2
NA,Actinomycetota,Actinomycetes,Actinomycetales,o_Actinomycetales,o_Actinomycetales,o_Actinomycetales,Actinomycetales,127,2,NA,2,NA,NA,NA,NA,NA
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,g_Actinoplanes,Actinoplanes,128,4,10,4,7,5,5,10,10
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes friuliensis,Actinoplanes friuliensis,129,541,665,712,621,394,359,389,485
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes missouriensis,Actinoplanes missouriensis,130,535,664,849,585,362,315,300,408
NA,Pisuviricota,Pisoniviricetes,c_Pisoniviricetes,c_Pisoniviricetes,Aspduovirus,Aspduovirus Asp2,Actinoplanes phage phiAsp2,131,NA,NA,NA,NA,NA,1,NA,NA
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. N902-109,Actinoplanes sp. N902-109,132,711,852,870,830,520,361,432,586
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. SE50/110,Actinoplanes sp. SE50/110,133,586,707,626,676,384,288,353,443
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,g_Actinosynnema,Actinosynnema,134,2,3,NA,2,NA,1,NA,1
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,Actinosynnema mirum,Actinosynnema mirum,135,626,886,878,879,367,351,419,533
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinotignum,g_Actinotignum,Actinotignum,136,NA,NA,1,NA,NA,NA,1,NA
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinotignum,Actinotignum schaalii,Actinotignum schaalii,137,219,308,288,336,116,145,154,201
NA,Pisuviricota,Pisoniviricetes,Picornavirales,Dicistroviridae,Aparavirus,Aparavirus apisacutum,Acute bee paralysis virus,138,NA,NA,NA,NA,2,1,1,3
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,g_Adlercreutzia,Adlercreutzia,139,2,5,3,2,5,5,4,1
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,140,3279,4604,5695,4036,11048,26327,86022,38210
NA,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Betaentomopoxvirus,Betaentomopoxvirus ahonmai,Adoxophyes honmai entomopoxvirus 'L',141,61,46,13,28,66,13,7,17
NA,Unknown,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus adhonmai,Adoxophyes honmai nucleopolyhedrovirus,142,1,NA,1,2,NA,NA,2,1
NA,Unknown,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus adoranae,Adoxophyes orana granulovirus,143,NA,1,NA,NA,NA,1,1,NA
NA,Unknown,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Adoxophyes orana nucleopolyhedrovirus,Adoxophyes orana nucleopolyhedrovirus,144,NA,NA,NA,NA,NA,2,2,NA
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,g_Advenella,Advenella,145,NA,NA,NA,NA,NA,1,NA,NA
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,Advenella kashmirensis,Advenella kashmirensis,146,240,378,338,367,174,213,185,236
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,Advenella mimigardefordensis,Advenella mimigardefordensis,147,149,200,192,186,125,152,169,173
