name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Saprospira grandis	1008	species	4400185	3	2	0.0
Weeksella virosa	1014	species	2272954	4	2	0.0
Capnocytophaga ochracea	1018	species	2612925	7	3	0.0
Chromatiaceae	1046	family	0	1	0	0.0
Allochromatium vinosum	1049	species	3669074	4	1	0.0
Halorhodospira halophila	1053	species	2678452	2	2	0.0
Rhodobacter capsulatus	1061	species	3871920	4	3	0.0
Rhodobacter sphaeroides	1063	species	5768316	7	4	0.0
Rhodomicrobium vannielii	1069	species	4014469	3	3	0.0
Rhodopseudomonas palustris	1076	species	5408501	12	8	0.0
Blastochloris viridis	1079	species	11174693	5	2	0.0
Pararhodospirillum photometricum	1084	species	3876289	4	4	0.0
Rhodospirillum rubrum	1085	species	4379691	3	3	0.0
Chlorobium limicola	1092	species	2763181	8	2	0.0
Chlorobium phaeovibrioides	1094	species	1966858	5	3	0.0
Chlorobium phaeobacteroides	1096	species	2935152	13	7	0.0
Chlorobaculum tepidum	1097	species	2154946	2	1	0.0
Pelodictyon luteolum	1100	species	2364842	9	3	0.0
Chloroflexus aurantiacus	1108	species	5258541	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	2	2	0.0
Microcystis aeruginosa	1126	species	4810004	1	0	0.0
Synechococcus	1129	genus	0	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	1	1	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	1	1	0.0
Trichormus azollae	1164	species	5486145	2	1	0.0
Anabaena cylindrica	1165	species	7063285	2	1	0.0
Trichodesmium erythraeum	1206	species	7750108	1	1	0.0
Prochlorococcus marinus	1219	species	1879471	8	5	0.0
Nitrosococcus oceani	1229	species	3522111	1	1	0.0
Piscirickettsia salmonis	1238	species	10317144	1	1	0.0
Leuconostoc gelidum	1244	species	1966103	2	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	2	0	0.0
Leuconostoc lactis	1246	species	1788069	2	0	0.0
Oenococcus oeni	1247	species	1780517	3	0	0.0
Leuconostoc carnosum	1252	species	1773468	1	0	0.0
Pediococcus pentosaceus	1255	species	1817384	1	1	0.0
Finegoldia magna	1260	species	1986740	2	1	0.0
Ruminococcus albus	1264	species	4482087	39	26	0.0
Micrococcus luteus	1270	species	2501097	2	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	2	1	0.0
Staphylococcus aureus	1280	species	7252422	4	3	0.0
Staphylococcus carnosus	1281	species	2605765	1	0	0.0
Staphylococcus haemolyticus	1283	species	2629003	4	1	0.0
Staphylococcus simulans	1286	species	2647552	4	4	0.0
Staphylococcus warneri	1292	species	2560716	2	0	0.0
Staphylococcus schleiferi	1295	species	12494798	1	0	0.0
Deinococcus radiodurans	1299	species	6628921	6	5	0.0
Streptococcus gordonii	1302	species	3335036	9	9	0.0
Streptococcus oralis	1303	species	1958690	2	1	0.0
Streptococcus salivarius	1304	species	3636237	7	6	0.0
Streptococcus sanguinis	1305	species	2388435	1	1	0.0
Streptococcus suis	1307	species	2683756	19	1	0.0
Streptococcus thermophilus	1308	species	3463400	7	6	0.0
Streptococcus mutans	1309	species	2017559	5	0	0.0
Streptococcus agalactiae	1311	species	5721038	1	1	0.0
Streptococcus pneumoniae	1313	species	2272871	4	2	0.0
Streptococcus pyogenes	1314	species	4096430	4	1	0.0
Streptococcus anginosus	1328	species	2557124	24	11	0.0
Streptococcus dysgalactiae	1334	species	2149105	4	1	0.0
Streptococcus equi	1336	species	2140495	1	1	0.0
Streptococcus intermedius	1338	species	1963517	2	0	0.0
Streptococcus iniae	1346	species	2086959	2	1	0.0
Enterococcus faecalis	1351	species	3401628	7	7	0.000123532
Enterococcus faecium	1352	species	5898717	16	12	0.0
Enterococcus gallinarum	1353	species	3821349	3	1	0.0
Lactococcus lactis	1358	species	2704731	5	5	0.0
Lactococcus garvieae	1363	species	1957049	4	3	0.0
Planococcus kocurii	1374	species	3485580	1	1	0.0
Aerococcus urinae	1376	species	2027618	3	3	0.0
Atopobium parvulum	1382	species	1543805	10	4	0.0
Bacillus amyloliquefaciens	1390	species	5608910	4	1	0.0
Brevibacillus brevis	1393	species	6296436	1	1	0.0
Bacillus cereus	1396	species	9676532	11	2	0.0
Bacillus coagulans	1398	species	4327944	3	3	0.0
Bacillus licheniformis	1402	species	8559910	2	0	0.0
Bacillus megaterium	1404	species	5334474	7	5	0.0
Bacillus mycoides	1405	species	11312355	1	1	0.0
Paenibacillus polymyxa	1406	species	6883167	16	6	0.0
Bacillus pumilus	1408	species	20721195	13	12	0.0
Bacillus sp.	1409	species	4233615	4	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	2	2	0.0
Lysinibacillus sphaericus	1421	species	14371778	2	1	0.0
Geobacillus stearothermophilus	1422	species	3676494	1	0	0.0
Bacillus subtilis	1423	species	7550081	8	3	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	4	2	0.0
Bacillus thuringiensis	1428	species	10269592	13	5	0.0
Amphibacillus xylanus	1449	species	2569486	4	3	0.0
Bacillus atrophaeus	1452	species	4171548	1	1	0.0
Geobacillus kaustophilus	1462	species	3592666	1	0	0.0
Brevibacillus laterosporus	1465	species	5153859	3	3	0.0
Bacillus simplex	1478	species	5521719	1	1	0.0
Bacillus smithii	1479	species	3381292	2	2	0.0
Clostridium acetobutylicum	1488	species	4136895	6	3	0.0
Clostridium botulinum	1491	species	4637504	11	10	0.0
Clostridium butyricum	1492	species	13843423	6	6	0.0
Clostridium cellulovorans	1493	species	5262222	5	4	0.0
Clostridioides difficile	1496	species	6297836	3	2	0.0
Clostridium formicaceticum	1497	species	4586755	2	2	0.0
Clostridium pasteurianum	1501	species	7159922	8	2	0.0
Clostridium perfringens	1502	species	6907798	1	0	0.0
Clostridium sporogenes	1509	species	8284974	2	2	0.0
[Clostridium] stercorarium	1510	species	4042789	4	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	1	1	0.0
Clostridium tetani	1513	species	2869591	1	1	0.0
Ruminiclostridium thermocellum	1515	species	3634338	3	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	3	2	0.0
Clostridium tyrobutyricum	1519	species	3134437	1	1	0.0
Clostridium beijerinckii	1520	species	6161692	4	2	0.0
[Clostridium] cellulolyticum	1521	species	4068724	9	3	0.0
Moorella thermoacetica	1525	species	5377887	1	1	0.0
Clostridium kluyveri	1534	species	3989551	5	2	0.0
Clostridium novyi	1542	species	2547720	2	0	0.0
Clostridium scatologenes	1548	species	5749410	5	3	0.0
Gottschalkia acidurici	1556	species	3108248	5	5	0.0
Clostridium baratii	1561	species	3338630	7	6	0.0
Desulfosporosinus orientis	1563	species	5863081	2	0	0.0
Desulfotomaculum ruminis	1564	species	3969014	2	0	0.0
Desulfotomaculum nigrificans	1565	species	2892255	1	0	0.0
Clavibacter	1573	genus	0	1	0	0.0
Leifsonia xyli	1575	species	2955779	5	4	0.0
Lactobacillus acidophilus	1579	species	2018718	31	0	0.0
Lactobacillus brevis	1580	species	2493592	4	3	0.0
Lactobacillus buchneri	1581	species	2575738	3	2	0.0
Lactobacillus casei	1582	species	3039836	4	2	0.0
Lactobacillus delbrueckii	1584	species	1920382	2	2	0.0
Lactobacillus helveticus	1587	species	3148198	2	1	0.0
Lactobacillus plantarum	1590	species	8684028	5	3	0.0
Lactobacillus paracasei	1597	species	4200086	1	0	0.0
Lactobacillus reuteri	1598	species	2811237	17	0	0.0
Lactobacillus sakei	1599	species	1884661	2	0	0.0
Lactobacillus amylovorus	1604	species	1977087	14	0	0.0
Lactobacillus fermentum	1613	species	2108824	2	0	0.0
Lactobacillus ruminis	1623	species	2066652	4	3	0.0
Lactobacillus salivarius	1624	species	2663133	5	2	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	1	1	0.0
Listeria ivanovii	1638	species	3701623	2	2	0.0
Listeria welshimeri	1643	species	2814130	1	1	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	2	0	0.0
Trueperella pyogenes	1661	species	3453353	5	1	0.0
Bifidobacterium	1678	genus	0	2	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	2811	2733	0.130348
Bifidobacterium bifidum	1681	species	2209322	9	5	0.0
Bifidobacterium angulatum	1683	species	2043306	29	15	1.07439e-24
Bifidobacterium asteroides	1684	species	2167304	5	4	0.0
Bifidobacterium breve	1685	species	2328021	27	14	1.28257e-32
Bifidobacterium catenulatum	1686	species	2079525	55	10	0.000412425
Bifidobacterium dentium	1689	species	2636018	9	3	0.0
Bifidobacterium indicum	1691	species	1734546	3	1	0.0
Bifidobacterium pseudolongum	1694	species	2032698	5	3	0.0
Brevibacterium linens	1703	species	8072179	4	3	0.0
Corynebacterium stationis	1705	species	2853666	4	4	0.0
Cellulomonas	1707	genus	0	1	0	0.0
Cellulomonas fimi	1708	species	4266344	3	1	0.0
Cellulomonas flavigena	1711	species	4123179	4	1	0.0
Corynebacterium	1716	genus	0	1	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	18	2	0.0
Corynebacterium glutamicum	1718	species	6155998	9	1	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	7	7	0.0
Corynebacterium callunae	1721	species	2928683	9	0	0.0
Corynebacterium variabile	1727	species	3433007	2	1	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	7	3	0.0
Eubacterium limosum	1736	species	4233519	17	12	0.0
Thermodesulfobacterium commune	1741	species	1764045	2	1	0.0
Propionibacterium freudenreichii	1744	species	2646865	7	3	0.0
Propionibacterium acnes	1747	species	3361368	7	3	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	5	3	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	5	1	0.0
Mycobacterium	1763	genus	0	1	0	0.0
Mycobacterium avium	1764	species	6028446	4	3	0.0
Mycobacterium bovis	1765	species	6302864	1	0	0.0
Mycobacterium fortuitum	1766	species	6254616	5	0	0.0
Mycobacterium kansasii	1768	species	6489764	3	3	0.0
Mycobacterium leprae	1769	species	3268137	2	2	0.0
Mycobacterium phlei	1771	species	5349645	9	4	0.0
Mycobacterium smegmatis	1772	species	20962296	4	1	0.0
Mycobacterium tuberculosis	1773	species	7403540	1	0	0.0
Mycobacterium chelonae	1774	species	5029817	2	0	0.0
Mycobacterium marinum	1781	species	6555333	1	1	0.0
Mycobacterium neoaurum	1795	species	5421267	3	0	0.0
Mycobacterium chubuense	1800	species	6342624	1	0	0.0
Mycobacterium gilvum	1804	species	5883060	7	6	0.0
Mycobacterium vaccae	1810	species	6235754	12	3	0.0
Amycolatopsis	1813	genus	0	1	0	0.0
Amycolatopsis methanolica	1814	species	7237391	3	2	0.0
Rhodococcus fascians	1828	species	5502110	5	3	0.0
Saccharopolyspora erythraea	1836	species	8212805	4	2	0.0
Nocardioides	1839	genus	0	1	0	0.0
Pseudonocardia	1847	genus	0	1	0	0.0
Saccharomonospora viridis	1852	species	4308349	1	0	0.0
Frankia alni	1859	species	7497934	2	1	0.0
Geodermatophilus	1860	genus	0	1	0	0.0
Geodermatophilus obscurus	1861	species	5322497	2	0	0.0
Actinoplanes missouriensis	1866	species	8773466	4	1	0.0
Streptomyces	1883	genus	0	2	0	0.0
Streptomyces albus	1888	species	15352626	8	3	0.0
Streptomyces ambofaciens	1889	species	8265737	6	2	0.0
Streptomyces coelicolor	1902	species	9054847	3	1	0.0
Streptomyces glaucescens	1907	species	7623774	4	3	0.0
Streptomyces globisporus	1908	species	7783599	4	3	0.0
Streptomyces hygroscopicus	1912	species	10333189	5	0	0.0
Streptomyces lincolnensis	1915	species	10319054	2	2	0.0
Streptomyces lividans	1916	species	8345283	2	0	0.0
Streptomyces reticuli	1926	species	9336224	6	3	0.0
Streptomyces scabiei	1930	species	10148695	3	1	0.0
Streptomyces noursei	1971	species	9815884	2	1	0.0
Streptosporangium roseum	2001	species	10369518	6	3	0.0
Thermobispora bispora	2006	species	4189976	5	2	0.0
Nocardiopsis dassonvillei	2014	species	6543312	4	3	0.0
Thermomonospora curvata	2020	species	5639016	3	1	0.0
Thermobifida fusca	2021	species	3642249	2	0	0.0
Microbacterium testaceum	2033	species	3982034	2	1	0.0
Aeromicrobium	2040	genus	0	1	0	0.0
Aeromicrobium erythreum	2041	species	3629239	5	0	0.0
Pimelobacter simplex	2045	species	5637360	3	1	0.0
Rothia dentocariosa	2047	species	2506025	2	1	0.0
Mobiluncus curtisii	2051	species	2146480	1	0	0.0
Gordonia bronchialis	2054	species	5290012	3	1	0.0
Gordonia terrae	2055	species	5701501	3	2	0.0
Sphaerobacter thermophilus	2057	species	3993764	5	5	0.0
Tsukamurella paurometabola	2061	species	4479724	5	2	0.0
Kitasatospora setae	2066	species	8783278	6	4	0.0
Mycoplasma capricolum	2095	species	1692864	1	0	0.0
Mycoplasma gallisepticum	2096	species	968554	4	4	0.0
Mycoplasma genitalium	2097	species	579782	1	1	0.0
Mycoplasma hyopneumoniae	2099	species	909234	3	1	0.0
Mycoplasma hyorhinis	2100	species	836420	1	1	0.0
Mycoplasma mycoides	2102	species	2100167	1	0	0.0
Mycoplasma leachii	2105	species	1008951	1	0	0.0
Mycoplasma pulmonis	2107	species	963879	1	1	0.0
Mycoplasma agalactiae	2110	species	942070	2	0	0.0
Mycoplasma mobile	2118	species	777079	1	1	0.0
Spiroplasma mirum	2144	species	2265199	3	0	0.0
Spiroplasma taiwanense	2145	species	1086278	1	0	0.0
Acholeplasma laidlawii	2148	species	1496992	2	0	0.0
Methanobrevibacter smithii	2173	species	1853160	1	1	0.0
Methanococcus vannielii	2187	species	1720048	1	0	0.0
Methanoculleus marisnigri	2198	species	2478101	1	0	0.0
Methanospirillum hungatei	2203	species	3544738	2	2	0.0
Methanosarcina barkeri	2208	species	4650840	1	1	0.0
Methanosarcina mazei	2209	species	4120463	8	6	0.0
Methanosarcina thermophila	2210	species	3127379	2	2	0.0
Methanosarcina acetivorans	2214	species	5751492	1	1	0.0
Methanosarcina vacuolata	2215	species	4563885	1	0	0.0
Methanosaeta concilii	2223	species	3026645	1	1	0.0
Archaeoglobus fulgidus	2234	species	2247343	1	1	0.0
Haloferax volcanii	2246	species	4012900	2	1	0.0
Natronomonas pharaonis	2257	species	2749696	1	1	0.0
Pyrococcus furiosus	2261	species	1909041	1	1	0.0
Thermococcus litoralis	2265	species	2215172	1	1	0.0
Desulfobacterium autotrophicum	2296	species	5657782	6	5	0.0
Methanosphaera stadtmanae	2317	species	1767403	1	1	0.0
Methanohalobium evestigatum	2322	species	2406232	1	1	0.0
Thermoanaerobacter kivui	2325	species	2397824	3	2	0.0
Halanaerobium praevalens	2331	species	2309262	2	1	0.0
Thermotoga maritima	2336	species	5599391	3	0	0.0
Thermotoga neapolitana	2337	species	1884562	1	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	16	12	0.0
Flexistipes sinusarabici	2352	species	2526590	1	0	0.0
Desulfomonile tiedjei	2358	species	6527027	2	2	0.0
Xylella fastidiosa	2371	species	2609554	1	1	0.0
Thermosipho africanus	2421	species	2016657	4	3	0.0
Fervidobacterium nodosum	2424	species	1948941	1	1	0.0
Teredinibacter turnerae	2426	species	5193164	1	1	0.0
Roseobacter denitrificans	2434	species	4331234	2	1	0.0
Gardnerella vaginalis	2702	species	1669705	5	2	0.0
Hirschia baltica	2724	species	3540114	3	3	0.0
Symbiobacterium thermophilum	2734	species	3566135	12	9	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	9	8	0.0
Halomonas elongata	2746	species	4061296	6	5	0.0
Carnobacterium maltaromaticum	2751	species	3650416	3	2	0.0
Homo sapiens	9606	species	3238442024	663	396	0.0
Streptococcus phage Cp-1	10747	species	19343	2	2	0.0
Burkholderia mallei	13373	species	18282343	1	0	0.0
Sphingomonas	13687	genus	0	1	0	0.0
Bifidobacterium animalis	28025	species	2054141	21	7	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	41	6	4.44405e-14
Lysinibacillus fusiformis	28031	species	4843789	2	1	0.0
Staphylococcus lugdunensis	28035	species	3479969	1	0	0.0
Streptococcus mitis	28037	species	3110438	5	2	0.0
Lactobacillus curvatus	28038	species	5775917	1	0	0.0
Acidothermus cellulolyticus	28049	species	2443540	2	0	0.0
Micromonosporaceae	28056	family	0	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	8	5	0.0
Nostoc sp. PCC 7524	28072	species	6718869	1	1	0.0
Neisseria weaveri	28091	species	2188497	4	2	0.0
Burkholderia gladioli	28095	species	8975879	7	1	0.0
Alteromonas macleodii	28108	species	5557691	7	7	0.0
Francisella philomiragia	28110	species	4757195	4	4	0.0
Tannerella forsythia	28112	species	3383154	55	35	0.0
Bacteroides ovatus	28116	species	6473892	317	187	0.00149289
Odoribacter splanchnicus	28118	species	4392288	130	47	0.000247987
